user_id,item_id,item_name,item_rank,item_score,iteration,critiqued_keyphrase,target_rank,num_existing_keyphrases,result,theta,critiqued_keyphrase_name,lambda
5177,1490,NOT_FOUND,2096,0.0038950844303197608,11,50,1,69,,,black,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,1098,0.031370904140719774,12,7,1,69,,,biscuit,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,678,0.05595182928555227,13,31,1,69,,, pine ,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,342,0.14308190958711006,14,27,1,69,,,cocoa,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,341,0.16911291736904402,15,2,1,69,,,caramel,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,357,0.20881203734860088,16,46,1,69,,,beige,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,347,0.20943761395761,17,22,1,69,,,smok,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,378,0.20745773145660826,18,63,1,69,,,plum,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,344,0.2465701672068322,19,1,1,69,,,sweet,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1490,NOT_FOUND,358,0.2520495115771097,20,11,1,69,fail,,yeast,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,,,0,,1,69,,,yeast,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,20,0.0803304812430415,1,10,1,69,,,grain,[1]
5177,1500,NOT_FOUND,35,0.11616624980773223,2,49,1,69,,,khaki,"[1, 1]"
5177,1500,NOT_FOUND,50,0.12463023769765266,3,2,1,69,,,caramel,"[1, 1, 1]"
5177,1500,NOT_FOUND,86,0.1565847089195299,4,25,1,69,,, rye ,"[1, 1, 1, 1]"
5177,1500,NOT_FOUND,64,0.18508968917234583,5,72,1,69,,,apricot,"[1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,63,0.214030495149838,6,6,1,69,,,chocolate,"[1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,94,0.18289085778531497,7,62,1,69,,,cherry,"[1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,99,0.1826564678102519,8,28,1,69,,,chew,"[1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,106,0.20356369955572187,9,3,1,69,,,backbone,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,96,0.23672651419825952,10,7,1,69,,,biscuit,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,136,0.22273863995376703,11,37,1,69,,,pungent,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,138,0.23375933047331704,12,12,1,69,,,citrus,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,161,0.22919951326768842,13,11,1,69,,,yeast,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,224,0.25137805805387725,14,27,1,69,,,cocoa,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,247,0.2453756892428626,15,0,1,69,,,roast,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,349,0.23583749255257286,16,74,1,69,,,pepper,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,354,0.25898361390657326,17,44,1,69,,,brown,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,384,0.2643990049317428,18,30,1,69,,,sour,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,429,0.25791657072490487,19,35,1,69,,,resin,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,1500,NOT_FOUND,412,0.27739519095576903,20,4,1,69,fail,,toast,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,,,0,,1,70,,,toast,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,2966,-0.027976056378239036,1,6,1,70,,,chocolate,[1]
5177,3052,NOT_FOUND,2910,-0.01794736609108772,2,21,1,70,,,spic,"[1, 1]"
5177,3052,NOT_FOUND,3409,-0.034857535732198755,3,3,1,70,,,backbone,"[1, 1, 1]"
5177,3052,NOT_FOUND,3463,-0.04592269313847577,4,34,1,70,,,grapefruit,"[1, 1, 1, 1]"
5177,3052,NOT_FOUND,3515,-0.029419394847234548,5,38,1,70,,,wood,"[1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,3558,-0.0347452115862736,6,0,1,70,,,roast,"[1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,2617,-0.0012644897775140364,7,41,1,70,,,offwhite,"[1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,3177,-0.007428705496766511,8,47,1,70,,,copper,"[1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,3012,-0.0033558559535075555,9,7,1,70,,,biscuit,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,1683,0.014720909524691655,10,28,1,70,,,chew,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,421,0.07362422598857746,11,59,1,70,,,mahogany,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,306,0.14607694647538672,12,27,1,70,,,cocoa,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,332,0.1613867147867568,13,10,1,70,,,grain,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,356,0.17045948664734795,14,16,1,70,,,bitter,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,359,0.19723400904602276,15,44,1,70,,,brown,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,427,0.18515567431875835,16,36,1,70,,,crisp,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,441,0.2027825144105636,17,49,1,70,,,khaki,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,436,0.20608583754706034,18,62,1,70,,,cherry,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,530,0.1581878581610533,19,56,1,70,,,syrup,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3052,NOT_FOUND,564,0.16322211337114817,20,51,1,70,fail,,yellow,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,,,0,,1,58,,,yellow,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,3156,-0.046589207012443304,1,64,1,58,,,berry,[1]
5177,3391,NOT_FOUND,3193,-0.04754910974839132,2,62,1,58,,,cherry,"[1, 1]"
5177,3391,NOT_FOUND,3318,-0.06506159373298054,3,68,1,58,,,apple,"[1, 1, 1]"
5177,3391,NOT_FOUND,3429,-0.08293630851412526,4,23,1,58,,,molass,"[1, 1, 1, 1]"
5177,3391,NOT_FOUND,3244,-0.02998943075305597,5,74,1,58,,,pepper,"[1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,3438,-0.042301860691945206,6,13,1,58,,,toffee,"[1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,3429,-0.030381862593637676,7,24,1,58,,,sugar,"[1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,3097,-0.009448637121533848,8,36,1,58,,,crisp,"[1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,3486,-0.03992082699567765,9,49,1,58,,,khaki,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,3479,-0.03279642062795374,10,44,1,58,,,brown,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,3483,-0.03098548198655393,11,30,1,58,,,sour,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,3544,-0.044457300218669636,12,48,1,58,,,mocha,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,2123,0.026689414745789578,13,46,1,58,,,beige,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,1485,0.052221020001427206,14,60,1,58,,,ruby,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,1370,0.05908171976169912,15,34,1,58,,,grapefruit,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,982,0.09818053142199938,16,10,1,58,,,grain,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,837,0.11704545301625623,17,29,1,58,,,butter,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,782,0.1411839171753118,18,38,1,58,,,wood,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,616,0.16881347645061523,19,22,1,58,,,smok,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5177,3391,NOT_FOUND,570,0.18854015105854763,20,21,1,58,fail,,spic,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,,,0,,1,72,,,spic,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,3666,-0.384037611812236,1,28,1,72,,,chew,[1]
5752,57,NOT_FOUND,3666,-0.28700050448156855,2,50,1,72,,,black,"[1, 1]"
5752,57,NOT_FOUND,3450,-0.06651338564218717,3,17,1,72,,,barley,"[1, 1, 1]"
5752,57,NOT_FOUND,3353,-0.05879756129786026,4,52,1,72,,,watery,"[1, 1, 1, 1]"
5752,57,NOT_FOUND,3642,-0.21432920668396999,5,37,1,72,,,pungent,"[1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,2710,-0.020887052637562686,6,70,1,72,,,raspberry,"[1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,122,0.15463415135189781,7,46,1,72,,,beige,"[1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,81,0.20023232906158286,8,54,1,72,,,silk,"[1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,39,0.3189706028356455,9,63,1,72,,,plum,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,21,0.49943429758940994,10,43,1,72,,,tan,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,10,0.6178001423098303,11,8,1,72,,,coffee,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,4,0.7538249651311464,12,15,1,72,,,nutty,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,10,0.6662388517843343,13,67,1,72,,,oak,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,8,0.7383638028361545,14,7,1,72,,,biscuit,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,8,0.811924477691242,15,44,1,72,,,brown,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,14,0.6752309583822833,16,69,1,72,,,metallic,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,12,0.7668728577059564,17,41,1,72,,,offwhite,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,16,0.7591291644805078,18,20,1,72,,,earthy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,20,0.7054348864321732,19,60,1,72,,,ruby,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,57,NOT_FOUND,35,0.701185530338315,20,33,1,72,fail,,citric,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,,,0,,1,66,,,citric,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,3529,-0.10023853169865293,1,33,1,66,,,citric,[1]
5752,368,NOT_FOUND,3641,-0.17125980857278947,2,26,1,66,,,grass,"[1, 1]"
5752,368,NOT_FOUND,215,0.04979693504818368,3,9,1,66,,,wheat,"[1, 1, 1]"
5752,368,NOT_FOUND,162,0.07338445868193995,4,35,1,66,,,resin,"[1, 1, 1, 1]"
5752,368,NOT_FOUND,493,0.05461545430490189,5,49,1,66,,,khaki,"[1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,931,0.032566570466104144,6,54,1,66,,,silk,"[1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,2320,0.0087726828170685,7,46,1,66,,,beige,"[1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,1210,0.044590799394849945,8,29,1,66,,,butter,"[1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,323,0.15212627833337766,9,2,1,66,,,caramel,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,249,0.20988101116374075,10,14,1,66,,,fruit,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,255,0.2037307188787093,11,68,1,66,,,apple,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,178,0.2688259922853935,12,73,1,66,,,coriander,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,151,0.3349392763376856,13,4,1,66,,,toast,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,143,0.34499667584285626,14,61,1,66,,,tulip,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,107,0.41136196085318333,15,12,1,66,,,citrus,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,96,0.4550356709809379,16,21,1,66,,,spic,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,104,0.5487457788951261,17,74,1,66,,,pepper,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,76,0.6440088284953697,18,34,1,66,,,grapefruit,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,65,0.6941770449843462,19,18,1,66,,,floral,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,368,NOT_FOUND,64,0.720991828760734,20,37,1,66,fail,,pungent,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,,,0,,1,55,,,pungent,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,166,0.037158302295470264,1,72,1,55,,,apricot,[1]
5752,713,NOT_FOUND,72,0.061509164713108806,2,73,1,55,,,coriander,"[1, 1]"
5752,713,NOT_FOUND,183,0.037930708889925405,3,54,1,55,,,silk,"[1, 1, 1]"
5752,713,NOT_FOUND,188,0.05351768447392026,4,10,1,55,,,grain,"[1, 1, 1, 1]"
5752,713,NOT_FOUND,253,0.04970948990973538,5,28,1,55,,,chew,"[1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,641,0.025834820095714296,6,34,1,55,,,grapefruit,"[1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,714,0.02904710796953637,7,64,1,55,,,berry,"[1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,446,0.057805687472272764,8,29,1,55,,,butter,"[1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,390,0.07572314184658735,9,11,1,55,,,yeast,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,481,0.06347743267639519,10,3,1,55,,,backbone,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,500,0.06858902225687234,11,51,1,55,,,yellow,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,501,0.07510379925772193,12,30,1,55,,,sour,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,277,0.12231273594712597,13,70,1,55,,,raspberry,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,198,0.13957326509398926,14,69,1,55,,,metallic,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,218,0.13818089285383345,15,26,1,55,,,grass,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,211,0.12944812399839162,16,65,1,55,,,banana,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,276,0.12141180875476953,17,13,1,55,,,toffee,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,275,0.10739721901048421,18,56,1,55,,,syrup,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,317,0.11717881990291801,19,53,1,55,,,slick,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,713,NOT_FOUND,379,0.12426773091722791,20,1,1,55,fail,,sweet,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,,,0,,1,69,,,sweet,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,2970,-0.029566356789974574,1,2,1,69,,,caramel,[1]
5752,740,NOT_FOUND,3216,-0.02227080754811482,2,6,1,69,,,chocolate,"[1, 1]"
5752,740,NOT_FOUND,3205,-0.020393577103049093,3,17,1,69,,,barley,"[1, 1, 1]"
5752,740,NOT_FOUND,2882,-0.007414671804172601,4,11,1,69,,,yeast,"[1, 1, 1, 1]"
5752,740,NOT_FOUND,3090,-0.012589972823229604,5,62,1,69,,,cherry,"[1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3406,-0.02300751832456028,6,67,1,69,,,oak,"[1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3576,-0.09072697873606944,7,57,1,69,,,velvet,"[1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3524,-0.061795926083258346,8,20,1,69,,,earthy,"[1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3486,-0.033478290229430656,9,43,1,69,,,tan,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3501,-0.014487252644738172,10,32,1,69,,,herbal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3606,-0.026778722060474512,11,15,1,69,,,nutty,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3593,-0.02530233384878061,12,18,1,69,,,floral,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3467,-0.018440184700557687,13,60,1,69,,,ruby,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,3261,-0.006192811595232255,14,41,1,69,,,offwhite,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,2460,0.010394316234958678,15,37,1,69,,,pungent,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5752,740,NOT_FOUND,2035,0.021031979544719276,16,28,1,69,,,chew,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
