,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank0,post_rank1,post_rank2,post_rank3,post_rank4,post_rank5,post_rank6,post_rank7,post_rank8,num_existing_keyphrases,post_rank
24,303,3368,b'Bonjour Brioche',4,152,b'Gusto 101',29,breakfast,34,41,30,27,55,51,103,118,202,16,"[34, 41, 30, 27, 55, 51, 103, 118, 202]"
25,303,4432,b'Thor Espresso Bar',0,1404,b'Gusto 101',126,milk,500,1020,1162,492,602,427,428,569,970,8,"[500, 1020, 1162, 492, 602, 427, 428, 569, 970]"
26,303,4432,b'Thor Espresso Bar',1,1404,b'Gusto 101',29,breakfast,5126,1727,1595,1443,736,628,540,610,680,8,"[5126, 1727, 1595, 1443, 736, 628, 540, 610, 680]"
27,303,4432,b'Thor Espresso Bar',2,1404,b'Gusto 101',147,market,2270,2210,1517,948,867,1051,998,986,963,8,"[2270, 2210, 1517, 948, 867, 1051, 998, 986, 963]"
28,303,4432,b'Thor Espresso Bar',3,1404,b'Gusto 101',190,smooth,179,175,185,111,88,138,240,285,490,8,"[179, 175, 185, 111, 88, 138, 240, 285, 490]"
29,303,4432,b'Thor Espresso Bar',4,1404,b'Gusto 101',18,bakery,7382,7385,7440,2573,2345,1164,1086,1054,973,8,"[7382, 7385, 7440, 2573, 2345, 1164, 1086, 1054, 973]"
30,303,5659,"b""Mildred's Temple Kitchen""",0,37,b'Gusto 101',51,pork,30,21,16,12,14,16,18,32,29,33,"[30, 21, 16, 12, 14, 16, 18, 32, 29]"
31,303,5659,"b""Mildred's Temple Kitchen""",1,37,b'Gusto 101',136,store,564,398,388,274,162,143,51,45,52,33,"[564, 398, 388, 274, 162, 143, 51, 45, 52]"
32,303,5659,"b""Mildred's Temple Kitchen""",2,37,b'Gusto 101',126,milk,33,21,19,25,21,33,23,31,34,33,"[33, 21, 19, 25, 21, 33, 23, 31, 34]"
33,303,5659,"b""Mildred's Temple Kitchen""",3,37,b'Gusto 101',33,curry,10,14,14,11,9,11,14,15,31,33,"[10, 14, 14, 11, 9, 11, 14, 15, 31]"
34,303,5659,"b""Mildred's Temple Kitchen""",4,37,b'Gusto 101',29,breakfast,8,11,10,13,10,22,33,46,46,33,"[8, 11, 10, 13, 10, 22, 33, 46, 46]"
35,303,6023,b'The Oxley',0,338,b'Gusto 101',136,store,4908,4940,4975,4952,2137,903,433,368,345,14,"[4908, 4940, 4975, 4952, 2137, 903, 433, 368, 345]"
36,303,6023,b'The Oxley',1,338,b'Gusto 101',182,chip,967,1032,1072,1135,1913,748,326,302,294,14,"[967, 1032, 1072, 1135, 1913, 748, 326, 302, 294]"
37,303,6023,b'The Oxley',2,338,b'Gusto 101',29,breakfast,5608,5398,5446,1544,523,437,380,271,303,14,"[5608, 5398, 5446, 1544, 523, 437, 380, 271, 303]"
38,303,6023,b'The Oxley',3,338,b'Gusto 101',147,market,4543,950,1209,742,461,487,322,429,398,14,"[4543, 950, 1209, 742, 461, 487, 322, 429, 398]"
39,303,6023,b'The Oxley',4,338,b'Gusto 101',121,dumpling,696,1770,1841,1154,1010,553,362,380,387,14,"[696, 1770, 1841, 1154, 1010, 553, 362, 380, 387]"
40,303,6990,b'Library Bar',0,1543,b'Gusto 101',136,store,2591,1464,1414,1320,1241,1143,1129,2128,1692,14,"[2591, 1464, 1414, 1320, 1241, 1143, 1129, 2128, 1692]"
41,303,6990,b'Library Bar',1,1543,b'Gusto 101',0,chinese,996,984,687,659,635,664,451,1925,1700,14,"[996, 984, 687, 659, 635, 664, 451, 1925, 1700]"
42,303,6990,b'Library Bar',2,1543,b'Gusto 101',182,chip,354,398,401,721,747,912,690,1720,1614,14,"[354, 398, 401, 721, 747, 912, 690, 1720, 1614]"
43,303,6990,b'Library Bar',3,1543,b'Gusto 101',28,japanese,1702,1592,1567,1446,1404,1336,1351,1418,1441,14,"[1702, 1592, 1567, 1446, 1404, 1336, 1351, 1418, 1441]"
44,303,6990,b'Library Bar',4,1543,b'Gusto 101',112,mango,1592,1540,1581,1570,920,1605,1580,1562,1486,14,"[1592, 1540, 1581, 1570, 920, 1605, 1580, 1562, 1486]"
45,304,1483,b'Kanga Aussie Meat Pies',0,503,b'Pai Northern Thai Kitchen',216,baked,4212,3059,4143,4181,963,472,495,503,495,3,"[4212, 3059, 4143, 4181, 963, 472, 495, 503, 495]"
46,304,1483,b'Kanga Aussie Meat Pies',1,503,b'Pai Northern Thai Kitchen',19,indian,3428,4248,3429,3553,3238,494,425,471,492,3,"[3428, 4248, 3429, 3553, 3238, 494, 425, 471, 492]"
47,304,1985,b'Tinuno',0,141,b'Pai Northern Thai Kitchen',31,brunch,245,187,267,104,63,72,104,144,136,8,"[245, 187, 267, 104, 63, 72, 104, 144, 136]"
48,304,1985,b'Tinuno',1,141,b'Pai Northern Thai Kitchen',27,bbq,16,17,14,20,59,49,96,98,124,8,"[16, 17, 14, 20, 59, 49, 96, 98, 124]"
49,304,1985,b'Tinuno',2,141,b'Pai Northern Thai Kitchen',29,breakfast,3084,3130,2662,1727,285,146,207,205,146,8,"[3084, 3130, 2662, 1727, 285, 146, 207, 205, 146]"
50,304,1985,b'Tinuno',3,141,b'Pai Northern Thai Kitchen',209,smoked,1563,359,304,143,57,73,96,134,143,8,"[1563, 359, 304, 143, 57, 73, 96, 134, 143]"
51,304,1985,b'Tinuno',4,141,b'Pai Northern Thai Kitchen',83,calamari,305,318,185,175,215,311,320,193,148,8,"[305, 318, 185, 175, 215, 311, 320, 193, 148]"
52,304,3158,b'Deer Garden Signatures',0,496,b'Pai Northern Thai Kitchen',123,steak,2456,6406,1347,698,665,538,475,501,484,3,"[2456, 6406, 1347, 698, 665, 538, 475, 501, 484]"
53,304,3158,b'Deer Garden Signatures',1,496,b'Pai Northern Thai Kitchen',130,bubble tea,881,479,388,331,293,263,295,484,477,3,"[881, 479, 388, 331, 293, 263, 295, 484, 477]"
54,304,4323,b'Eggette Hut',0,57,b'Pai Northern Thai Kitchen',49,cheese,26,34,42,10,18,19,27,34,47,17,"[26, 34, 42, 10, 18, 19, 27, 34, 47]"
55,304,4323,b'Eggette Hut',1,57,b'Pai Northern Thai Kitchen',38,chocolate,1147,1224,1307,7234,711,196,166,80,75,17,"[1147, 1224, 1307, 7234, 711, 196, 166, 80, 75]"
56,304,4323,b'Eggette Hut',2,57,b'Pai Northern Thai Kitchen',29,breakfast,7009,6962,1448,621,107,46,57,63,52,17,"[7009, 6962, 1448, 621, 107, 46, 57, 63, 52]"
57,304,4323,b'Eggette Hut',3,57,b'Pai Northern Thai Kitchen',97,toast,108,108,77,65,56,77,70,60,52,17,"[108, 108, 77, 65, 56, 77, 70, 60, 52]"
58,304,4323,b'Eggette Hut',4,57,b'Pai Northern Thai Kitchen',146,plaza,8,4,6,10,9,9,15,25,37,17,"[8, 4, 6, 10, 9, 9, 15, 25, 37]"
59,304,5081,b'Kekou Gelato',0,83,b'Pai Northern Thai Kitchen',49,cheese,76,89,93,154,115,128,103,98,98,27,"[76, 89, 93, 154, 115, 128, 103, 98, 98]"
60,304,5081,b'Kekou Gelato',1,83,b'Pai Northern Thai Kitchen',42,sandwich,1322,1357,1385,311,239,106,82,103,78,27,"[1322, 1357, 1385, 311, 239, 106, 82, 103, 78]"
61,304,5081,b'Kekou Gelato',2,83,b'Pai Northern Thai Kitchen',38,chocolate,1069,257,206,182,124,155,102,123,122,27,"[1069, 257, 206, 182, 124, 155, 102, 123, 122]"
62,304,5081,b'Kekou Gelato',3,83,b'Pai Northern Thai Kitchen',216,baked,201,191,375,199,86,93,92,74,76,27,"[201, 191, 375, 199, 86, 93, 92, 74, 76]"
63,304,5081,b'Kekou Gelato',4,83,b'Pai Northern Thai Kitchen',121,dumpling,19,25,19,19,19,32,120,80,83,27,"[19, 25, 19, 19, 19, 32, 120, 80, 83]"
64,305,39,b'Jatujak',0,78,b'Seven Lives Tacos Y Mariscos',54,noodle,417,379,183,137,137,109,112,64,57,30,"[417, 379, 183, 137, 137, 109, 112, 64, 57]"
65,305,39,b'Jatujak',1,78,b'Seven Lives Tacos Y Mariscos',135,parking,516,467,345,147,143,80,79,77,75,30,"[516, 467, 345, 147, 143, 80, 79, 77, 75]"
66,305,39,b'Jatujak',2,78,b'Seven Lives Tacos Y Mariscos',34,potato,1965,1982,1892,759,234,155,94,74,72,30,"[1965, 1982, 1892, 759, 234, 155, 94, 74, 72]"
67,305,39,b'Jatujak',3,78,b'Seven Lives Tacos Y Mariscos',126,milk,300,321,173,138,122,98,87,78,79,30,"[300, 321, 173, 138, 122, 98, 87, 78, 79]"
68,305,39,b'Jatujak',4,78,b'Seven Lives Tacos Y Mariscos',33,curry,26,28,27,46,45,53,52,50,77,30,"[26, 28, 27, 46, 45, 53, 52, 50, 77]"
69,305,1890,b'Craque de Creme',0,4446,b'Seven Lives Tacos Y Mariscos',47,coffee,1740,1694,1699,1630,1608,1615,1855,1883,2041,16,"[1740, 1694, 1699, 1630, 1608, 1615, 1855, 1883, 2041]"
70,305,1890,b'Craque de Creme',1,4446,b'Seven Lives Tacos Y Mariscos',135,parking,882,883,1422,1439,1533,1686,4495,4105,4502,16,"[882, 883, 1422, 1439, 1533, 1686, 4495, 4105, 4502]"
71,305,1890,b'Craque de Creme',2,4446,b'Seven Lives Tacos Y Mariscos',59,ice cream,499,518,1695,1729,1873,2063,757,1571,4185,16,"[499, 518, 1695, 1729, 1873, 2063, 757, 1571, 4185]"
72,305,1890,b'Craque de Creme',3,4446,b'Seven Lives Tacos Y Mariscos',126,milk,255,277,313,1743,793,1451,4485,3958,4223,16,"[255, 277, 313, 1743, 793, 1451, 4485, 3958, 4223]"
73,305,1890,b'Craque de Creme',4,4446,b'Seven Lives Tacos Y Mariscos',38,chocolate,1634,4044,1724,1558,541,613,652,1803,3731,16,"[1634, 4044, 1724, 1558, 541, 613, 652, 1803, 3731]"
74,305,1985,b'Tinuno',0,265,b'Seven Lives Tacos Y Mariscos',43,cake,4340,954,817,483,269,247,245,248,248,23,"[4340, 954, 817, 483, 269, 247, 245, 248, 248]"
75,305,1985,b'Tinuno',1,265,b'Seven Lives Tacos Y Mariscos',135,parking,1083,1062,1103,1023,373,190,169,220,245,23,"[1083, 1062, 1103, 1023, 373, 190, 169, 220, 245]"
76,305,1985,b'Tinuno',2,265,b'Seven Lives Tacos Y Mariscos',59,ice cream,55,54,38,38,44,62,140,418,273,23,"[55, 54, 38, 38, 44, 62, 140, 418, 273]"
77,305,1985,b'Tinuno',3,265,b'Seven Lives Tacos Y Mariscos',126,milk,177,191,280,486,542,412,348,326,279,23,"[177, 191, 280, 486, 542, 412, 348, 326, 279]"
78,305,1985,b'Tinuno',4,265,b'Seven Lives Tacos Y Mariscos',0,chinese,1856,1988,1968,944,856,547,339,325,225,23,"[1856, 1988, 1968, 944, 856, 547, 339, 325, 225]"
79,305,2589,b'The Haam',0,1384,b'Seven Lives Tacos Y Mariscos',43,cake,3209,3074,1830,1720,867,861,488,1232,1329,30,"[3209, 3074, 1830, 1720, 867, 861, 488, 1232, 1329]"
80,305,2589,b'The Haam',1,1384,b'Seven Lives Tacos Y Mariscos',54,noodle,1230,1224,1213,459,521,297,253,474,742,30,"[1230, 1224, 1213, 459, 521, 297, 253, 474, 742]"
81,305,2589,b'The Haam',2,1384,b'Seven Lives Tacos Y Mariscos',42,sandwich,2605,2704,2353,2643,2973,1821,1399,1360,1376,30,"[2605, 2704, 2353, 2643, 2973, 1821, 1399, 1360, 1376]"
82,305,2589,b'The Haam',3,1384,b'Seven Lives Tacos Y Mariscos',48,burger,1323,1317,1288,1296,637,1658,1596,1359,1387,30,"[1323, 1317, 1288, 1296, 637, 1658, 1596, 1359, 1387]"
83,305,2589,b'The Haam',4,1384,b'Seven Lives Tacos Y Mariscos',34,potato,1234,1320,2589,1652,1442,1424,1249,1282,1335,30,"[1234, 1320, 2589, 1652, 1442, 1424, 1249, 1282, 1335]"
84,305,2780,b'Gong Cha Tea',0,267,b'Seven Lives Tacos Y Mariscos',47,coffee,619,657,561,335,452,305,300,297,281,20,"[619, 657, 561, 335, 452, 305, 300, 297, 281]"
85,305,2780,b'Gong Cha Tea',1,267,b'Seven Lives Tacos Y Mariscos',135,parking,463,428,353,557,239,210,204,248,272,20,"[463, 428, 353, 557, 239, 210, 204, 248, 272]"
86,305,2780,b'Gong Cha Tea',2,267,b'Seven Lives Tacos Y Mariscos',126,milk,183,203,216,177,266,345,310,308,290,20,"[183, 203, 216, 177, 266, 345, 310, 308, 290]"
87,305,2780,b'Gong Cha Tea',3,267,b'Seven Lives Tacos Y Mariscos',146,plaza,113,120,124,111,96,131,149,210,231,20,"[113, 120, 124, 111, 96, 131, 149, 210, 231]"
88,305,2780,b'Gong Cha Tea',4,267,b'Seven Lives Tacos Y Mariscos',190,smooth,2468,1438,1358,1286,438,385,364,456,295,20,"[2468, 1438, 1358, 1286, 438, 385, 364, 456, 295]"
89,305,3598,b'HCafe',0,347,b'Seven Lives Tacos Y Mariscos',43,cake,1101,743,765,409,282,290,447,421,446,27,"[1101, 743, 765, 409, 282, 290, 447, 421, 446]"
90,305,3598,b'HCafe',1,347,b'Seven Lives Tacos Y Mariscos',47,coffee,6960,6972,7149,5506,5496,2539,2470,992,476,27,"[6960, 6972, 7149, 5506, 5496, 2539, 2470, 992, 476]"
91,305,3598,b'HCafe',2,347,b'Seven Lives Tacos Y Mariscos',135,parking,31,36,47,48,48,58,96,229,320,27,"[31, 36, 47, 48, 48, 58, 96, 229, 320]"
92,305,3598,b'HCafe',3,347,b'Seven Lives Tacos Y Mariscos',59,ice cream,88,166,281,186,197,183,281,311,312,27,"[88, 166, 281, 186, 197, 183, 281, 311, 312]"
93,305,3598,b'HCafe',4,347,b'Seven Lives Tacos Y Mariscos',38,chocolate,6579,6554,6554,6575,1593,1542,807,598,593,27,"[6579, 6554, 6554, 6575, 1593, 1542, 807, 598, 593]"
94,305,3850,b'Sherway Gardens',0,1732,b'Seven Lives Tacos Y Mariscos',135,parking,120,122,104,177,344,398,511,1374,1708,12,"[120, 122, 104, 177, 344, 398, 511, 1374, 1708]"
95,305,3850,b'Sherway Gardens',1,1732,b'Seven Lives Tacos Y Mariscos',48,burger,170,204,238,268,312,488,1015,1675,1685,12,"[170, 204, 238, 268, 312, 488, 1015, 1675, 1685]"
96,305,3850,b'Sherway Gardens',2,1732,b'Seven Lives Tacos Y Mariscos',2,thai,6038,6036,6014,5907,5971,5926,6012,2022,1850,12,"[6038, 6036, 6014, 5907, 5971, 5926, 6012, 2022, 1850]"
97,305,3850,b'Sherway Gardens',3,1732,b'Seven Lives Tacos Y Mariscos',164,quiet,879,927,1004,1110,5893,5920,1916,1827,1722,12,"[879, 927, 1004, 1110, 5893, 5920, 1916, 1827, 1722]"
98,305,3850,b'Sherway Gardens',4,1732,b'Seven Lives Tacos Y Mariscos',17,pub,561,579,615,677,809,656,817,1829,1748,12,"[561, 579, 615, 677, 809, 656, 817, 1829, 1748]"
99,305,4238,b'Isaan Der',0,7097,b'Seven Lives Tacos Y Mariscos',43,cake,7189,7222,7251,7268,7241,7115,7114,2037,7127,18,"[7189, 7222, 7251, 7268, 7241, 7115, 7114, 2037, 7127]"
100,305,4238,b'Isaan Der',1,7097,b'Seven Lives Tacos Y Mariscos',54,noodle,6147,6150,6111,6138,7237,7123,7114,7128,7115,18,"[6147, 6150, 6111, 6138, 7237, 7123, 7114, 7128, 7115]"
101,305,4238,b'Isaan Der',2,7097,b'Seven Lives Tacos Y Mariscos',135,parking,6984,6961,5299,5533,7182,7170,7184,7118,7115,18,"[6984, 6961, 5299, 5533, 7182, 7170, 7184, 7118, 7115]"
102,305,4238,b'Isaan Der',3,7097,b'Seven Lives Tacos Y Mariscos',34,potato,847,821,871,915,1009,1232,7132,7132,7114,18,"[847, 821, 871, 915, 1009, 1232, 7132, 7132, 7114]"
103,305,4238,b'Isaan Der',4,7097,b'Seven Lives Tacos Y Mariscos',126,milk,6117,6128,6136,7265,7263,7126,7123,7135,7100,18,"[6117, 6128, 6136, 7265, 7263, 7126, 7123, 7135, 7100]"
104,305,4299,b'Meli Baklava & Chocolate',0,1897,b'Seven Lives Tacos Y Mariscos',126,milk,7158,7163,1376,1419,1400,1499,1523,1636,1848,2,"[7158, 7163, 1376, 1419, 1400, 1499, 1523, 1636, 1848]"
105,305,4772,b'Sansotei Ramen',0,370,b'Seven Lives Tacos Y Mariscos',43,cake,6800,6807,6802,1890,1767,1730,1028,386,372,17,"[6800, 6807, 6802, 1890, 1767, 1730, 1028, 386, 372]"
106,305,4772,b'Sansotei Ramen',1,370,b'Seven Lives Tacos Y Mariscos',54,noodle,129,130,141,133,160,136,188,348,355,17,"[129, 130, 141, 133, 160, 136, 188, 348, 355]"
107,305,4772,b'Sansotei Ramen',2,370,b'Seven Lives Tacos Y Mariscos',47,coffee,1923,1760,1787,1636,1563,526,499,474,346,17,"[1923, 1760, 1787, 1636, 1563, 526, 499, 474, 346]"
108,305,4772,b'Sansotei Ramen',3,370,b'Seven Lives Tacos Y Mariscos',135,parking,549,708,702,657,654,643,313,317,324,17,"[549, 708, 702, 657, 654, 643, 313, 317, 324]"
109,305,4772,b'Sansotei Ramen',4,370,b'Seven Lives Tacos Y Mariscos',0,chinese,6817,6886,6891,2535,2685,1181,1127,626,381,17,"[6817, 6886, 6891, 2535, 2685, 1181, 1127, 626, 381]"
110,305,5364,b'The Cheesecake Factory',0,119,b'Seven Lives Tacos Y Mariscos',43,cake,32,28,44,75,67,85,97,101,119,47,"[32, 28, 44, 75, 67, 85, 97, 101, 119]"
111,305,5364,b'The Cheesecake Factory',1,119,b'Seven Lives Tacos Y Mariscos',54,noodle,79,80,114,131,203,189,160,165,140,47,"[79, 80, 114, 131, 203, 189, 160, 165, 140]"
112,305,5364,b'The Cheesecake Factory',2,119,b'Seven Lives Tacos Y Mariscos',47,coffee,1710,1773,944,669,512,372,220,183,149,47,"[1710, 1773, 944, 669, 512, 372, 220, 183, 149]"
113,305,5364,b'The Cheesecake Factory',3,119,b'Seven Lives Tacos Y Mariscos',42,sandwich,4967,4987,4976,2450,2432,804,387,209,151,47,"[4967, 4987, 4976, 2450, 2432, 804, 387, 209, 151]"
114,305,5364,b'The Cheesecake Factory',4,119,b'Seven Lives Tacos Y Mariscos',135,parking,5,3,8,11,25,29,37,95,106,47,"[5, 3, 8, 11, 25, 29, 37, 95, 106]"
115,306,647,b'Miss Things',0,406,b'Seven Lives Tacos Y Mariscos',43,cake,3998,3591,3719,3426,3101,3374,2808,1028,440,26,"[3998, 3591, 3719, 3426, 3101, 3374, 2808, 1028, 440]"
116,306,647,b'Miss Things',1,406,b'Seven Lives Tacos Y Mariscos',54,noodle,2764,3987,2776,2826,2880,507,380,374,391,26,"[2764, 3987, 2776, 2826, 2880, 507, 380, 374, 391]"
117,306,647,b'Miss Things',2,406,b'Seven Lives Tacos Y Mariscos',59,ice cream,1012,981,931,988,981,291,454,448,424,26,"[1012, 981, 931, 988, 981, 291, 454, 448, 424]"
118,306,647,b'Miss Things',3,406,b'Seven Lives Tacos Y Mariscos',38,chocolate,385,351,339,328,352,699,713,411,424,26,"[385, 351, 339, 328, 352, 699, 713, 411, 424]"
119,306,647,b'Miss Things',4,406,b'Seven Lives Tacos Y Mariscos',44,sushi,1800,1810,1826,1868,1909,812,399,387,403,26,"[1800, 1810, 1826, 1868, 1909, 812, 399, 387, 403]"
120,306,1340,b'Kensington Market',0,282,b'Seven Lives Tacos Y Mariscos',43,cake,282,279,298,221,148,246,442,255,276,34,"[282, 279, 298, 221, 148, 246, 442, 255, 276]"
121,306,1340,b'Kensington Market',1,282,b'Seven Lives Tacos Y Mariscos',47,coffee,326,309,298,407,427,416,439,293,286,34,"[326, 309, 298, 407, 427, 416, 439, 293, 286]"
122,306,1340,b'Kensington Market',2,282,b'Seven Lives Tacos Y Mariscos',42,sandwich,31,36,44,58,67,71,138,151,277,34,"[31, 36, 44, 58, 67, 71, 138, 151, 277]"
123,306,1340,b'Kensington Market',3,282,b'Seven Lives Tacos Y Mariscos',135,parking,452,436,320,478,153,97,141,296,277,34,"[452, 436, 320, 478, 153, 97, 141, 296, 277]"
124,306,1340,b'Kensington Market',4,282,b'Seven Lives Tacos Y Mariscos',48,burger,448,463,482,239,374,241,160,173,302,34,"[448, 463, 482, 239, 374, 241, 160, 173, 302]"
125,306,1488,b'Lavelle',0,4140,b'Seven Lives Tacos Y Mariscos',54,noodle,1622,1640,1676,1793,4170,4192,4145,4142,4129,20,"[1622, 1640, 1676, 1793, 4170, 4192, 4145, 4142, 4129]"
126,306,1488,b'Lavelle',1,4140,b'Seven Lives Tacos Y Mariscos',47,coffee,2946,2750,3404,3868,1627,1582,1503,1414,1394,20,"[2946, 2750, 3404, 3868, 1627, 1582, 1503, 1414, 1394]"
127,306,1488,b'Lavelle',2,4140,b'Seven Lives Tacos Y Mariscos',48,burger,4191,4193,4202,4238,3981,1761,1797,1791,4170,20,"[4191, 4193, 4202, 4238, 3981, 1761, 1797, 1791, 4170]"
128,306,1488,b'Lavelle',3,4140,b'Seven Lives Tacos Y Mariscos',59,ice cream,1614,1623,1606,696,670,706,1155,1238,1333,20,"[1614, 1623, 1606, 696, 670, 706, 1155, 1238, 1333]"
129,306,1488,b'Lavelle',4,4140,b'Seven Lives Tacos Y Mariscos',34,potato,3028,3959,4110,4145,4228,4217,4166,4174,4163,20,"[3028, 3959, 4110, 4145, 4228, 4217, 4166, 4174, 4163]"
130,306,1562,b'Bar Buca',0,135,b'Seven Lives Tacos Y Mariscos',43,cake,1698,1648,1596,1614,527,326,193,191,266,34,"[1698, 1648, 1596, 1614, 527, 326, 193, 191, 266]"
131,306,1562,b'Bar Buca',1,135,b'Seven Lives Tacos Y Mariscos',47,coffee,95,102,64,79,50,49,37,50,81,34,"[95, 102, 64, 79, 50, 49, 37, 50, 81]"
132,306,1562,b'Bar Buca',2,135,b'Seven Lives Tacos Y Mariscos',42,sandwich,806,435,427,277,272,191,189,196,174,34,"[806, 435, 427, 277, 272, 191, 189, 196, 174]"
133,306,1562,b'Bar Buca',3,135,b'Seven Lives Tacos Y Mariscos',135,parking,1135,1105,1045,526,353,302,206,139,130,34,"[1135, 1105, 1045, 526, 353, 302, 206, 139, 130]"
134,306,1562,b'Bar Buca',4,135,b'Seven Lives Tacos Y Mariscos',48,burger,830,740,689,695,170,124,129,76,97,34,"[830, 740, 689, 695, 170, 124, 129, 76, 97]"
135,306,2039,b'Beaumont Kitchen',0,940,b'Seven Lives Tacos Y Mariscos',43,cake,1684,1658,1660,1668,1697,660,1033,941,937,15,"[1684, 1658, 1660, 1668, 1697, 660, 1033, 941, 937]"
136,306,2039,b'Beaumont Kitchen',1,940,b'Seven Lives Tacos Y Mariscos',47,coffee,3358,2061,1755,1497,1343,1223,1137,1019,942,15,"[3358, 2061, 1755, 1497, 1343, 1223, 1137, 1019, 942]"
137,306,2039,b'Beaumont Kitchen',2,940,b'Seven Lives Tacos Y Mariscos',135,parking,1437,1391,1038,513,399,375,451,480,507,15,"[1437, 1391, 1038, 513, 399, 375, 451, 480, 507]"
