critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
7,2053.0,b'La Cubana',1238,0.08543762851217296,4.0,20.0,,20.0,0.0,dinner,"[0.0, 1.0, 0.0, 1.0]"
16,2053.0,b'La Cubana',4313,-0.0010032828850805586,5.0,20.0,,20.0,0.0,casual,"[0.0, 1.0, 1.0, 1.0, 0.0]"
27,2053.0,b'La Cubana',4313,-0.0010032828850805586,6.0,20.0,,20.0,0.0,bbq,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
48,2053.0,b'La Cubana',4313,-0.0010032828850805586,7.0,20.0,,20.0,0.0,burger,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
51,2053.0,b'La Cubana',3541,0.0070918035063135265,8.0,20.0,,20.0,0.0,pork,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
55,2053.0,b'La Cubana',594,0.24840055698479907,9.0,20.0,,20.0,0.0,meat,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
56,2053.0,b'La Cubana',6278,-0.05704207808545314,10.0,20.0,,20.0,0.0,chicken,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
63,2053.0,b'La Cubana',6278,-0.05704207808545314,11.0,20.0,,20.0,0.0,donut,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
98,2053.0,b'La Cubana',6278,-0.05704207808545314,12.0,20.0,,20.0,0.0,belly,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
117,2053.0,b'La Cubana',6278,-0.05704207808545314,13.0,20.0,,20.0,0.0,rib,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
122,2053.0,b'La Cubana',6278,-0.05704207808545314,14.0,20.0,,20.0,0.0,bean,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
131,2053.0,b'La Cubana',6278,-0.05704207808545314,15.0,20.0,,20.0,0.0,pork belly,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
153,2053.0,b'La Cubana',685,0.24259902231958683,16.0,20.0,,20.0,0.0,friendly,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
180,2053.0,b'La Cubana',685,0.24259902231958683,17.0,20.0,,20.0,0.0,yummy,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
181,2053.0,b'La Cubana',685,0.24259902231958683,18.0,20.0,,20.0,0.0,music,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
188,2053.0,b'La Cubana',685,0.24259902231958683,19.0,20.0,,20.0,0.0,flavorful,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
211,2053.0,b'La Cubana',685,0.24259902231958683,20.0,20.0,fail,20.0,0.0,seasoned,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",,,0.0,20.0,,20.0,0.0,seasoned,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
56,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",98,0.30992678816048214,1.0,20.0,,20.0,0.0,chicken,[1.0]
4,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",98,0.30992678816048214,2.0,20.0,,20.0,0.0,fry,"[1.0, 0.0]"
25,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",98,0.30992678816048214,3.0,20.0,,20.0,0.0,vegetarian,"[1.0, 0.0, 0.0]"
33,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",98,0.30992678816048214,4.0,20.0,,20.0,0.0,curry,"[1.0, 0.0, 0.0, 0.0]"
35,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1450,0.06903634947219606,5.0,20.0,,20.0,0.0,crispy,"[1.0, 0.0, 0.0, 0.0, 1.0]"
37,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",332,0.3329272615253879,6.0,20.0,,20.0,0.0,bread,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
41,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1450,0.06903634947219606,7.0,20.0,,20.0,0.0,beer,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
55,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",889,0.17824944075045657,8.0,20.0,,20.0,0.0,meat,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
76,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6544,-0.0856414713027353,9.0,20.0,,20.0,0.0,lettuce,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
77,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6544,-0.0856414713027353,10.0,20.0,,20.0,0.0,pop,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
104,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6544,-0.0856414713027353,11.0,20.0,,20.0,0.0,sausage,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
111,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6544,-0.0856414713027353,12.0,20.0,,20.0,0.0,lamb,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6544,-0.0856414713027353,13.0,20.0,,20.0,0.0,tomato,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6544,-0.0856414713027353,14.0,20.0,,20.0,0.0,washroom,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
147,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6544,-0.0856414713027353,15.0,20.0,,20.0,0.0,market,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
148,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1241,0.10916832577672292,16.0,20.0,,20.0,0.0,mall,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
149,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",571,0.2546886518214385,17.0,20.0,,20.0,0.0,quick,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
176,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",495,0.2352320535851037,18.0,20.0,,20.0,0.0,tax,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
201,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",495,0.2352320535851037,19.0,20.0,,20.0,0.0,stick,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
206,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",495,0.2352320535851037,20.0,20.0,fail,20.0,0.0,salt,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
,3184.0,b'Yummy Yummy Dumplings',,,0.0,20.0,,20.0,0.0,salt,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
121,3184.0,b'Yummy Yummy Dumplings',62,0.7897583235671751,1.0,20.0,,20.0,0.0,dumpling,[1.0]
0,3184.0,b'Yummy Yummy Dumplings',62,0.7897583235671751,2.0,20.0,,20.0,0.0,chinese,"[1.0, 0.0]"
5,3184.0,b'Yummy Yummy Dumplings',92,0.7602167458854818,3.0,20.0,,20.0,0.0,fried,"[1.0, 0.0, 1.0]"
9,3184.0,b'Yummy Yummy Dumplings',107,0.7663164133916691,4.0,20.0,,20.0,0.0,soup,"[1.0, 0.0, 1.0, 1.0]"
23,3184.0,b'Yummy Yummy Dumplings',107,0.7663164133916691,5.0,20.0,,20.0,0.0,asian,"[1.0, 0.0, 1.0, 1.0, 0.0]"
36,3184.0,b'Yummy Yummy Dumplings',100,0.6958095095078976,6.0,20.0,,20.0,0.0,shrimp,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0]"
43,3184.0,b'Yummy Yummy Dumplings',93,0.8013658215359309,7.0,20.0,,20.0,0.0,cake,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]"
51,3184.0,b'Yummy Yummy Dumplings',137,0.6482642761468901,8.0,20.0,,20.0,0.0,pork,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
52,3184.0,b'Yummy Yummy Dumplings',124,0.752485651084308,9.0,20.0,,20.0,0.0,beef,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
53,3184.0,b'Yummy Yummy Dumplings',130,0.8179497483698307,10.0,20.0,,20.0,0.0,tea,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]"
54,3184.0,b'Yummy Yummy Dumplings',153,0.7903267527265776,11.0,20.0,,20.0,0.0,noodle,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
91,3184.0,b'Yummy Yummy Dumplings',157,0.8608336566103492,12.0,20.0,,20.0,0.0,wrap,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
107,3184.0,b'Yummy Yummy Dumplings',157,0.8608336566103492,13.0,20.0,,20.0,0.0,pancake,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
119,3184.0,b'Yummy Yummy Dumplings',157,0.8608336566103492,14.0,20.0,,20.0,0.0,bun,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
153,3184.0,b'Yummy Yummy Dumplings',176,0.8429208846419762,15.0,20.0,,20.0,0.0,friendly,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
180,3184.0,b'Yummy Yummy Dumplings',176,0.8429208846419762,16.0,20.0,,20.0,0.0,yummy,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
191,3184.0,b'Yummy Yummy Dumplings',176,0.8429208846419762,17.0,20.0,,20.0,0.0,frozen,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
202,3184.0,b'Yummy Yummy Dumplings',176,0.8429208846419762,18.0,20.0,,20.0,0.0,steamed,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
207,3184.0,b'Yummy Yummy Dumplings',176,0.8429208846419762,19.0,20.0,,20.0,0.0,stuffed,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
217,3184.0,b'Yummy Yummy Dumplings',176,0.8429208846419762,20.0,20.0,fail,20.0,0.0,juicy,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,4066.0,b'Lao Thai Restaurant',,,0.0,20.0,,20.0,0.0,juicy,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,4066.0,b'Lao Thai Restaurant',4072,-0.007488865794362601,1.0,20.0,,20.0,0.0,thai,[1.0]
7,4066.0,b'Lao Thai Restaurant',4369,-0.013341910406990391,2.0,20.0,,20.0,0.0,dinner,"[1.0, 1.0]"
8,4066.0,b'Lao Thai Restaurant',3570,0.0011148449116573853,3.0,20.0,,20.0,0.0,lunch,"[1.0, 1.0, 1.0]"
15,4066.0,b'Lao Thai Restaurant',3570,0.0011148449116573853,4.0,20.0,,20.0,0.0,takeout,"[1.0, 1.0, 1.0, 0.0]"
16,4066.0,b'Lao Thai Restaurant',3570,0.0011148449116573853,5.0,20.0,,20.0,0.0,casual,"[1.0, 1.0, 1.0, 0.0, 0.0]"
23,4066.0,b'Lao Thai Restaurant',3570,0.0011148449116573853,6.0,20.0,,20.0,0.0,asian,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
36,4066.0,b'Lao Thai Restaurant',4317,-0.012860931856815253,7.0,20.0,,20.0,0.0,shrimp,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
54,4066.0,b'Lao Thai Restaurant',3024,0.008313994243266617,8.0,20.0,,20.0,0.0,noodle,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
56,4066.0,b'Lao Thai Restaurant',3193,0.008759569150440204,9.0,20.0,,20.0,0.0,chicken,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
100,4066.0,b'Lao Thai Restaurant',3193,0.008759569150440204,10.0,20.0,,20.0,0.0,oyster,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
151,4066.0,b'Lao Thai Restaurant',2957,0.019085561737596332,11.0,20.0,,20.0,0.0,busy,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
153,4066.0,b'Lao Thai Restaurant',2922,0.025235068287859458,12.0,20.0,,20.0,0.0,friendly,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]"
162,4066.0,b'Lao Thai Restaurant',2922,0.025235068287859458,13.0,20.0,,20.0,0.0,immediately,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
168,4066.0,b'Lao Thai Restaurant',2922,0.025235068287859458,14.0,20.0,,20.0,0.0,fair,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
184,4066.0,b'Lao Thai Restaurant',2922,0.025235068287859458,15.0,20.0,,20.0,0.0,reasonable,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
187,4066.0,b'Lao Thai Restaurant',2547,0.04282190404276965,16.0,20.0,,20.0,0.0,spicy,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
196,4066.0,b'Lao Thai Restaurant',2547,0.04282190404276965,17.0,20.0,,20.0,0.0,rare,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201,4066.0,b'Lao Thai Restaurant',2547,0.04282190404276965,18.0,20.0,,20.0,0.0,stick,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
204,4066.0,b'Lao Thai Restaurant',2547,0.04282190404276965,19.0,20.0,,20.0,0.0,dip,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
