critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
55,2053.0,b'La Cubana',51,2.231605702777861,9.0,20.0,,20.0,0.0,meat,"[1.0, 1.0, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 1.0, 0.5, 0.125]"
56,2053.0,b'La Cubana',56,2.1579727727932516,10.0,20.0,,20.0,0.0,chicken,"[1.0, 1.0, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 1.0, 0.5, 0.125, 0.11111111111111116]"
63,2053.0,b'La Cubana',31,2.747496775969613,11.0,20.0,,20.0,0.0,donut,"[1.0, 1.0, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 1.0, 0.5, 0.125, 0.11111111111111116, 0.5]"
98,2053.0,b'La Cubana',51,2.259941773095953,12.0,20.0,,20.0,0.0,belly,"[1.0, 1.0, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 1.0, 0.16666666666666674, 0.04347826086956519, 0.11111111111111116, 0.5, 1.0]"
117,2053.0,b'La Cubana',56,2.200021172032388,13.0,20.0,,20.0,0.0,rib,"[1.0, 1.0, 1.0, 0.5, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 0.125, 0.33333333333333326, 0.5, 1.0, 1.0]"
122,2053.0,b'La Cubana',49,2.3190436822267255,14.0,20.0,,20.0,0.0,bean,"[1.0, 1.0, 1.0, 0.5, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 0.125, 0.33333333333333326, 0.5, 1.0, 1.0, 1.0]"
131,2053.0,b'La Cubana',30,3.061860948644558,15.0,20.0,,20.0,0.0,pork belly,"[1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.33333333333333326, 0.125, 0.33333333333333326, 0.5, 1.0, 1.0, 1.0, 1.0]"
153,2053.0,b'La Cubana',21,3.2874016365455274,16.0,20.0,,20.0,0.0,friendly,"[1.0, 1.0, 0.11111111111111116, 0.5, 1.0, 0.33333333333333326, 1.0, 0.11111111111111116, 0.08333333333333326, 0.11111111111111116, 0.5, 0.5, 1.0, 0.33333333333333326, 0.125, 0.125]"
180,2053.0,b'La Cubana',27,2.8415639624375717,17.0,20.0,,20.0,0.0,yummy,"[1.0, 0.25, 1.0, 0.5, 1.0, 0.1428571428571428, 1.0, 1.0, 0.1428571428571428, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 0.125, 0.5]"
181,2053.0,b'La Cubana',27,2.9809773727027364,18.0,20.0,,20.0,0.0,music,"[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 0.33333333333333326, 0.0714285714285714, 0.11111111111111116, 0.5, 0.5, 1.0, 0.33333333333333326, 0.125, 0.09090909090909083, 0.5, 1.0]"
188,2053.0,b'La Cubana',21,3.7826043115188765,19.0,20.0,,20.0,0.0,flavorful,"[1.0, 1.0, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 1.0, 0.5, 0.125, 0.11111111111111116, 0.5, 1.0, 1.0, 1.0, 1.0, 0.09090909090909083, 0.33333333333333326, 1.0, 1.0]"
211,2053.0,b'La Cubana',24,3.3847658914493897,20.0,20.0,fail,20.0,0.0,seasoned,"[1.0, 1.0, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 1.0, 0.5, 0.125, 0.11111111111111116, 0.5, 1.0, 1.0, 1.0, 1.0, 0.09090909090909083, 0.33333333333333326, 1.0, 1.0, 1.0]"
,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",,,0.0,20.0,,20.0,0.0,seasoned,"[1.0, 1.0, 1.0, 0.33333333333333326, 1.0, 0.33333333333333326, 1.0, 0.5, 0.125, 0.11111111111111116, 0.5, 1.0, 1.0, 1.0, 1.0, 0.09090909090909083, 0.33333333333333326, 1.0, 1.0, 1.0]"
56,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1101,0.16473928665787,1.0,20.0,,20.0,0.0,chicken,[1.0]
4,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",36,1.4715961493932497,2.0,20.0,,20.0,0.0,fry,"[0.5, 1.0]"
25,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",304,2.7730914862154346,3.0,20.0,,20.0,0.0,vegetarian,"[0.11111111111111116, 1.0, 1.0]"
33,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",254,3.089886037994201,4.0,20.0,,20.0,0.0,curry,"[1.0, 1.0, 1.0, 1.0]"
35,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",450,2.223115950909463,5.0,20.0,,20.0,0.0,crispy,"[0.5, 1.0, 1.0, 1.0, 1.0]"
37,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",434,2.262029147382134,6.0,20.0,,20.0,0.0,bread,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0]"
41,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",569,1.9774962040531376,7.0,20.0,,20.0,0.0,beer,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5]"
55,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",595,1.9156250757431659,8.0,20.0,,20.0,0.0,meat,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.19999999999999996]"
76,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",706,1.7152553680201845,9.0,20.0,,20.0,0.0,lettuce,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.19999999999999996, 1.0]"
77,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",760,1.6294766826524598,10.0,20.0,,20.0,0.0,pop,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.19999999999999996, 1.0, 1.0]"
104,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",423,2.420032156069329,11.0,20.0,,20.0,0.0,sausage,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.125, 1.0, 1.0, 1.0]"
111,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",340,2.7408703268781025,12.0,20.0,,20.0,0.0,lamb,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.125, 1.0, 1.0, 1.0, 0.5]"
114,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",332,2.8621825308924103,13.0,20.0,,20.0,0.0,tomato,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.125, 1.0, 1.0, 1.0, 0.5, 1.0]"
141,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",304,3.018700718700517,14.0,20.0,,20.0,0.0,washroom,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.125, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0]"
147,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",272,3.25923291933681,15.0,20.0,,20.0,0.0,market,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.125, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0]"
148,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",252,3.389106117389784,16.0,20.0,,20.0,0.0,mall,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.125, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.16666666666666674]"
149,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",234,3.5994785858827356,17.0,20.0,,20.0,0.0,quick,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.19999999999999996, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.1428571428571428, 0.5]"
176,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",221,3.6554601633165054,18.0,20.0,,20.0,0.0,tax,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.09090909090909083, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.1428571428571428, 0.33333333333333326, 1.0]"
201,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",196,3.8973679683805793,19.0,20.0,,20.0,0.0,stick,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.09090909090909083, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.1428571428571428, 0.33333333333333326, 1.0, 1.0]"
206,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",352,2.8085910874359667,20.0,20.0,fail,20.0,0.0,salt,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.09090909090909083, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.1428571428571428, 0.33333333333333326, 1.0, 1.0, 1.0]"
,3184.0,b'Yummy Yummy Dumplings',,,0.0,20.0,,20.0,0.0,salt,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.09090909090909083, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.1428571428571428, 0.33333333333333326, 1.0, 1.0, 1.0]"
121,3184.0,b'Yummy Yummy Dumplings',42,4.64576196566593,1.0,20.0,,20.0,0.0,dumpling,[1.0]
0,3184.0,b'Yummy Yummy Dumplings',45,4.665936445958771,2.0,20.0,,20.0,0.0,chinese,"[1.0, 1.0]"
5,3184.0,b'Yummy Yummy Dumplings',51,4.547770135231996,3.0,20.0,,20.0,0.0,fried,"[1.0, 1.0, 1.0]"
9,3184.0,b'Yummy Yummy Dumplings',54,4.559969470244372,4.0,20.0,,20.0,0.0,soup,"[1.0, 1.0, 1.0, 1.0]"
23,3184.0,b'Yummy Yummy Dumplings',57,4.6088915437113,5.0,20.0,,20.0,0.0,asian,"[1.0, 1.0, 1.0, 1.0, 0.5]"
36,3184.0,b'Yummy Yummy Dumplings',56,4.538384639827527,6.0,20.0,,20.0,0.0,shrimp,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0]"
43,3184.0,b'Yummy Yummy Dumplings',56,4.634039257486805,7.0,20.0,,20.0,0.0,cake,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.33333333333333326]"
51,3184.0,b'Yummy Yummy Dumplings',56,4.610266640806301,8.0,20.0,,20.0,0.0,pork,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.33333333333333326, 0.5]"
52,3184.0,b'Yummy Yummy Dumplings',55,4.656381285335073,9.0,20.0,,20.0,0.0,beef,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326]"
53,3184.0,b'Yummy Yummy Dumplings',50,4.756894790764856,10.0,20.0,,20.0,0.0,tea,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.125]"
54,3184.0,b'Yummy Yummy Dumplings',63,4.646402808191844,11.0,20.0,,20.0,0.0,noodle,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.125, 1.0]"
91,3184.0,b'Yummy Yummy Dumplings',60,4.6261337849780215,12.0,20.0,,20.0,0.0,wrap,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.16666666666666674, 1.0, 0.5]"
107,3184.0,b'Yummy Yummy Dumplings',74,4.330042382095705,13.0,20.0,,20.0,0.0,pancake,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.16666666666666674, 1.0, 1.0, 1.0]"
119,3184.0,b'Yummy Yummy Dumplings',64,4.653409075101073,14.0,20.0,,20.0,0.0,bun,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.16666666666666674, 1.0, 0.5, 0.07692307692307687, 1.0]"
153,3184.0,b'Yummy Yummy Dumplings',80,4.308069657524151,15.0,20.0,,20.0,0.0,friendly,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.16666666666666674, 1.0, 1.0, 1.0, 1.0, 0.5]"
180,3184.0,b'Yummy Yummy Dumplings',83,4.194852801034077,16.0,20.0,,20.0,0.0,yummy,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.16666666666666674, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0]"
191,3184.0,b'Yummy Yummy Dumplings',70,4.429681681495757,17.0,20.0,,20.0,0.0,frozen,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.16666666666666674, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0]"
202,3184.0,b'Yummy Yummy Dumplings',118,3.417458297768448,18.0,20.0,,20.0,0.0,steamed,"[1.0, 1.0, 0.1428571428571428, 1.0, 0.5, 1.0, 0.33333333333333326, 0.5, 0.33333333333333326, 0.16666666666666674, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0]"
207,3184.0,b'Yummy Yummy Dumplings',6441,-0.6984071494127067,19.0,20.0,,20.0,0.0,stuffed,"[0.050000000000000044, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.33333333333333326, 0.125, 0.09090909090909083, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0]"
217,3184.0,b'Yummy Yummy Dumplings',50,4.609288090097163,20.0,20.0,fail,20.0,0.0,juicy,"[1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1428571428571428, 0.16666666666666674, 0.125, 0.11111111111111116, 1.0, 1.0, 0.5, 0.33333333333333326, 0.5, 1.0, 0.33333333333333326, 1.0, 1.0]"
,4066.0,b'Lao Thai Restaurant',,,0.0,20.0,,20.0,0.0,juicy,"[1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1428571428571428, 0.16666666666666674, 0.125, 0.11111111111111116, 1.0, 1.0, 0.5, 0.33333333333333326, 0.5, 1.0, 0.33333333333333326, 1.0, 1.0]"
2,4066.0,b'Lao Thai Restaurant',2818,0.03859507819359016,1.0,20.0,,20.0,0.0,thai,[1.0]
7,4066.0,b'Lao Thai Restaurant',3844,-0.0031000581500574553,2.0,20.0,,20.0,0.0,dinner,"[0.33333333333333326, 0.125]"
8,4066.0,b'Lao Thai Restaurant',3165,0.010137312874292898,3.0,20.0,,20.0,0.0,lunch,"[0.33333333333333326, 0.33333333333333326, 1.0]"
15,4066.0,b'Lao Thai Restaurant',1769,0.08546442473415683,4.0,20.0,,20.0,0.0,takeout,"[0.33333333333333326, 0.33333333333333326, 1.0, 1.0]"
16,4066.0,b'Lao Thai Restaurant',1939,0.09385111248639828,5.0,20.0,,20.0,0.0,casual,"[0.33333333333333326, 0.33333333333333326, 1.0, 1.0, 1.0]"
23,4066.0,b'Lao Thai Restaurant',1240,0.19749776268634772,6.0,20.0,,20.0,0.0,asian,"[0.33333333333333326, 0.33333333333333326, 1.0, 1.0, 1.0, 1.0]"
36,4066.0,b'Lao Thai Restaurant',1274,0.19050987430211133,7.0,20.0,,20.0,0.0,shrimp,"[0.33333333333333326, 0.33333333333333326, 1.0, 1.0, 1.0, 1.0, 0.5]"
54,4066.0,b'Lao Thai Restaurant',1268,0.19213871477134845,8.0,20.0,,20.0,0.0,noodle,"[0.33333333333333326, 0.33333333333333326, 1.0, 1.0, 1.0, 1.0, 0.5, 0.019230769230769162]"
56,4066.0,b'Lao Thai Restaurant',1274,0.19231694473421787,9.0,20.0,,20.0,0.0,chicken,"[0.33333333333333326, 0.33333333333333326, 1.0, 1.0, 1.0, 1.0, 0.5, 0.019230769230769162, 0.10000000000000009]"
100,4066.0,b'Lao Thai Restaurant',1254,0.21288316081217906,10.0,20.0,,20.0,0.0,oyster,"[0.33333333333333326, 0.33333333333333326, 1.0, 1.0, 1.0, 1.0, 0.5, 0.019230769230769162, 0.10000000000000009, 1.0]"
151,4066.0,b'Lao Thai Restaurant',1358,0.280875867786581,11.0,20.0,,20.0,0.0,busy,"[1.0, 0.25, 1.0, 1.0, 0.5, 1.0, 0.5, 0.33333333333333326, 0.10000000000000009, 1.0, 0.19999999999999996]"
153,4066.0,b'Lao Thai Restaurant',1528,0.27049699392365856,12.0,20.0,,20.0,0.0,friendly,"[1.0, 0.19999999999999996, 1.0, 1.0, 1.0, 1.0, 0.5, 0.04166666666666674, 0.10000000000000009, 1.0, 0.19999999999999996, 0.19999999999999996]"
