critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
56,403.0,b'The Bier Markt',7309,-4.737210829961497,6.0,20.0,,20.0,1.0,chicken,"[1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 0.4705189164721064]"
90,403.0,b'The Bier Markt',7382,-6.864128943808381,7.0,20.0,,20.0,1.0,tuna,"[1.0, -0.996567684697675, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0]"
96,403.0,b'The Bier Markt',7381,-6.728612052991533,8.0,20.0,,20.0,1.0,poutine,"[1.0, -0.9100751743617661, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
113,403.0,b'The Bier Markt',7402,-8.43124056903039,9.0,20.0,,20.0,1.0,bacon,"[1.0, -0.25706782458635713, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
114,403.0,b'The Bier Markt',7418,-9.934284648128102,10.0,20.0,,20.0,1.0,tomato,"[1.0, 0.31521912810829167, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
117,403.0,b'The Bier Markt',7389,-8.522772824466609,11.0,20.0,,20.0,1.0,rib,"[1.0, 0.8830951290707802, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
120,403.0,b'The Bier Markt',7356,-6.97942697172544,12.0,20.0,,20.0,1.0,wing,"[1.0, 1.0, 1.0, -1.0, -0.24483691211048753, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
147,403.0,b'The Bier Markt',7361,-8.581340598203024,13.0,20.0,,20.0,1.0,market,"[1.0, 1.0, 1.0, -1.0, 0.4833934103135542, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
148,403.0,b'The Bier Markt',7362,-8.764288063302864,14.0,20.0,,20.0,1.0,mall,"[1.0, -0.09936062149455682, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
181,403.0,b'The Bier Markt',7338,-7.537257326847382,15.0,20.0,,20.0,1.0,music,"[1.0, 0.6435883902650424, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0]"
187,403.0,b'The Bier Markt',7331,-7.783677757006565,16.0,20.0,,20.0,1.0,spicy,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -0.4480069053341517]"
194,403.0,b'The Bier Markt',7307,-7.086041725371029,17.0,20.0,,20.0,1.0,gravy,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -0.26731450937202617, -1.0]"
204,403.0,b'The Bier Markt',7284,-6.8009039542291285,18.0,20.0,,20.0,1.0,dip,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -0.0009915757716485452, -1.0, -1.0]"
206,403.0,b'The Bier Markt',7340,-8.33248520571196,19.0,20.0,,20.0,1.0,salt,"[1.0, 1.0, 1.0, -1.0, -0.9111463120300954, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.0, -1.0, -1.0, -1.0, -1.0]"
209,403.0,b'The Bier Markt',7297,-7.0159383014992605,20.0,20.0,fail,20.0,1.0,smoked,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.7131318651504513, 0.0, -1.0, -1.0, -1.0, -1.0]"
,480.0,b'OverEasy Restaurant',,,0.0,20.0,,20.0,1.0,smoked,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -0.7131318651504513, 0.0, -1.0, -1.0, -1.0, -1.0]"
29,480.0,b'OverEasy Restaurant',2446,0.05023432425646013,1.0,20.0,,20.0,1.0,breakfast,"[0.6262095846944273, -0.11457591777961607]"
1,480.0,b'OverEasy Restaurant',6238,-0.8028499512909377,2.0,20.0,,20.0,1.0,fast,"[1.0, -1.0, 0.8309524872844476]"
4,480.0,b'OverEasy Restaurant',5842,-0.5059919847661916,3.0,20.0,,20.0,1.0,fry,"[0.6175087076710206, -0.6023134271800205, 1.0, -1.0]"
5,480.0,b'OverEasy Restaurant',1734,0.5265890391451883,4.0,20.0,,20.0,1.0,fried,"[1.0, -0.05029938176307147, 1.0, -1.0, -1.0]"
43,480.0,b'OverEasy Restaurant',1550,0.6436997157120193,5.0,20.0,,20.0,1.0,cake,"[0.638706772329976, 0.7436538936157095, 1.0, -1.0, -1.0, -1.0]"
45,480.0,b'OverEasy Restaurant',6040,-0.9891187408775417,6.0,20.0,,20.0,1.0,egg,"[1.0, -0.9931041317398241, 1.0, -1.0, -1.0, -1.0, 1.0]"
47,480.0,b'OverEasy Restaurant',620,3.1953811252435607,7.0,20.0,,20.0,1.0,coffee,"[1.0, -1.0, -0.6072961367141472, -1.0, -1.0, -1.0, 1.0, 1.0]"
77,480.0,b'OverEasy Restaurant',642,3.174566944124609,8.0,20.0,,20.0,1.0,pop,"[1.0, -1.0, -0.17991678014145798, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0]"
97,480.0,b'OverEasy Restaurant',1299,1.8880971450633761,9.0,20.0,,20.0,1.0,toast,"[1.0, -1.0, 0.46792161518120423, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
107,480.0,b'OverEasy Restaurant',1221,2.0667119687359765,10.0,20.0,,20.0,1.0,pancake,"[1.0, -1.0, 0.6807515566140296, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0]"
113,480.0,b'OverEasy Restaurant',1552,1.5983866002467537,11.0,20.0,,20.0,1.0,bacon,"[1.0, -0.45663213846951667, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
114,480.0,b'OverEasy Restaurant',1374,1.7940737432812501,12.0,20.0,,20.0,1.0,tomato,"[1.0, 0.343441176306001, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
117,480.0,b'OverEasy Restaurant',638,3.5576345725474203,13.0,20.0,,20.0,1.0,rib,"[1.0, 1.0, 1.0, -1.0, -1.0, -0.8438218736241773, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
148,480.0,b'OverEasy Restaurant',5299,-0.7194048982351307,14.0,20.0,,20.0,1.0,mall,"[1.0, -1.0, 0.19335757861276148, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
149,480.0,b'OverEasy Restaurant',5107,-0.58313158981584,15.0,20.0,,20.0,1.0,quick,"[1.0, -1.0, 0.48665899994828266, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0]"
171,480.0,b'OverEasy Restaurant',5337,-0.7841796048004512,16.0,20.0,,20.0,1.0,fancy,"[1.0, -1.0, 0.6657988949625415, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
195,480.0,b'OverEasy Restaurant',5282,-0.7485416619789746,17.0,20.0,,20.0,1.0,healthy,"[1.0, -1.0, 0.8861702907957834, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
203,480.0,b'OverEasy Restaurant',5334,-0.7722724213264351,18.0,20.0,,20.0,1.0,greasy,"[1.0, -0.96155646375977, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
208,480.0,b'OverEasy Restaurant',3663,0.06620618758211183,19.0,20.0,,20.0,1.0,topped,"[1.0, -0.5631139715838228, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
209,480.0,b'OverEasy Restaurant',3136,0.3512052377524262,20.0,20.0,fail,20.0,1.0,smoked,"[1.0, -0.4012391016776682, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
,935.0,b'Thompson Diner',,,0.0,20.0,,20.0,1.0,smoked,"[1.0, -0.4012391016776682, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
56,935.0,b'Thompson Diner',7105,-0.28131934380275037,1.0,20.0,,20.0,1.0,chicken,"[0.8700747226394485, -0.14053485603922078]"
1,935.0,b'Thompson Diner',7266,-2.4664048483299084,2.0,20.0,,20.0,1.0,fast,"[1.0, 0.9549198901159741, -1.0]"
3,935.0,b'Thompson Diner',3331,0.0492431525737711,3.0,20.0,,20.0,1.0,bar,"[1.0, -1.0, -1.0, 0.9454368190874036]"
4,935.0,b'Thompson Diner',6685,-1.7203968806216896,4.0,20.0,,20.0,1.0,fry,"[0.8994098608452075, -0.34110633519884215, -1.0, 1.0, -1.0]"
5,935.0,b'Thompson Diner',6795,-2.004360681107823,5.0,20.0,,20.0,1.0,fried,"[1.0, -0.13066321918598833, -1.0, 1.0, -1.0, -1.0]"
21,935.0,b'Thompson Diner',7250,-3.976161102713734,6.0,20.0,,20.0,1.0,modern,"[1.0, 0.3447004258573714, -1.0, 1.0, -1.0, -1.0, -1.0]"
29,935.0,b'Thompson Diner',7276,-4.146968050787201,7.0,20.0,,20.0,1.0,breakfast,"[1.0, 0.9996793559825545, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
42,935.0,b'Thompson Diner',7259,-4.218850657035885,8.0,20.0,,20.0,1.0,sandwich,"[1.0, 1.0, -0.17978962563552747, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
48,935.0,b'Thompson Diner',7318,-4.969461032045244,9.0,20.0,,20.0,1.0,burger,"[1.0, 1.0, 0.11068545157117304, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
49,935.0,b'Thompson Diner',6923,-2.8412967713970714,10.0,20.0,,20.0,1.0,cheese,"[1.0, 0.8301542422467554, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
96,935.0,b'Thompson Diner',6494,-1.8720718670116367,11.0,20.0,,20.0,1.0,poutine,"[-1.0, 0.8782683752095263, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0]"
113,935.0,b'Thompson Diner',7300,-6.1236856089505505,12.0,20.0,,20.0,1.0,bacon,"[-1.0, 1.0, -0.5101477133464344, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
118,935.0,b'Thompson Diner',7321,-6.434618226952496,13.0,20.0,,20.0,1.0,waffle,"[-0.38783828752539096, 1.0, -0.4312578031381208, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
126,935.0,b'Thompson Diner',7389,-11.038918251574387,14.0,20.0,,20.0,1.0,milk,"[-0.04048783025156466, 1.0, 0.28383427568733, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
127,935.0,b'Thompson Diner',7400,-11.852027470460742,15.0,20.0,,20.0,1.0,fried chicken,"[1.0, 1.0, 0.3892898875756494, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
180,935.0,b'Thompson Diner',7404,-12.222115257508912,16.0,20.0,,20.0,1.0,yummy,"[1.0, 1.0, 0.6277774602078265, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
182,935.0,b'Thompson Diner',7404,-12.291927332964034,17.0,20.0,,20.0,1.0,chip,"[1.0, 1.0, 0.7658241259988117, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
193,935.0,b'Thompson Diner',7401,-12.04886628821719,18.0,20.0,,20.0,1.0,mayo,"[1.0, 1.0, 0.8273831105656435, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
194,935.0,b'Thompson Diner',7404,-12.693207893037735,19.0,20.0,,20.0,1.0,gravy,"[1.0, 1.0, 0.971834313814641, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
203,935.0,b'Thompson Diner',7409,-13.321954852201161,20.0,20.0,fail,20.0,1.0,greasy,"[1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -0.8730259250068301, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
,1415.0,b'Big Smoke Burger',,,0.0,20.0,,20.0,1.0,greasy,"[1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -0.8730259250068301, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
48,1415.0,b'Big Smoke Burger',568,0.3324288164034998,1.0,20.0,,20.0,1.0,burger,"[1.0, 0.3485303436900764]"
1,1415.0,b'Big Smoke Burger',3787,0.007755377125824914,2.0,20.0,,20.0,1.0,fast,"[1.0, -1.0, 0.30806748631846315]"
4,1415.0,b'Big Smoke Burger',1759,0.47115596080718225,3.0,20.0,,20.0,1.0,fry,"[0.9583842813562065, -1.0, 0.908092196143389, -1.0]"
76,1415.0,b'Big Smoke Burger',2222,0.2890203112412139,4.0,20.0,,20.0,1.0,lettuce,"[0.6363354125918144, -1.0, 0.8745150905545347, -1.0, -1.0]"
85,1415.0,b'Big Smoke Burger',3276,0.07580814293986732,5.0,20.0,,20.0,1.0,patty,"[1.0, -1.0, 0.9332421907811028, -1.0, -1.0, -1.0]"
96,1415.0,b'Big Smoke Burger',2856,0.1493845322139034,6.0,20.0,,20.0,1.0,poutine,"[0.6279231806949679, -1.0, 1.0, -0.9701609042832579, -1.0, -1.0, -1.0]"
114,1415.0,b'Big Smoke Burger',2549,0.25077865257183335,7.0,20.0,,20.0,1.0,tomato,"[1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 0.061091390521343936]"
119,1415.0,b'Big Smoke Burger',2109,0.4521169256954287,8.0,20.0,,20.0,1.0,bun,"[1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 0.4356517516752165, -1.0]"
148,1415.0,b'Big Smoke Burger',7133,-2.616347797209311,9.0,20.0,,20.0,1.0,mall,"[1.0, -1.0, -0.4254492120954515, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
149,1415.0,b'Big Smoke Burger',7023,-2.1719752504292686,10.0,20.0,,20.0,1.0,quick,"[0.9031499498166191, -1.0, -0.14222698349762786, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0]"
150,1415.0,b'Big Smoke Burger',7077,-2.7879378190560398,11.0,20.0,,20.0,1.0,clean,"[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 0.7507259349564486]"
152,1415.0,b'Big Smoke Burger',7204,-3.333972932761327,12.0,20.0,,20.0,1.0,fresh,"[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 0.0, 0.6330270963924838]"
