critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
206,78.0,b'The Works Gourmet Burger Bistro',186,52.66999279385939,19.0,20.0,,5.0,0.0,salt,"[0.0, 12.847847826086962, 0.0, 44.03229032258065, 0.0, 19.40478571428571, 0.0, 0.0, 30.333380952380963, 26.843781250000006, 16.88574285714286, 0.0, 0.0, 0.0, 0.0, 39.81256250000001, 0.0, 0.0, 0.0]"
217,78.0,b'The Works Gourmet Burger Bistro',186,52.66999279385939,20.0,20.0,fail,5.0,0.0,juicy,"[0.0, 12.847847826086962, 0.0, 44.03229032258065, 0.0, 19.40478571428571, 0.0, 0.0, 30.333380952380963, 26.843781250000006, 16.88574285714286, 0.0, 0.0, 0.0, 0.0, 39.81256250000001, 0.0, 0.0, 0.0, 0.0]"
,623.0,b'El Rey Mezcal Bar',,,0.0,20.0,,5.0,0.0,juicy,"[0.0, 12.847847826086962, 0.0, 44.03229032258065, 0.0, 19.40478571428571, 0.0, 0.0, 30.333380952380963, 26.843781250000006, 16.88574285714286, 0.0, 0.0, 0.0, 0.0, 39.81256250000001, 0.0, 0.0, 0.0, 0.0]"
58,623.0,b'El Rey Mezcal Bar',113,135.63047241401878,1.0,20.0,,5.0,0.0,cocktail,[35.64292857142857]
3,623.0,b'El Rey Mezcal Bar',129,112.12043268839781,2.0,20.0,,5.0,0.0,bar,"[29.190499999999986, 38.70591176470589]"
4,623.0,b'El Rey Mezcal Bar',129,112.12043268839781,3.0,20.0,,5.0,0.0,fry,"[29.190499999999986, 38.70591176470589, 0.0]"
12,623.0,b'El Rey Mezcal Bar',129,112.12043268839781,4.0,20.0,,5.0,0.0,mexican,"[29.190499999999986, 38.70591176470589, 0.0, 0.0]"
16,623.0,b'El Rey Mezcal Bar',129,112.12043268839781,5.0,20.0,,5.0,0.0,casual,"[29.190499999999986, 38.70591176470589, 0.0, 0.0, 0.0]"
49,623.0,b'El Rey Mezcal Bar',165,109.37491917986718,6.0,20.0,,5.0,0.0,cheese,"[29.190499999999986, 38.70591176470589, 0.0, 0.0, 0.0, 48.05005]"
52,623.0,b'El Rey Mezcal Bar',213,71.8752106934658,7.0,20.0,,5.0,0.0,beef,"[19.396568965517247, 25.809571428571417, 0.0, 0.0, 0.0, 46.774225806451625, 0.0]"
66,623.0,b'El Rey Mezcal Bar',223,50.92132132871269,8.0,20.0,,5.0,0.0,octopus,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 31.586241379310337, 23.970617647058816, 0.0]"
74,623.0,b'El Rey Mezcal Bar',217,50.99290804353272,9.0,20.0,,5.0,0.0,skewer,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 30.333380952380963, 23.970617647058816, 0.0, 0.0]"
122,623.0,b'El Rey Mezcal Bar',217,50.99290804353272,10.0,20.0,,5.0,0.0,bean,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 30.333380952380963, 23.970617647058816, 0.0, 0.0, 0.0]"
142,623.0,b'El Rey Mezcal Bar',217,50.99290804353272,11.0,20.0,,5.0,0.0,window,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 30.333380952380963, 23.970617647058816, 0.0, 0.0, 0.0, 0.0]"
147,623.0,b'El Rey Mezcal Bar',217,50.99290804353272,12.0,20.0,,5.0,0.0,market,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 30.333380952380963, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0]"
149,623.0,b'El Rey Mezcal Bar',196,61.47189850402704,13.0,20.0,,5.0,0.0,quick,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 30.333380952380963, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0, 36.93756250000001]"
153,623.0,b'El Rey Mezcal Bar',635,42.10375860151525,14.0,20.0,,5.0,0.0,friendly,"[13.521760869565213, 36.63163157894738, 17.81485185185184, 0.0, 0.0, 51.11122222222221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.05888235294117, 43.50006250000001]"
164,623.0,b'El Rey Mezcal Bar',377,52.536015465321874,15.0,20.0,,5.0,0.0,quiet,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 31.10531578947368, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0, 36.93756250000001, 39.81256250000001, 0.0]"
168,623.0,b'El Rey Mezcal Bar',377,52.536015465321874,16.0,20.0,,5.0,0.0,fair,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 31.10531578947368, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0, 36.93756250000001, 39.81256250000001, 0.0, 0.0]"
173,623.0,b'El Rey Mezcal Bar',377,52.536015465321874,17.0,20.0,,5.0,0.0,dark,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 31.10531578947368, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0, 36.93756250000001, 39.81256250000001, 0.0, 0.0, 0.0]"
181,623.0,b'El Rey Mezcal Bar',377,52.536015465321874,18.0,20.0,,5.0,0.0,music,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 31.10531578947368, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0, 36.93756250000001, 39.81256250000001, 0.0, 0.0, 0.0, 0.0]"
183,623.0,b'El Rey Mezcal Bar',377,52.536015465321874,19.0,20.0,,5.0,0.0,attentive,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 31.10531578947368, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0, 36.93756250000001, 39.81256250000001, 0.0, 0.0, 0.0, 0.0, 0.0]"
213,623.0,b'El Rey Mezcal Bar',245,71.4949630214426,20.0,20.0,fail,5.0,0.0,pot,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 31.10531578947368, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0, 36.93756250000001, 39.81256250000001, 0.0, 0.0, 0.0, 0.0, 0.0, 47.84623076923077]"
,2053.0,b'La Cubana',,,0.0,20.0,,5.0,0.0,pot,"[13.521760869565213, 25.809571428571417, 12.847847826086962, 0.0, 0.0, 31.10531578947368, 23.970617647058816, 0.0, 0.0, 0.0, 0.0, 0.0, 36.93756250000001, 39.81256250000001, 0.0, 0.0, 0.0, 0.0, 0.0, 47.84623076923077]"
42,2053.0,b'La Cubana',131,0.2371167700977312,1.0,20.0,,5.0,0.0,sandwich,[0.0]
3,2053.0,b'La Cubana',699,5.7529155129101355,2.0,20.0,,5.0,0.0,bar,"[0.0, 22.500020000000006]"
4,2053.0,b'La Cubana',701,6.564240107687713,3.0,20.0,,5.0,0.0,fry,"[0.0, 25.809571428571417, 0.0]"
7,2053.0,b'La Cubana',6848,-4.829432042572765,4.0,20.0,,5.0,0.0,dinner,"[0.0, 25.809571428571417, 0.0, 53.50002380952381]"
16,2053.0,b'La Cubana',6848,-4.829432042572765,5.0,20.0,,5.0,0.0,casual,"[0.0, 25.809571428571417, 0.0, 53.50002380952381, 0.0]"
27,2053.0,b'La Cubana',6848,-4.829432042572765,6.0,20.0,,5.0,0.0,bbq,"[0.0, 25.809571428571417, 0.0, 53.50002380952381, 0.0, 0.0]"
48,2053.0,b'La Cubana',6848,-4.829432042572765,7.0,20.0,,5.0,0.0,burger,"[0.0, 25.809571428571417, 0.0, 53.50002380952381, 0.0, 0.0, 0.0]"
51,2053.0,b'La Cubana',6823,-4.658085912370147,8.0,20.0,,5.0,0.0,pork,"[0.0, 25.809571428571417, 0.0, 53.50002380952381, 0.0, 0.0, 0.0, 21.16668333333334]"
55,2053.0,b'La Cubana',1679,5.037607681881121,9.0,20.0,,5.0,0.0,meat,"[0.0, 38.084762711864414, 0.0, 45.052649122807026, 0.0, 0.0, 0.0, 21.16668333333334, 24.06668888888889]"
56,2053.0,b'La Cubana',7089,-9.892127265466037,10.0,20.0,,5.0,0.0,chicken,"[0.0, 38.084762711864414, 0.0, 53.50002380952381, 0.0, 17.45162903225807, 0.0, 21.16668333333334, 45.833416666666665, 33.843781250000006]"
63,2053.0,b'La Cubana',7399,-23.427780127976334,11.0,20.0,,5.0,0.0,donut,"[0.0, 25.809571428571417, 0.0, 57.87506250000001, 0.0, 0.0, 0.0, 21.16668333333334, 34.05408108108108, 37.35297058823528, 0.0]"
98,2053.0,b'La Cubana',7400,-21.564001883967713,12.0,20.0,,5.0,0.0,belly,"[0.0, 25.809571428571417, 0.0, 57.87506250000001, 0.0, 0.0, 0.0, 34.70594117647059, 34.05408108108108, 34.70594117647059, 0.0, 0.0]"
117,2053.0,b'La Cubana',7366,-20.086384974686265,13.0,20.0,,5.0,0.0,rib,"[0.0, 25.027054054054048, 0.0, 47.56003999999999, 0.0, 0.0, 0.0, 36.88465384615384, 34.05408108108108, 42.78575000000001, 0.0, 0.0, 45.833416666666665]"
122,2053.0,b'La Cubana',7097,-9.14777295737027,14.0,20.0,,5.0,0.0,bean,"[0.0, 36.63163157894738, 0.0, 57.21435714285715, 0.0, 0.0, 13.40426595744681, 36.88465384615384, 34.05408108108108, 20.538487179487177, 0.0, 0.0, 43.19358064516129, 0.0]"
131,2053.0,b'La Cubana',7275,-12.4725491950403,15.0,20.0,,5.0,0.0,pork belly,"[0.0, 25.809571428571417, 0.0, 47.56003999999999, 0.0, 19.000014285714286, 0.0, 35.94597297297298, 24.06668888888889, 37.35297058823528, 0.0, 0.0, 30.930255813953494, 17.741967741935483, 0.0]"
153,2053.0,b'La Cubana',53,75.52467734018052,16.0,20.0,,5.0,0.0,friendly,"[0.0, 25.809571428571417, 0.0, 57.87506250000001, 0.0, 17.45162903225807, 13.40426595744681, 35.94597297297298, 34.05408108108108, 43.59095454545454, 0.0, 0.0, 46.30005, 17.741967741935483, 0.0, 39.81256250000001]"
180,2053.0,b'La Cubana',19,98.14822205760461,17.0,20.0,,5.0,0.0,yummy,"[0.0, 25.809571428571417, 0.0, 36.05005, 0.0, 0.0, 0.0, 19.291708333333332, 35.615461538461545, 15.949379746835447, 0.0, 0.0, 41.09100000000001, 17.741967741935483, 0.0, 40.05561111111112, 0.0]"
181,2053.0,b'La Cubana',24,93.43795437987907,18.0,20.0,,5.0,0.0,music,"[0.0, 25.809571428571417, 0.0, 36.05005, 0.0, 17.45162903225807, 0.0, 16.149268656716416, 34.05408108108108, 27.74075308641976, 0.0, 0.0, 27.457171428571428, 17.741967741935483, 0.0, 40.05561111111112, 0.0, 0.0]"
188,2053.0,b'La Cubana',24,93.43795437987907,19.0,20.0,,5.0,0.0,flavorful,"[0.0, 25.809571428571417, 0.0, 36.05005, 0.0, 17.45162903225807, 0.0, 16.149268656716416, 34.05408108108108, 27.74075308641976, 0.0, 0.0, 27.457171428571428, 17.741967741935483, 0.0, 40.05561111111112, 0.0, 0.0, 0.0]"
211,2053.0,b'La Cubana',24,93.43795437987907,20.0,20.0,fail,5.0,0.0,seasoned,"[0.0, 25.809571428571417, 0.0, 36.05005, 0.0, 17.45162903225807, 0.0, 16.149268656716416, 34.05408108108108, 27.74075308641976, 0.0, 0.0, 27.457171428571428, 17.741967741935483, 0.0, 40.05561111111112, 0.0, 0.0, 0.0, 0.0]"
,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",,,0.0,20.0,,5.0,0.0,seasoned,"[0.0, 25.809571428571417, 0.0, 36.05005, 0.0, 17.45162903225807, 0.0, 16.149268656716416, 34.05408108108108, 27.74075308641976, 0.0, 0.0, 27.457171428571428, 17.741967741935483, 0.0, 40.05561111111112, 0.0, 0.0, 0.0, 0.0]"
56,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6858,-3.142325490624016,1.0,20.0,,5.0,0.0,chicken,[18.083416666666665]
4,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6873,-3.6175862289828804,2.0,20.0,,5.0,0.0,fry,"[20.538487179487177, 0.0]"
25,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6873,-3.6175862289828804,3.0,20.0,,5.0,0.0,vegetarian,"[20.538487179487177, 0.0, 0.0]"
33,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",820,4.214098963081767,4.0,20.0,,5.0,0.0,curry,"[20.538487179487177, 0.0, 0.0, 16.020020000000002]"
35,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7328,-29.705655340387253,5.0,20.0,,5.0,0.0,crispy,"[25.814851851851856, 0.0, 0.0, 17.710351724137936, 35.000027777777774]"
37,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7386,-39.026750028551575,6.0,20.0,,5.0,0.0,bread,"[29.240039999999993, 0.0, 0.0, 0.0, 35.000027777777774, 0.0]"
41,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7386,-39.026750028551575,7.0,20.0,,5.0,0.0,beer,"[29.240039999999993, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0]"
55,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7421,-49.56157212878047,8.0,20.0,,5.0,0.0,meat,"[29.240039999999993, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 34.05408108108108]"
76,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7431,-50.73125467104642,9.0,20.0,,5.0,0.0,lettuce,"[16.458354166666666, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 45.833416666666665, 0.0]"
77,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7425,-48.27387604861826,10.0,20.0,,5.0,0.0,pop,"[15.949379746835447, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 38.20837499999999, 0.0, 0.0]"
104,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7425,-50.5098900952127,11.0,20.0,,5.0,0.0,sausage,"[27.500033333333334, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 38.20837499999999, 0.0, 0.0, 0.0]"
111,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7431,-50.73125467104642,12.0,20.0,,5.0,0.0,lamb,"[16.458354166666666, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 45.833416666666665, 0.0, 0.0, 0.0, 0.0]"
114,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7425,-48.27387604861826,13.0,20.0,,5.0,0.0,tomato,"[15.949379746835447, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 38.20837499999999, 0.0, 0.0, 0.0, 0.0, 0.0]"
141,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7425,-50.5098900952127,14.0,20.0,,5.0,0.0,washroom,"[27.500033333333334, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 38.20837499999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
147,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7431,-50.73125467104642,15.0,20.0,,5.0,0.0,market,"[16.458354166666666, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 45.833416666666665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
148,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7258,-20.978218216708235,16.0,20.0,,5.0,0.0,mall,"[15.949379746835447, 0.0, 0.0, 0.0, 35.000027777777774, 0.0, 0.0, 38.20837499999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.02859999999998]"
149,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",286,24.33275073688151,17.0,20.0,,5.0,0.0,quick,"[27.500033333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.44446666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.80853191489362, 37.804902439024374]"
176,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",57,64.66978872117015,18.0,20.0,,5.0,0.0,tax,"[30.3043695652174, 11.741080357142863, 0.0, 17.209888888888884, 0.0, 0.0, 0.0, 24.811339622641512, 0.0, 0.0, 10.354338582677173, 0.0, 0.0, 0.0, 0.0, 35.000043478260864, 39.6896896551724, 0.0]"
201,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",77,58.67634926555681,19.0,20.0,,5.0,0.0,stick,"[28.533344444444452, 11.741080357142863, 0.0, 17.710351724137936, 0.0, 0.0, 0.0, 34.05408108108108, 0.0, 0.0, 10.354338582677173, 0.0, 0.0, 0.0, 0.0, 26.80853191489362, 44.967774193548394, 0.0, 0.0]"
206,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",53,81.43194179912179,20.0,20.0,fail,5.0,0.0,salt,"[28.533344444444452, 16.215392307692312, 0.0, 17.710351724137936, 0.0, 0.0, 0.0, 34.05408108108108, 0.0, 0.0, 10.354338582677173, 0.0, 0.0, 0.0, 0.0, 51.414658536585364, 41.333352941176486, 0.0, 0.0, 0.0]"
,3184.0,b'Yummy Yummy Dumplings',,,0.0,20.0,,5.0,0.0,salt,"[28.533344444444452, 16.215392307692312, 0.0, 17.710351724137936, 0.0, 0.0, 0.0, 34.05408108108108, 0.0, 0.0, 10.354338582677173, 0.0, 0.0, 0.0, 0.0, 51.414658536585364, 41.333352941176486, 0.0, 0.0, 0.0]"
121,3184.0,b'Yummy Yummy Dumplings',35,43.91459438586003,1.0,20.0,,5.0,0.0,dumpling,[9.486513513513515]
0,3184.0,b'Yummy Yummy Dumplings',44,64.1797090170124,2.0,20.0,,5.0,0.0,chinese,"[13.720013333333327, 33.500033333333334]"
5,3184.0,b'Yummy Yummy Dumplings',64,61.40470281135428,3.0,20.0,,5.0,0.0,fried,"[13.720013333333327, 33.500033333333334, 23.483903225806458]"
9,3184.0,b'Yummy Yummy Dumplings',70,60.33206190645941,4.0,20.0,,5.0,0.0,soup,"[13.720013333333327, 0.0, 28.583361111111117, 16.868868852459016]"
23,3184.0,b'Yummy Yummy Dumplings',61,60.934646031472425,5.0,20.0,,5.0,0.0,asian,"[13.720013333333327, 0.0, 23.483903225806458, 16.868868852459016, 0.0]"
36,3184.0,b'Yummy Yummy Dumplings',61,58.500298691753585,6.0,20.0,,5.0,0.0,shrimp,"[13.720013333333327, 0.0, 23.483903225806458, 16.868868852459016, 0.0, 34.52636842105264]"
43,3184.0,b'Yummy Yummy Dumplings',75,64.45387630987128,7.0,20.0,,5.0,0.0,cake,"[13.720013333333327, 0.0, 28.583361111111117, 16.868868852459016, 0.0, 0.0, 29.400028571428578]"
51,3184.0,b'Yummy Yummy Dumplings',95,58.25740610696578,8.0,20.0,,5.0,0.0,pork,"[13.720013333333327, 0.0, 36.00002857142857, 11.910732142857142, 0.0, 0.0, 0.0, 23.930255813953494]"
52,3184.0,b'Yummy Yummy Dumplings',93,70.72229646319488,9.0,20.0,,5.0,0.0,beef,"[13.720013333333327, 0.0, 28.583361111111117, 16.868868852459016, 0.0, 0.0, 36.29414705882351, 18.6666923076923, 44.73917391304349]"
53,3184.0,b'Yummy Yummy Dumplings',117,101.65208864538488,10.0,20.0,,5.0,0.0,tea,"[13.720013333333327, 0.0, 28.583361111111117, 11.910732142857142, 0.0, 0.0, 14.60609090909091, 0.0, 35.10531578947368, 42.875041666666675]"
54,3184.0,b'Yummy Yummy Dumplings',245,62.28520798060178,11.0,20.0,,5.0,0.0,noodle,"[9.578960526315782, 0.0, 43.25006250000001, 27.68003999999999, 0.0, 0.0, 29.400028571428578, 18.6666923076923, 32.040040000000005, 22.250027777777774, 25.725025000000002]"
91,3184.0,b'Yummy Yummy Dumplings',797,35.82358132640968,12.0,20.0,,5.0,0.0,wrap,"[0.0, 0.0, 43.25006250000001, 19.97828260869565, 0.0, 0.0, 29.400028571428578, 23.930255813953494, 43.76195238095238, 42.875041666666675, 25.725025000000002, 0.0]"
107,3184.0,b'Yummy Yummy Dumplings',795,29.79469088456196,13.0,20.0,,5.0,0.0,pancake,"[0.0, 0.0, 43.25006250000001, 27.68003999999999, 0.0, 0.0, 18.29547727272727, 0.0, 32.040040000000005, 35.29170833333333, 7.482160714285712, 0.0, 0.0]"
119,3184.0,b'Yummy Yummy Dumplings',1008,20.28038681646054,14.0,20.0,,5.0,0.0,bun,"[0.0, 0.0, 43.25006250000001, 27.68003999999999, 0.0, 0.0, 10.576288135593217, 0.0, 28.55561111111112, 25.81820454545455, 10.489816326530615, 0.0, 0.0, 0.0]"
153,3184.0,b'Yummy Yummy Dumplings',1593,15.585045948936848,15.0,20.0,,5.0,0.0,friendly,"[0.0, 0.0, 17.476938461538452, 11.173934782608697, 0.0, 0.0, 10.576288135593217, 0.0, 25.66669696969697, 25.81820454545455, 10.489816326530615, 0.0, 0.0, 0.0, 49.823588235294125]"
180,3184.0,b'Yummy Yummy Dumplings',1294,20.966820987406066,16.0,20.0,,5.0,0.0,yummy,"[0.0, 0.0, 17.476938461538452, 11.026342105263154, 0.0, 0.0, 10.576288135593217, 0.0, 25.66669696969697, 32.10001428571428, 7.482160714285712, 0.0, 0.0, 0.0, 49.823588235294125, 0.0]"
191,3184.0,b'Yummy Yummy Dumplings',1233,21.659025717354254,17.0,20.0,,5.0,0.0,frozen,"[0.0, 0.0, 17.476938461538452, 0.0, 0.0, 0.0, 10.576288135593217, 0.0, 25.66669696969697, 32.10001428571428, 0.0, 0.0, 0.0, 0.0, 49.823588235294125, 0.0, 0.0]"
202,3184.0,b'Yummy Yummy Dumplings',1447,19.326034278268168,18.0,20.0,,5.0,0.0,steamed,"[0.0, 0.0, 17.476938461538452, 27.707341463414636, 0.0, 0.0, 10.576288135593217, 0.0, 25.66669696969697, 32.10001428571428, 27.70594117647059, 0.0, 0.0, 0.0, 47.1001, 0.0, 0.0, 0.0]"
207,3184.0,b'Yummy Yummy Dumplings',1881,15.183750462083696,19.0,20.0,,5.0,0.0,stuffed,"[0.0, 0.0, 43.25006250000001, 22.937531250000006, 0.0, 0.0, 10.576288135593217, 0.0, 25.66669696969697, 31.500031250000006, 29.20693103448275, 0.0, 0.0, 0.0, 49.823588235294125, 0.0, 0.0, 0.0, 0.0]"
217,3184.0,b'Yummy Yummy Dumplings',1142,22.12246867129968,20.0,20.0,fail,5.0,0.0,juicy,"[0.0, 0.0, 17.476938461538452, 27.707341463414636, 0.0, 0.0, 10.576288135593217, 0.0, 25.66669696969697, 31.500031250000006, 7.482160714285712, 0.0, 0.0, 0.0, 39.81256250000001, 0.0, 0.0, 0.0, 0.0, 0.0]"
,4066.0,b'Lao Thai Restaurant',,,0.0,20.0,,5.0,0.0,juicy,"[0.0, 0.0, 17.476938461538452, 27.707341463414636, 0.0, 0.0, 10.576288135593217, 0.0, 25.66669696969697, 31.500031250000006, 7.482160714285712, 0.0, 0.0, 0.0, 39.81256250000001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,4066.0,b'Lao Thai Restaurant',2563,0.7452181128946416,1.0,20.0,,5.0,0.0,thai,[12.500041666666661]
7,4066.0,b'Lao Thai Restaurant',3013,0.46481212803118344,2.0,20.0,,5.0,0.0,dinner,"[12.228078947368417, 45.052649122807026]"
