,user_id,target_item,item_name,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank,num_existing_keyphrases
25,350,5235,b'Yak Communications',5036,b'The Alternative Cafe',141,washroom,6970,6
26,350,5235,b'Yak Communications',5036,b'The Alternative Cafe',157,greeted,1064,6
27,350,5235,b'Yak Communications',5036,b'The Alternative Cafe',82,booth,5003,6
28,350,7209,b'KellySpa',847,b'The Alternative Cafe',127,fried chicken,450,47
29,350,7209,b'KellySpa',847,b'The Alternative Cafe',43,cake,1019,47
30,350,7209,b'KellySpa',847,b'The Alternative Cafe',141,washroom,999,47
31,350,7209,b'KellySpa',847,b'The Alternative Cafe',196,rare,5496,47
32,350,7209,b'KellySpa',847,b'The Alternative Cafe',37,bread,247,47
33,351,711,b'Pizza Land',394,b'Sweetgrass Spa',158,bright,436,27
34,351,711,b'Pizza Land',394,b'Sweetgrass Spa',28,japanese,717,27
35,351,711,b'Pizza Land',394,b'Sweetgrass Spa',216,baked,89,27
36,351,711,b'Pizza Land',394,b'Sweetgrass Spa',65,espresso,550,27
37,351,711,b'Pizza Land',394,b'Sweetgrass Spa',202,steamed,734,27
38,351,1889,b'Maezo - Modern Indian Cuisine',3941,b'Sweetgrass Spa',44,sushi,4004,3
39,351,1889,b'Maezo - Modern Indian Cuisine',3941,b'Sweetgrass Spa',23,asian,1270,3
40,351,2063,b'Canada College of Education',3830,b'Sweetgrass Spa',196,rare,2132,3
41,351,2063,b'Canada College of Education',3830,b'Sweetgrass Spa',13,vietnamese,3761,3
42,351,2188,b'Canada College of Education',75,b'Sweetgrass Spa',63,donut,249,79
43,351,2188,b'Canada College of Education',75,b'Sweetgrass Spa',111,lamb,52,79
44,351,2188,b'Canada College of Education',75,b'Sweetgrass Spa',85,patty,607,79
45,351,2188,b'Canada College of Education',75,b'Sweetgrass Spa',61,tempura,167,79
46,351,2188,b'Canada College of Education',75,b'Sweetgrass Spa',43,cake,126,79
47,351,2747,b'Fuzz Wax Bar',901,b'Sweetgrass Spa',40,pizza,1782,26
48,351,2747,b'Fuzz Wax Bar',901,b'Sweetgrass Spa',171,fancy,1681,26
49,351,2747,b'Fuzz Wax Bar',901,b'Sweetgrass Spa',91,wrap,943,26
50,351,2747,b'Fuzz Wax Bar',901,b'Sweetgrass Spa',59,ice cream,1275,26
51,351,2747,b'Fuzz Wax Bar',901,b'Sweetgrass Spa',43,cake,2978,26
52,351,3217,b'United Smiles Of Kensington',673,b'Sweetgrass Spa',114,tomato,1077,23
53,351,3217,b'United Smiles Of Kensington',673,b'Sweetgrass Spa',49,cheese,281,23
54,351,3217,b'United Smiles Of Kensington',673,b'Sweetgrass Spa',167,pleasant,1179,23
55,351,3217,b'United Smiles Of Kensington',673,b'Sweetgrass Spa',171,fancy,776,23
56,351,3217,b'United Smiles Of Kensington',673,b'Sweetgrass Spa',116,wine,6479,23
57,351,3347,b'Pantheon Restaurant',51,b'Sweetgrass Spa',71,cone,20,57
58,351,3347,b'Pantheon Restaurant',51,b'Sweetgrass Spa',116,wine,275,57
59,351,3347,b'Pantheon Restaurant',51,b'Sweetgrass Spa',190,smooth,16,57
60,351,3347,b'Pantheon Restaurant',51,b'Sweetgrass Spa',202,steamed,21,57
61,351,3347,b'Pantheon Restaurant',51,b'Sweetgrass Spa',81,juice,15,57
62,351,3474,b'King Palace',95,b'Sweetgrass Spa',61,tempura,1355,46
63,351,3474,b'King Palace',95,b'Sweetgrass Spa',231,grand opening,57,46
64,351,3474,b'King Palace',95,b'Sweetgrass Spa',171,fancy,492,46
65,351,3474,b'King Palace',95,b'Sweetgrass Spa',60,squid,172,46
66,351,3474,b'King Palace',95,b'Sweetgrass Spa',137,shopping,1859,46
67,351,4037,"b'Alan G Tanaka, DDS'",149,b'Sweetgrass Spa',116,wine,989,54
68,351,4037,"b'Alan G Tanaka, DDS'",149,b'Sweetgrass Spa',37,bread,6253,54
69,351,4037,"b'Alan G Tanaka, DDS'",149,b'Sweetgrass Spa',76,lettuce,106,54
70,351,4037,"b'Alan G Tanaka, DDS'",149,b'Sweetgrass Spa',123,steak,6141,54
71,351,4037,"b'Alan G Tanaka, DDS'",149,b'Sweetgrass Spa',95,corn,14,54
72,351,4141,b'00 Gelato',13,b'Sweetgrass Spa',114,tomato,126,60
73,351,4141,b'00 Gelato',13,b'Sweetgrass Spa',103,fruit,42,60
74,351,4141,b'00 Gelato',13,b'Sweetgrass Spa',42,sandwich,112,60
75,351,4141,b'00 Gelato',13,b'Sweetgrass Spa',17,pub,50,60
76,351,4141,b'00 Gelato',13,b'Sweetgrass Spa',32,taco,10,60
77,351,4903,b'SJ Nails & Spa',332,b'Sweetgrass Spa',176,tax,824,22
78,351,4903,b'SJ Nails & Spa',332,b'Sweetgrass Spa',138,nail,6730,22
79,351,4903,b'SJ Nails & Spa',332,b'Sweetgrass Spa',23,asian,356,22
80,351,4903,b'SJ Nails & Spa',332,b'Sweetgrass Spa',155,refill,107,22
81,351,4903,b'SJ Nails & Spa',332,b'Sweetgrass Spa',91,wrap,393,22
82,352,591,b'SJ Nails & Spa',795,b'Sweetgrass Spa',61,tempura,50,45
83,352,591,b'SJ Nails & Spa',795,b'Sweetgrass Spa',211,seasoned,147,45
84,352,591,b'SJ Nails & Spa',795,b'Sweetgrass Spa',225,financial district,83,45
85,352,591,b'SJ Nails & Spa',795,b'Sweetgrass Spa',82,booth,1168,45
86,352,591,b'SJ Nails & Spa',795,b'Sweetgrass Spa',75,miso,449,45
87,352,704,b'Agincourt District Library',327,b'Sweetgrass Spa',155,refill,1551,39
88,352,704,b'Agincourt District Library',327,b'Sweetgrass Spa',102,cheesecake,1344,39
89,352,704,b'Agincourt District Library',327,b'Sweetgrass Spa',103,fruit,103,39
90,352,704,b'Agincourt District Library',327,b'Sweetgrass Spa',141,washroom,2251,39
91,352,704,b'Agincourt District Library',327,b'Sweetgrass Spa',157,greeted,627,39
92,352,903,b'Tim Hortons',180,b'Sweetgrass Spa',48,burger,664,40
93,352,903,b'Tim Hortons',180,b'Sweetgrass Spa',123,steak,120,40
94,352,903,b'Tim Hortons',180,b'Sweetgrass Spa',68,banana,174,40
95,352,903,b'Tim Hortons',180,b'Sweetgrass Spa',23,asian,454,40
96,352,903,b'Tim Hortons',180,b'Sweetgrass Spa',200,crust,97,40
97,352,1120,b'Old Firehall Confectionery',4209,b'Sweetgrass Spa',49,cheese,3504,21
98,352,1120,b'Old Firehall Confectionery',4209,b'Sweetgrass Spa',102,cheesecake,4088,21
99,352,1120,b'Old Firehall Confectionery',4209,b'Sweetgrass Spa',38,chocolate,1950,21
100,352,1120,b'Old Firehall Confectionery',4209,b'Sweetgrass Spa',216,baked,1048,21
101,352,1120,b'Old Firehall Confectionery',4209,b'Sweetgrass Spa',103,fruit,1874,21
102,352,1228,b'Nguyen Huong Foods Company',4110,b'Sweetgrass Spa',44,sushi,459,25
103,352,1228,b'Nguyen Huong Foods Company',4110,b'Sweetgrass Spa',211,seasoned,3059,25
104,352,1228,b'Nguyen Huong Foods Company',4110,b'Sweetgrass Spa',27,bbq,231,25
105,352,1228,b'Nguyen Huong Foods Company',4110,b'Sweetgrass Spa',160,overpriced,2027,25
106,352,1228,b'Nguyen Huong Foods Company',4110,b'Sweetgrass Spa',136,store,3768,25
107,352,1999,b'Poke Guys',244,b'Sweetgrass Spa',170,disappointing,472,38
108,352,1999,b'Poke Guys',244,b'Sweetgrass Spa',37,bread,670,38
109,352,1999,b'Poke Guys',244,b'Sweetgrass Spa',116,wine,216,38
110,352,1999,b'Poke Guys',244,b'Sweetgrass Spa',167,pleasant,159,38
111,352,1999,b'Poke Guys',244,b'Sweetgrass Spa',115,lobster,1586,38
112,352,2624,b'Galaxy Salon',820,b'Sweetgrass Spa',102,cheesecake,1625,27
113,352,2624,b'Galaxy Salon',820,b'Sweetgrass Spa',18,bakery,2079,27
114,352,2624,b'Galaxy Salon',820,b'Sweetgrass Spa',43,cake,886,27
115,352,2624,b'Galaxy Salon',820,b'Sweetgrass Spa',156,soggy,1339,27
116,352,2624,b'Galaxy Salon',820,b'Sweetgrass Spa',141,washroom,687,27
117,352,3474,b'King Palace',869,b'Sweetgrass Spa',60,squid,783,46
118,352,3474,b'King Palace',869,b'Sweetgrass Spa',196,rare,6675,46
119,352,3474,b'King Palace',869,b'Sweetgrass Spa',114,tomato,6659,46
120,352,3474,b'King Palace',869,b'Sweetgrass Spa',142,window,628,46
121,352,3474,b'King Palace',869,b'Sweetgrass Spa',124,salmon,6556,46
122,352,4247,b'Picko Lime',7253,b'Sweetgrass Spa',32,taco,6154,23
123,352,4247,b'Picko Lime',7253,b'Sweetgrass Spa',160,overpriced,1900,23
124,352,4247,b'Picko Lime',7253,b'Sweetgrass Spa',176,tax,665,23
125,352,4247,b'Picko Lime',7253,b'Sweetgrass Spa',158,bright,1583,23
126,352,4247,b'Picko Lime',7253,b'Sweetgrass Spa',200,crust,234,23
127,352,4443,b'Ming Cuisine',10,b'Sweetgrass Spa',195,healthy,2,58
128,352,4443,b'Ming Cuisine',10,b'Sweetgrass Spa',171,fancy,44,58
129,352,4443,b'Ming Cuisine',10,b'Sweetgrass Spa',28,japanese,32,58
130,352,4443,b'Ming Cuisine',10,b'Sweetgrass Spa',155,refill,474,58
131,352,4443,b'Ming Cuisine',10,b'Sweetgrass Spa',91,wrap,40,58
132,352,4932,"b""Eva's Original Chimneys""",298,b'Sweetgrass Spa',123,steak,208,58
133,352,4932,"b""Eva's Original Chimneys""",298,b'Sweetgrass Spa',121,dumpling,93,58
134,352,4932,"b""Eva's Original Chimneys""",298,b'Sweetgrass Spa',111,lamb,176,58
135,352,4932,"b""Eva's Original Chimneys""",298,b'Sweetgrass Spa',142,window,160,58
136,352,4932,"b""Eva's Original Chimneys""",298,b'Sweetgrass Spa',193,mayo,348,58
137,353,36,b'Godspeed Brewery',185,b'Ming Cuisine',73,congee,895,53
138,353,36,b'Godspeed Brewery',185,b'Ming Cuisine',49,cheese,380,53
139,353,36,b'Godspeed Brewery',185,b'Ming Cuisine',116,wine,122,53
140,353,36,b'Godspeed Brewery',185,b'Ming Cuisine',107,pancake,1191,53
141,353,36,b'Godspeed Brewery',185,b'Ming Cuisine',195,healthy,348,53
142,353,182,b'Toronto Hemp Company',2621,b'Ming Cuisine',47,coffee,3647,15
143,353,182,b'Toronto Hemp Company',2621,b'Ming Cuisine',196,rare,3166,15
144,353,182,b'Toronto Hemp Company',2621,b'Ming Cuisine',91,wrap,3206,15
145,353,182,b'Toronto Hemp Company',2621,b'Ming Cuisine',123,steak,1261,15
146,353,182,b'Toronto Hemp Company',2621,b'Ming Cuisine',145,markham,2767,15
147,353,416,b'Paramount Middle Eastern Kitchen',559,b'Ming Cuisine',49,cheese,1205,21
148,353,416,b'Paramount Middle Eastern Kitchen',559,b'Ming Cuisine',111,lamb,324,21
149,353,416,b'Paramount Middle Eastern Kitchen',559,b'Ming Cuisine',18,bakery,212,21
150,353,416,b'Paramount Middle Eastern Kitchen',559,b'Ming Cuisine',97,toast,1495,21
151,353,416,b'Paramount Middle Eastern Kitchen',559,b'Ming Cuisine',19,indian,172,21
152,353,547,b'Instant Notary',2531,b'Ming Cuisine',160,overpriced,1459,20
153,353,547,b'Instant Notary',2531,b'Ming Cuisine',28,japanese,2948,20
154,353,547,b'Instant Notary',2531,b'Ming Cuisine',211,seasoned,2946,20
155,353,547,b'Instant Notary',2531,b'Ming Cuisine',95,corn,2884,20
156,353,547,b'Instant Notary',2531,b'Ming Cuisine',70,honey,1588,20
157,353,1468,b'Long & McQuade',486,b'Ming Cuisine',171,fancy,4232,31
158,353,1468,b'Long & McQuade',486,b'Ming Cuisine',176,tax,486,31
159,353,1468,b'Long & McQuade',486,b'Ming Cuisine',196,rare,1208,31
160,353,1468,b'Long & McQuade',486,b'Ming Cuisine',167,pleasant,2104,31
161,353,1468,b'Long & McQuade',486,b'Ming Cuisine',136,store,1002,31
162,353,1584,b'Sunset Grill',18,b'Ming Cuisine',231,grand opening,59,62
163,353,1584,b'Sunset Grill',18,b'Ming Cuisine',43,cake,156,62
164,353,1584,b'Sunset Grill',18,b'Ming Cuisine',161,cheaper,448,62
165,353,1584,b'Sunset Grill',18,b'Ming Cuisine',102,cheesecake,16,62
166,353,1584,b'Sunset Grill',18,b'Ming Cuisine',167,pleasant,163,62
167,353,1876,b'Beech Nursery',783,b'Ming Cuisine',79,apple,4281,36
168,353,1876,b'Beech Nursery',783,b'Ming Cuisine',158,bright,146,36
169,353,1876,b'Beech Nursery',783,b'Ming Cuisine',195,healthy,1514,36
170,353,1876,b'Beech Nursery',783,b'Ming Cuisine',190,smooth,993,36
171,353,1876,b'Beech Nursery',783,b'Ming Cuisine',81,juice,1834,36
172,353,2261,b'The Burgernator',2133,b'Ming Cuisine',145,markham,2667,11
173,353,2261,b'The Burgernator',2133,b'Ming Cuisine',111,lamb,1844,11
174,353,2261,b'The Burgernator',2133,b'Ming Cuisine',103,fruit,2358,11
175,353,2261,b'The Burgernator',2133,b'Ming Cuisine',14,buffet,403,11
176,353,2261,b'The Burgernator',2133,b'Ming Cuisine',59,ice cream,1517,11
177,353,2300,b'The Danish Pastry House',3055,b'Ming Cuisine',176,tax,2688,10
178,353,2300,b'The Danish Pastry House',3055,b'Ming Cuisine',68,banana,2332,10
179,353,2300,b'The Danish Pastry House',3055,b'Ming Cuisine',170,disappointing,2092,10
180,353,2300,b'The Danish Pastry House',3055,b'Ming Cuisine',202,steamed,1181,10
181,353,2300,b'The Danish Pastry House',3055,b'Ming Cuisine',171,fancy,1965,10
182,353,2404,b'Tiger BBQ',983,b'Ming Cuisine',143,station,2903,18
183,353,2404,b'Tiger BBQ',983,b'Ming Cuisine',191,frozen,1035,18
184,353,2404,b'Tiger BBQ',983,b'Ming Cuisine',18,bakery,1581,18
185,353,2404,b'Tiger BBQ',983,b'Ming Cuisine',38,chocolate,2610,18
186,353,2404,b'Tiger BBQ',983,b'Ming Cuisine',156,soggy,1068,18
187,353,2729,b'Little Tibet restaurant',213,b'Ming Cuisine',156,soggy,319,55
188,353,2729,b'Little Tibet restaurant',213,b'Ming Cuisine',17,pub,362,55
189,353,2729,b'Little Tibet restaurant',213,b'Ming Cuisine',37,bread,2148,55
190,353,2729,b'Little Tibet restaurant',213,b'Ming Cuisine',97,toast,563,55
191,353,2729,b'Little Tibet restaurant',213,b'Ming Cuisine',96,poutine,37,55
192,354,1734,b'BQM Burger Shoppee',218,b'Osteo Tuina',38,chocolate,496,26
193,354,1734,b'BQM Burger Shoppee',218,b'Osteo Tuina',78,strawberry,154,26
194,354,1734,b'BQM Burger Shoppee',218,b'Osteo Tuina',129,green tea,147,26
195,354,1734,b'BQM Burger Shoppee',218,b'Osteo Tuina',17,pub,775,26
196,354,1734,b'BQM Burger Shoppee',218,b'Osteo Tuina',156,soggy,432,26
197,354,2231,b'Seara Bakery & Pastry',152,b'Osteo Tuina',43,cake,229,34
198,354,2231,b'Seara Bakery & Pastry',152,b'Osteo Tuina',146,plaza,289,34
199,354,2231,b'Seara Bakery & Pastry',152,b'Osteo Tuina',167,pleasant,635,34
200,354,2231,b'Seara Bakery & Pastry',152,b'Osteo Tuina',157,greeted,438,34
201,354,2231,b'Seara Bakery & Pastry',152,b'Osteo Tuina',127,fried chicken,745,34
202,354,4124,b'Lust For Lashes',128,b'Osteo Tuina',158,bright,204,46
203,354,4124,b'Lust For Lashes',128,b'Osteo Tuina',102,cheesecake,672,46
204,354,4124,b'Lust For Lashes',128,b'Osteo Tuina',192,sweetness,194,46
205,354,4124,b'Lust For Lashes',128,b'Osteo Tuina',202,steamed,264,46
206,354,4124,b'Lust For Lashes',128,b'Osteo Tuina',103,fruit,242,46
207,354,4583,b'Fabric by Designers',7419,b'Osteo Tuina',216,baked,7428,23
208,354,4583,b'Fabric by Designers',7419,b'Osteo Tuina',160,overpriced,471,23
209,354,4583,b'Fabric by Designers',7419,b'Osteo Tuina',202,steamed,484,23
210,354,4583,b'Fabric by Designers',7419,b'Osteo Tuina',113,bacon,251,23
211,354,4583,b'Fabric by Designers',7419,b'Osteo Tuina',23,asian,7428,23
212,354,4590,b'Lau Sun Mou Tea',61,b'Osteo Tuina',28,japanese,283,45
213,354,4590,b'Lau Sun Mou Tea',61,b'Osteo Tuina',160,overpriced,211,45
214,354,4590,b'Lau Sun Mou Tea',61,b'Osteo Tuina',222,gong cha,75,45
215,354,4590,b'Lau Sun Mou Tea',61,b'Osteo Tuina',43,cake,94,45
216,354,4590,b'Lau Sun Mou Tea',61,b'Osteo Tuina',59,ice cream,270,45
217,354,5541,b'Salon Tocci',980,b'Osteo Tuina',171,fancy,4845,7
218,354,5541,b'Salon Tocci',980,b'Osteo Tuina',146,plaza,502,7
219,354,5541,b'Salon Tocci',980,b'Osteo Tuina',176,tax,829,7
220,354,5541,b'Salon Tocci',980,b'Osteo Tuina',136,store,5231,7
221,354,5541,b'Salon Tocci',980,b'Osteo Tuina',96,poutine,815,7
222,354,6468,b'Bar B Q Tonite',821,b'Osteo Tuina',124,salmon,1853,35
223,354,6468,b'Bar B Q Tonite',821,b'Osteo Tuina',23,asian,239,35
224,354,6468,b'Bar B Q Tonite',821,b'Osteo Tuina',86,sesame,420,35
225,354,6468,b'Bar B Q Tonite',821,b'Osteo Tuina',170,disappointing,5713,35
226,354,6468,b'Bar B Q Tonite',821,b'Osteo Tuina',134,pork bone soup,34,35
227,354,7015,b'Potluck Restaurant',290,b'Osteo Tuina',115,lobster,549,9
228,354,7015,b'Potluck Restaurant',290,b'Osteo Tuina',170,disappointing,317,9
229,354,7015,b'Potluck Restaurant',290,b'Osteo Tuina',95,corn,389,9
230,354,7015,b'Potluck Restaurant',290,b'Osteo Tuina',211,seasoned,1149,9
231,354,7015,b'Potluck Restaurant',290,b'Osteo Tuina',190,smooth,5425,9
232,354,7161,b'Potluck Restaurant',490,b'Osteo Tuina',60,squid,681,32
233,354,7161,b'Potluck Restaurant',490,b'Osteo Tuina',59,ice cream,1834,32
234,354,7161,b'Potluck Restaurant',490,b'Osteo Tuina',157,greeted,2049,32
235,354,7161,b'Potluck Restaurant',490,b'Osteo Tuina',135,parking,1319,32
236,354,7161,b'Potluck Restaurant',490,b'Osteo Tuina',106,matcha,1424,32
237,355,1992,b'Tabule Middle Eastern Cuisine',134,b'Fancy Nails',97,toast,279,27
238,355,1992,b'Tabule Middle Eastern Cuisine',134,b'Fancy Nails',191,frozen,94,27
239,355,1992,b'Tabule Middle Eastern Cuisine',134,b'Fancy Nails',103,fruit,120,27
240,355,1992,b'Tabule Middle Eastern Cuisine',134,b'Fancy Nails',82,booth,219,27
241,355,1992,b'Tabule Middle Eastern Cuisine',134,b'Fancy Nails',189,fluffy,378,27
242,355,4082,b'North Beach Indoor Volleyball',20,b'Fancy Nails',146,plaza,11,35
243,355,4082,b'North Beach Indoor Volleyball',20,b'Fancy Nails',70,honey,18,35
244,355,4082,b'North Beach Indoor Volleyball',20,b'Fancy Nails',176,tax,67,35
245,355,4082,b'North Beach Indoor Volleyball',20,b'Fancy Nails',207,stuffed,14,35
246,355,4082,b'North Beach Indoor Volleyball',20,b'Fancy Nails',192,sweetness,28,35
247,355,4192,b'Dimpflmeier Bakery',85,b'Fancy Nails',38,chocolate,582,34
248,355,4192,b'Dimpflmeier Bakery',85,b'Fancy Nails',37,bread,248,34
249,355,4192,b'Dimpflmeier Bakery',85,b'Fancy Nails',103,fruit,66,34
250,355,4192,b'Dimpflmeier Bakery',85,b'Fancy Nails',142,window,371,34
251,355,4192,b'Dimpflmeier Bakery',85,b'Fancy Nails',82,booth,104,34
252,355,5363,"b""Boo Radley's Junction Bar and Grill""",25,b'Fancy Nails',142,window,23,83
253,355,5363,"b""Boo Radley's Junction Bar and Grill""",25,b'Fancy Nails',124,salmon,47,83
254,355,5363,"b""Boo Radley's Junction Bar and Grill""",25,b'Fancy Nails',135,parking,21,83
255,355,5363,"b""Boo Radley's Junction Bar and Grill""",25,b'Fancy Nails',32,taco,24,83
256,355,5363,"b""Boo Radley's Junction Bar and Grill""",25,b'Fancy Nails',195,healthy,28,83
257,355,6627,b'Labl Couture',717,b'Fancy Nails',145,markham,166,32
258,355,6627,b'Labl Couture',717,b'Fancy Nails',211,seasoned,648,32
259,355,6627,b'Labl Couture',717,b'Fancy Nails',160,overpriced,836,32
260,355,6627,b'Labl Couture',717,b'Fancy Nails',167,pleasant,1532,32
261,355,6627,b'Labl Couture',717,b'Fancy Nails',44,sushi,539,32
262,356,1089,b'Thai Noodle',472,b'Hot Docs Ted Rogers Cinema',70,honey,1859,17
263,356,1089,b'Thai Noodle',472,b'Hot Docs Ted Rogers Cinema',176,tax,1895,17
264,356,1089,b'Thai Noodle',472,b'Hot Docs Ted Rogers Cinema',140,movie,110,17
265,356,1089,b'Thai Noodle',472,b'Hot Docs Ted Rogers Cinema',183,attentive,1941,17
266,356,1089,b'Thai Noodle',472,b'Hot Docs Ted Rogers Cinema',157,greeted,347,17
267,356,1939,b'Kimpo Vietnamese Restaurant',1845,b'Hot Docs Ted Rogers Cinema',30,seafood,1856,57
268,356,1939,b'Kimpo Vietnamese Restaurant',1845,b'Hot Docs Ted Rogers Cinema',218,creamy,578,57
269,356,1939,b'Kimpo Vietnamese Restaurant',1845,b'Hot Docs Ted Rogers Cinema',9,soup,2032,57
270,356,1939,b'Kimpo Vietnamese Restaurant',1845,b'Hot Docs Ted Rogers Cinema',165,efficient,643,57
271,356,1939,b'Kimpo Vietnamese Restaurant',1845,b'Hot Docs Ted Rogers Cinema',204,dip,678,57
272,356,2077,b'Pet Styles Dog Grooming',2676,b'Hot Docs Ted Rogers Cinema',59,ice cream,2735,34
273,356,2077,b'Pet Styles Dog Grooming',2676,b'Hot Docs Ted Rogers Cinema',91,wrap,4019,34
274,356,2077,b'Pet Styles Dog Grooming',2676,b'Hot Docs Ted Rogers Cinema',82,booth,585,34
275,356,2077,b'Pet Styles Dog Grooming',2676,b'Hot Docs Ted Rogers Cinema',72,scallop,2723,34
276,356,2077,b'Pet Styles Dog Grooming',2676,b'Hot Docs Ted Rogers Cinema',41,beer,622,34
277,356,2517,b'Run and gun',2091,b'Hot Docs Ted Rogers Cinema',175,helpful,306,17
278,356,2517,b'Run and gun',2091,b'Hot Docs Ted Rogers Cinema',17,pub,1174,17
279,356,2517,b'Run and gun',2091,b'Hot Docs Ted Rogers Cinema',111,lamb,3183,17
280,356,2517,b'Run and gun',2091,b'Hot Docs Ted Rogers Cinema',163,dog,1651,17
281,356,2517,b'Run and gun',2091,b'Hot Docs Ted Rogers Cinema',139,theatre,96,17
282,356,2556,b'Forno Cultura',3096,b'Hot Docs Ted Rogers Cinema',20,classic,2521,52
283,356,2556,b'Forno Cultura',3096,b'Hot Docs Ted Rogers Cinema',175,helpful,2269,52
284,356,2556,b'Forno Cultura',3096,b'Hot Docs Ted Rogers Cinema',36,shrimp,1587,52
285,356,2556,b'Forno Cultura',3096,b'Hot Docs Ted Rogers Cinema',15,takeout,2889,52
286,356,2556,b'Forno Cultura',3096,b'Hot Docs Ted Rogers Cinema',186,traditional,1953,52
287,356,3085,b'CoCo Fresh Tea & Juice Richmond Hill',2127,b'Hot Docs Ted Rogers Cinema',35,crispy,683,57
288,356,3085,b'CoCo Fresh Tea & Juice Richmond Hill',2127,b'Hot Docs Ted Rogers Cinema',72,scallop,33,57
289,356,3085,b'CoCo Fresh Tea & Juice Richmond Hill',2127,b'Hot Docs Ted Rogers Cinema',60,squid,277,57
290,356,3085,b'CoCo Fresh Tea & Juice Richmond Hill',2127,b'Hot Docs Ted Rogers Cinema',54,noodle,249,57
291,356,3085,b'CoCo Fresh Tea & Juice Richmond Hill',2127,b'Hot Docs Ted Rogers Cinema',107,pancake,50,57
292,356,4358,b'Mindzai Flagship Store',97,b'Hot Docs Ted Rogers Cinema',20,classic,118,60
293,356,4358,b'Mindzai Flagship Store',97,b'Hot Docs Ted Rogers Cinema',117,rib,254,60
294,356,4358,b'Mindzai Flagship Store',97,b'Hot Docs Ted Rogers Cinema',55,meat,611,60
295,356,4358,b'Mindzai Flagship Store',97,b'Hot Docs Ted Rogers Cinema',138,nail,49,60
296,356,4358,b'Mindzai Flagship Store',97,b'Hot Docs Ted Rogers Cinema',228,balsamic vinegar,158,60
297,356,6063,b'Baby On the Hip',4848,b'Hot Docs Ted Rogers Cinema',211,seasoned,1566,20
298,356,6063,b'Baby On the Hip',4848,b'Hot Docs Ted Rogers Cinema',98,belly,4433,20
299,356,6063,b'Baby On the Hip',4848,b'Hot Docs Ted Rogers Cinema',131,pork belly,4500,20
300,356,6063,b'Baby On the Hip',4848,b'Hot Docs Ted Rogers Cinema',55,meat,4463,20
301,356,6063,b'Baby On the Hip',4848,b'Hot Docs Ted Rogers Cinema',75,miso,4399,20
302,357,137,b'Samko & Miko Toy Warehouse',906,b'Planta',33,curry,884,62
303,357,137,b'Samko & Miko Toy Warehouse',906,b'Planta',183,attentive,332,62
304,357,137,b'Samko & Miko Toy Warehouse',906,b'Planta',219,deep fried,281,62
305,357,137,b'Samko & Miko Toy Warehouse',906,b'Planta',49,cheese,284,62
306,357,137,b'Samko & Miko Toy Warehouse',906,b'Planta',207,stuffed,337,62
307,357,1154,b'Greek Brothers',1724,b'Planta',56,chicken,2715,14
308,357,1154,b'Greek Brothers',1724,b'Planta',130,bubble tea,2052,14
