,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank0,post_rank1,post_rank2,post_rank3,post_rank4,post_rank5,post_rank6,post_rank7,post_rank8,post_rank9,post_rank10,num_existing_keyphrases,post_rank
12,300,968,b'Porter Airlines',2,574,b'Khao San Road',148,mall,3064,3568,3019,2400,2408,1270,897,924,640,572,556,10,"[3064, 3568, 3019, 2400, 2408, 1270, 897, 924, 640, 572, 556]"
13,300,968,b'Porter Airlines',3,574,b'Khao San Road',116,wine,92,95,70,72,76,94,134,167,254,278,280,10,"[92, 95, 70, 72, 76, 94, 134, 167, 254, 278, 280]"
14,300,968,b'Porter Airlines',4,574,b'Khao San Road',172,comfortable,196,194,307,320,346,361,315,239,265,345,343,10,"[196, 194, 307, 320, 346, 361, 315, 239, 265, 345, 343]"
15,300,1620,b'Megabus',0,3815,b'Khao San Road',172,comfortable,3146,3145,3144,3938,3155,3144,3163,3194,3195,3263,3252,10,"[3146, 3145, 3144, 3938, 3155, 3144, 3163, 3194, 3195, 3263, 3252]"
16,300,1620,b'Megabus',1,3815,b'Khao San Road',162,immediately,3032,3022,3059,3035,3033,3050,3085,3060,3130,3126,3094,10,"[3032, 3022, 3059, 3035, 3033, 3050, 3085, 3060, 3130, 3126, 3094]"
17,300,1620,b'Megabus',2,3815,b'Khao San Road',150,clean,3513,3514,3517,3523,3610,3146,3699,3165,3665,3654,3639,10,"[3513, 3514, 3517, 3523, 3610, 3146, 3699, 3165, 3665, 3654, 3639]"
18,300,1620,b'Megabus',3,3815,b'Khao San Road',1,fast,683,694,712,764,821,991,1186,3209,3203,3988,3223,10,"[683, 694, 712, 764, 821, 991, 1186, 3209, 3203, 3988, 3223]"
19,300,1620,b'Megabus',4,3815,b'Khao San Road',213,pot,4235,3658,3648,3139,3629,3826,3670,3863,3550,3809,3467,10,"[4235, 3658, 3648, 3139, 3629, 3826, 3670, 3863, 3550, 3809, 3467]"
20,300,1898,b'416 Snack Bar',0,29,b'Khao San Road',127,fried chicken,202,209,298,213,167,89,33,33,22,21,17,10,"[202, 209, 298, 213, 167, 89, 33, 33, 22, 21, 17]"
21,300,1898,b'416 Snack Bar',1,29,b'Khao San Road',3,bar,19,24,11,10,11,13,12,16,17,23,27,10,"[19, 24, 11, 10, 11, 13, 12, 16, 17, 23, 27]"
22,300,1898,b'416 Snack Bar',2,29,b'Khao San Road',148,mall,1706,1733,1354,599,528,474,229,69,48,35,29,10,"[1706, 1733, 1354, 599, 528, 474, 229, 69, 48, 35, 29]"
23,300,1898,b'416 Snack Bar',3,29,b'Khao San Road',119,bun,70,67,55,41,22,26,35,38,36,33,24,10,"[70, 67, 55, 41, 22, 26, 35, 38, 36, 33, 24]"
24,300,1898,b'416 Snack Bar',4,29,b'Khao San Road',5,fried,933,386,206,65,34,43,25,14,15,24,26,10,"[933, 386, 206, 65, 34, 43, 25, 14, 15, 24, 26]"
25,300,2803,b'Harlem Underground',0,130,b'Khao San Road',118,waffle,103,102,104,103,106,46,28,32,29,25,24,10,"[103, 102, 104, 103, 106, 46, 28, 32, 29, 25, 24]"
26,300,2803,b'Harlem Underground',1,130,b'Khao San Road',56,chicken,368,620,607,580,413,191,99,151,158,156,103,10,"[368, 620, 607, 580, 413, 191, 99, 151, 158, 156, 103]"
27,300,2803,b'Harlem Underground',2,130,b'Khao San Road',5,fried,2292,911,823,710,421,174,167,173,148,147,107,10,"[2292, 911, 823, 710, 421, 174, 167, 173, 148, 147, 107]"
28,300,2803,b'Harlem Underground',3,130,b'Khao San Road',127,fried chicken,142,138,141,184,104,100,87,71,57,55,47,10,"[142, 138, 141, 184, 104, 100, 87, 71, 57, 55, 47]"
29,300,2803,b'Harlem Underground',4,130,b'Khao San Road',49,cheese,867,459,324,304,183,60,36,62,100,100,104,10,"[867, 459, 324, 304, 183, 60, 36, 62, 100, 100, 104]"
30,300,3822,b'On The Rocks',0,6368,b'Khao San Road',133,fried rice,6104,6105,6103,6106,6147,6147,6145,6144,6115,6115,6114,10,"[6104, 6105, 6103, 6106, 6147, 6147, 6145, 6144, 6115, 6115, 6114]"
31,300,3822,b'On The Rocks',1,6368,b'Khao San Road',0,chinese,6482,6476,6492,6481,6521,6492,6480,6471,6471,6463,6472,10,"[6482, 6476, 6492, 6481, 6521, 6492, 6480, 6471, 6471, 6463, 6472]"
32,300,3822,b'On The Rocks',2,6368,b'Khao San Road',41,beer,6571,6570,6572,6572,6558,6563,6431,6560,6550,6536,6577,10,"[6571, 6570, 6572, 6572, 6558, 6563, 6431, 6560, 6550, 6536, 6577]"
33,300,3822,b'On The Rocks',3,6368,b'Khao San Road',120,wing,6492,6495,6487,6494,6500,6220,5945,5964,5949,5940,6500,10,"[6492, 6495, 6487, 6494, 6500, 6220, 5945, 5964, 5949, 5940, 6500]"
34,300,3822,b'On The Rocks',4,6368,b'Khao San Road',5,fried,6398,6403,6394,6395,6410,6449,6454,6493,6480,6473,6510,10,"[6398, 6403, 6394, 6395, 6410, 6449, 6454, 6493, 6480, 6473, 6510]"
35,300,4025,b'Starbucks',0,7230,b'Khao San Road',113,bacon,286,303,324,361,391,424,6411,6417,6418,6407,6424,10,"[286, 303, 324, 361, 391, 424, 6411, 6417, 6418, 6407, 6424]"
36,300,4025,b'Starbucks',1,7230,b'Khao San Road',42,sandwich,5839,5819,5818,5818,5832,5826,5822,5926,5914,5848,5845,10,"[5839, 5819, 5818, 5818, 5832, 5826, 5822, 5926, 5914, 5848, 5845]"
37,300,4025,b'Starbucks',2,7230,b'Khao San Road',29,breakfast,6419,6421,6422,6424,6428,6417,6425,6447,6440,6421,6421,10,"[6419, 6421, 6422, 6424, 6428, 6417, 6425, 6447, 6440, 6421, 6421]"
38,300,4025,b'Starbucks',3,7230,b'Khao San Road',95,corn,5844,5842,5837,5839,5933,5934,5910,5870,5947,5945,5819,10,"[5844, 5842, 5837, 5839, 5933, 5934, 5910, 5870, 5947, 5945, 5819]"
39,300,4025,b'Starbucks',4,7230,b'Khao San Road',215,sour,6431,6353,6131,5837,5844,5846,5865,5921,5926,5918,5913,10,"[6431, 6353, 6131, 5837, 5844, 5846, 5865, 5921, 5926, 5918, 5913]"
40,300,4906,b'Full Stop',0,1263,b'Khao San Road',105,latte,61,58,65,61,65,114,130,247,284,571,604,10,"[61, 58, 65, 61, 65, 114, 130, 247, 284, 571, 604]"
41,300,4906,b'Full Stop',1,1263,b'Khao San Road',47,coffee,651,621,410,385,361,358,356,371,333,558,544,10,"[651, 621, 410, 385, 361, 358, 356, 371, 333, 558, 544]"
42,300,4906,b'Full Stop',2,1263,b'Khao San Road',216,baked,412,404,181,174,171,120,157,128,295,423,418,10,"[412, 404, 181, 174, 171, 120, 157, 128, 295, 423, 418]"
43,300,4906,b'Full Stop',3,1263,b'Khao San Road',68,banana,7442,7445,256,241,225,234,244,161,262,257,258,10,"[7442, 7445, 256, 241, 225, 234, 244, 161, 262, 257, 258]"
44,300,4906,b'Full Stop',4,1263,b'Khao San Road',144,chair,7280,7281,7281,485,474,488,534,587,585,535,503,10,"[7280, 7281, 7281, 485, 474, 488, 534, 587, 585, 535, 503]"
45,300,5041,b'Playa Cabana Cantina',0,180,b'Khao San Road',32,taco,50,50,55,37,34,29,19,20,45,58,52,10,"[50, 50, 55, 37, 34, 29, 19, 20, 45, 58, 52]"
46,300,5041,b'Playa Cabana Cantina',1,180,b'Khao San Road',12,mexican,45,48,50,48,43,35,26,33,25,18,23,10,"[45, 48, 50, 48, 43, 35, 26, 33, 25, 18, 23]"
47,300,5041,b'Playa Cabana Cantina',2,180,b'Khao San Road',46,fish,36,41,40,39,126,97,147,148,119,149,127,10,"[36, 41, 40, 39, 126, 97, 147, 148, 119, 149, 127]"
48,300,5041,b'Playa Cabana Cantina',3,180,b'Khao San Road',182,chip,129,132,141,150,231,235,161,69,90,96,104,10,"[129, 132, 141, 150, 231, 235, 161, 69, 90, 96, 104]"
49,300,5041,b'Playa Cabana Cantina',4,180,b'Khao San Road',58,cocktail,119,126,123,100,82,95,91,92,76,104,85,10,"[119, 126, 123, 100, 82, 95, 91, 92, 76, 104, 85]"
50,300,5098,b'Bar Hop',0,49,b'Khao San Road',41,beer,0,0,0,0,0,2,3,9,17,21,39,10,"[0, 0, 0, 0, 0, 2, 3, 9, 17, 21, 39]"
51,300,5098,b'Bar Hop',1,49,b'Khao San Road',3,bar,14,18,27,41,52,51,45,47,49,57,46,10,"[14, 18, 27, 41, 52, 51, 45, 47, 49, 57, 46]"
52,300,5098,b'Bar Hop',2,49,b'Khao San Road',100,oyster,21,24,24,23,19,20,22,18,16,16,17,10,"[21, 24, 24, 23, 19, 20, 22, 18, 16, 16, 17]"
53,300,5098,b'Bar Hop',3,49,b'Khao San Road',48,burger,131,137,154,223,254,203,135,57,36,28,22,10,"[131, 137, 154, 223, 254, 203, 135, 57, 36, 28, 22]"
54,300,5098,b'Bar Hop',4,49,b'Khao San Road',17,pub,29,30,34,32,30,26,20,24,22,17,16,10,"[29, 30, 34, 32, 30, 26, 20, 24, 22, 17, 16]"
55,302,1833,b'The Goods',0,3973,b'Banh Mi Boys',88,four,3458,3392,3375,3296,3300,3385,3463,3456,3464,3467,3467,10,"[3458, 3392, 3375, 3296, 3300, 3385, 3463, 3456, 3464, 3467, 3467]"
56,302,1833,b'The Goods',1,3973,b'Banh Mi Boys',50,salad,3584,3593,3607,3616,3619,3584,3551,3532,3540,3516,3278,10,"[3584, 3593, 3607, 3616, 3619, 3584, 3551, 3532, 3540, 3516, 3278]"
57,302,1833,b'The Goods',2,3973,b'Banh Mi Boys',234,accept debit,3150,3150,3150,3150,3150,3151,3151,3151,3150,3149,3148,10,"[3150, 3150, 3150, 3150, 3150, 3151, 3151, 3151, 3150, 3149, 3148]"
58,302,1833,b'The Goods',3,3973,b'Banh Mi Boys',74,skewer,3120,3117,3114,3114,3115,3144,3145,3173,3170,3172,3169,10,"[3120, 3117, 3114, 3114, 3115, 3144, 3145, 3173, 3170, 3172, 3169]"
59,302,1833,b'The Goods',4,3973,b'Banh Mi Boys',130,bubble tea,3149,3149,3181,3149,3145,3138,3163,3154,3150,3152,3154,10,"[3149, 3149, 3181, 3149, 3145, 3138, 3163, 3154, 3150, 3152, 3154]"
60,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",0,134,b'Banh Mi Boys',56,chicken,234,223,236,256,308,70,24,36,73,102,101,10,"[234, 223, 236, 256, 308, 70, 24, 36, 73, 102, 101]"
61,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",1,134,b'Banh Mi Boys',111,lamb,10,11,13,17,11,18,23,35,35,38,39,10,"[10, 11, 13, 17, 11, 18, 23, 35, 35, 38, 39]"
62,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",2,134,b'Banh Mi Boys',50,salad,1407,1369,1414,1385,995,437,213,141,108,108,99,10,"[1407, 1369, 1414, 1385, 995, 437, 213, 141, 108, 108, 99]"
63,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",3,134,b'Banh Mi Boys',33,curry,113,108,76,48,64,51,37,30,43,44,39,10,"[113, 108, 76, 48, 64, 51, 37, 30, 43, 44, 39]"
64,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",4,134,b'Banh Mi Boys',37,bread,485,251,235,237,234,159,116,136,86,125,100,10,"[485, 251, 235, 237, 234, 159, 116, 136, 86, 125, 100]"
65,302,2810,b'Bolt Fresh Bar',0,117,b'Banh Mi Boys',190,smooth,526,314,305,265,161,74,80,77,78,80,63,10,"[526, 314, 305, 265, 161, 74, 80, 77, 78, 80, 63]"
66,302,2810,b'Bolt Fresh Bar',1,117,b'Banh Mi Boys',81,juice,304,282,172,153,109,89,86,67,62,57,59,10,"[304, 282, 172, 153, 109, 89, 86, 67, 62, 57, 59]"
67,302,2810,b'Bolt Fresh Bar',2,117,b'Banh Mi Boys',195,healthy,278,309,286,251,90,82,84,63,54,55,60,10,"[278, 309, 286, 251, 90, 82, 84, 63, 54, 55, 60]"
68,302,2810,b'Bolt Fresh Bar',3,117,b'Banh Mi Boys',50,salad,2299,2291,695,623,395,116,91,87,90,92,87,10,"[2299, 2291, 695, 623, 395, 116, 91, 87, 90, 92, 87]"
69,302,2810,b'Bolt Fresh Bar',4,117,b'Banh Mi Boys',213,pot,2703,2593,1619,722,643,307,253,230,165,119,115,10,"[2703, 2593, 1619, 722, 643, 307, 253, 230, 165, 119, 115]"
70,302,4091,"b""The Burger's Priest""",0,68,b'Banh Mi Boys',48,burger,28,31,32,27,39,37,10,13,24,34,36,10,"[28, 31, 32, 27, 39, 37, 10, 13, 24, 34, 36]"
71,302,4091,"b""The Burger's Priest""",1,68,b'Banh Mi Boys',49,cheese,78,82,65,55,14,13,34,45,63,56,60,10,"[78, 82, 65, 55, 14, 13, 34, 45, 63, 56, 60]"
72,302,4091,"b""The Burger's Priest""",2,68,b'Banh Mi Boys',85,patty,23,18,20,24,15,12,13,14,14,17,17,10,"[23, 18, 20, 24, 15, 12, 13, 14, 14, 17, 17]"
73,302,4091,"b""The Burger's Priest""",3,68,b'Banh Mi Boys',217,juicy,5803,5801,353,295,193,97,94,98,37,40,44,10,"[5803, 5801, 353, 295, 193, 97, 94, 98, 37, 40, 44]"
74,302,4091,"b""The Burger's Priest""",4,68,b'Banh Mi Boys',126,milk,24,24,25,13,22,63,59,47,52,46,44,10,"[24, 24, 25, 13, 22, 63, 59, 47, 52, 46, 44]"
75,302,4216,b'Saving Gigi',0,211,b'Banh Mi Boys',47,coffee,110,110,110,124,71,66,75,128,112,122,127,10,"[110, 110, 110, 124, 71, 66, 75, 128, 112, 122, 127]"
76,302,4216,b'Saving Gigi',1,211,b'Banh Mi Boys',3,bar,207,213,219,273,157,139,146,138,187,193,198,10,"[207, 213, 219, 273, 157, 139, 146, 138, 187, 193, 198]"
77,302,4216,b'Saving Gigi',2,211,b'Banh Mi Boys',153,friendly,213,196,128,136,98,78,111,122,174,198,208,10,"[213, 196, 128, 136, 98, 78, 111, 122, 174, 198, 208]"
78,302,4216,b'Saving Gigi',3,211,b'Banh Mi Boys',174,cozy,174,254,261,271,243,163,125,132,131,134,144,10,"[174, 254, 261, 271, 243, 163, 125, 132, 131, 134, 144]"
79,302,4216,b'Saving Gigi',4,211,b'Banh Mi Boys',105,latte,116,115,114,119,72,114,98,98,107,137,131,10,"[116, 115, 114, 119, 72, 114, 98, 98, 107, 137, 131]"
80,302,4499,b'Madras Masala',0,174,b'Banh Mi Boys',19,indian,9,11,11,11,10,10,11,18,25,32,33,10,"[9, 11, 11, 11, 10, 10, 11, 18, 25, 32, 33]"
81,302,4499,b'Madras Masala',1,174,b'Banh Mi Boys',34,potato,716,678,185,162,134,70,71,71,102,106,110,10,"[716, 678, 185, 162, 134, 70, 71, 71, 102, 106, 110]"
82,302,4499,b'Madras Masala',2,174,b'Banh Mi Boys',213,pot,274,269,175,171,132,233,158,131,131,124,170,10,"[274, 269, 175, 171, 132, 233, 158, 131, 131, 124, 170]"
83,302,4499,b'Madras Masala',3,174,b'Banh Mi Boys',33,curry,58,61,68,93,51,64,59,28,36,47,45,10,"[58, 61, 68, 93, 51, 64, 59, 28, 36, 47, 45]"
84,302,4499,b'Madras Masala',4,174,b'Banh Mi Boys',35,crispy,455,442,410,383,208,186,76,84,117,121,123,10,"[455, 442, 410, 383, 208, 186, 76, 84, 117, 121, 123]"
85,302,5040,b'KINTON RAMEN',0,7024,b'Banh Mi Boys',39,ramen,84,84,85,89,148,154,164,165,7250,7248,7247,10,"[84, 84, 85, 89, 148, 154, 164, 165, 7250, 7248, 7247]"
86,302,5040,b'KINTON RAMEN',1,7024,b'Banh Mi Boys',54,noodle,522,525,524,609,620,654,6717,7315,7312,7310,7309,10,"[522, 525, 524, 609, 620, 654, 6717, 7315, 7312, 7310, 7309]"
87,302,5040,b'KINTON RAMEN',2,7024,b'Banh Mi Boys',187,spicy,6787,6786,6728,6783,6793,6731,6755,6722,6784,6787,6784,10,"[6787, 6786, 6728, 6783, 6793, 6731, 6755, 6722, 6784, 6787, 6784]"
88,302,5040,b'KINTON RAMEN',3,7024,b'Banh Mi Boys',9,soup,6722,6725,6784,6756,6793,6753,6722,6716,6719,6719,6694,10,"[6722, 6725, 6784, 6756, 6793, 6753, 6722, 6716, 6719, 6719, 6694]"
89,302,5040,b'KINTON RAMEN',4,7024,b'Banh Mi Boys',206,salt,894,861,506,520,530,573,586,6798,6808,6808,6805,10,"[894, 861, 506, 520, 530, 573, 586, 6798, 6808, 6808, 6805]"
90,303,38,b'Aoyama Sushi Restaurant',0,70,b'Gusto 101',110,sashimi,6,4,4,4,4,5,4,8,12,16,18,10,"[6, 4, 4, 4, 4, 5, 4, 8, 12, 16, 18]"
91,303,38,b'Aoyama Sushi Restaurant',1,70,b'Gusto 101',44,sushi,17,18,20,21,21,26,27,17,22,19,20,10,"[17, 18, 20, 21, 21, 26, 27, 17, 22, 19, 20]"
92,303,38,b'Aoyama Sushi Restaurant',2,70,b'Gusto 101',28,japanese,56,43,32,28,30,37,33,34,34,34,33,10,"[56, 43, 32, 28, 30, 37, 33, 34, 34, 34, 33]"
93,303,38,b'Aoyama Sushi Restaurant',3,70,b'Gusto 101',46,fish,265,108,116,215,236,255,223,210,67,59,55,10,"[265, 108, 116, 215, 236, 255, 223, 210, 67, 59, 55]"
94,303,38,b'Aoyama Sushi Restaurant',4,70,b'Gusto 101',152,fresh,963,1018,442,406,253,261,227,101,68,63,70,10,"[963, 1018, 442, 406, 253, 261, 227, 101, 68, 63, 70]"
95,303,1199,"b""Ed's Real Scoop""",0,132,b'Gusto 101',59,ice cream,118,116,114,88,82,90,61,129,156,170,82,10,"[118, 116, 114, 88, 82, 90, 61, 129, 156, 170, 82]"
96,303,1199,"b""Ed's Real Scoop""",1,132,b'Gusto 101',205,gelato,3,3,3,2,2,4,5,5,9,10,25,10,"[3, 3, 3, 2, 2, 4, 5, 5, 9, 10, 25]"
97,303,1199,"b""Ed's Real Scoop""",2,132,b'Gusto 101',71,cone,68,72,76,26,24,25,14,20,28,23,26,10,"[68, 72, 76, 26, 24, 25, 14, 20, 28, 23, 26]"
98,303,1199,"b""Ed's Real Scoop""",3,132,b'Gusto 101',38,chocolate,51,57,78,51,33,35,44,48,54,88,69,10,"[51, 57, 78, 51, 33, 35, 44, 48, 54, 88, 69]"
99,303,1199,"b""Ed's Real Scoop""",4,132,b'Gusto 101',118,waffle,55,66,52,54,57,77,69,63,49,45,25,10,"[55, 66, 52, 54, 57, 77, 69, 63, 49, 45, 25]"
100,303,3368,b'Bonjour Brioche',0,152,b'Gusto 101',31,brunch,21,25,33,29,43,29,43,47,45,43,66,10,"[21, 25, 33, 29, 43, 29, 43, 47, 45, 43, 66]"
101,303,3368,b'Bonjour Brioche',1,152,b'Gusto 101',67,croissant,4,4,4,4,3,5,6,7,8,10,21,10,"[4, 4, 4, 4, 3, 5, 6, 7, 8, 10, 21]"
102,303,3368,b'Bonjour Brioche',2,152,b'Gusto 101',45,egg,253,245,282,330,330,255,182,166,184,123,138,10,"[253, 245, 282, 330, 330, 255, 182, 166, 184, 123, 138]"
103,303,3368,b'Bonjour Brioche',3,152,b'Gusto 101',22,french,19,14,16,20,20,22,32,29,74,55,67,10,"[19, 14, 16, 20, 20, 22, 32, 29, 74, 55, 67]"
104,303,3368,b'Bonjour Brioche',4,152,b'Gusto 101',152,fresh,43,31,40,30,67,46,70,57,85,84,152,10,"[43, 31, 40, 30, 67, 46, 70, 57, 85, 84, 152]"
105,303,4432,b'Thor Espresso Bar',0,1404,b'Gusto 101',47,coffee,473,447,430,351,328,307,291,274,261,409,548,10,"[473, 447, 430, 351, 328, 307, 291, 274, 261, 409, 548]"
106,303,4432,b'Thor Espresso Bar',1,1404,b'Gusto 101',65,espresso,17,15,18,19,9,9,10,20,45,75,191,10,"[17, 15, 18, 19, 9, 9, 10, 20, 45, 75, 191]"
107,303,4432,b'Thor Espresso Bar',2,1404,b'Gusto 101',105,latte,171,242,246,256,267,205,197,275,463,621,638,10,"[171, 242, 246, 256, 267, 205, 197, 275, 463, 621, 638]"
108,303,4432,b'Thor Espresso Bar',3,1404,b'Gusto 101',148,mall,7104,7101,7153,7082,1883,1973,1065,980,957,919,1277,10,"[7104, 7101, 7153, 7082, 1883, 1973, 1065, 980, 957, 919, 1277]"
109,303,4432,b'Thor Espresso Bar',4,1404,b'Gusto 101',3,bar,305,225,234,345,260,243,368,612,941,966,1048,10,"[305, 225, 234, 345, 260, 243, 368, 612, 941, 966, 1048]"
110,303,5659,"b""Mildred's Temple Kitchen""",0,37,b'Gusto 101',107,pancake,0,0,0,0,0,0,1,1,2,6,15,10,"[0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 15]"
111,303,5659,"b""Mildred's Temple Kitchen""",1,37,b'Gusto 101',43,cake,157,151,153,252,337,274,55,56,23,37,28,10,"[157, 151, 153, 252, 337, 274, 55, 56, 23, 37, 28]"
112,303,5659,"b""Mildred's Temple Kitchen""",2,37,b'Gusto 101',31,brunch,2,2,3,4,4,5,7,8,8,18,19,10,"[2, 2, 3, 4, 4, 5, 7, 8, 8, 18, 19]"
113,303,5659,"b""Mildred's Temple Kitchen""",3,37,b'Gusto 101',189,fluffy,23,24,21,14,11,17,18,14,14,14,21,10,"[23, 24, 21, 14, 11, 17, 18, 14, 14, 14, 21]"
114,303,5659,"b""Mildred's Temple Kitchen""",4,37,b'Gusto 101',67,croissant,1,1,1,1,1,1,1,2,2,5,6,10,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 5, 6]"
115,303,6023,b'The Oxley',0,338,b'Gusto 101',17,pub,317,325,332,338,347,242,227,225,107,106,93,10,"[317, 325, 332, 338, 347, 242, 227, 225, 107, 106, 93]"
116,303,6023,b'The Oxley',1,338,b'Gusto 101',45,egg,609,616,299,190,177,341,351,335,241,265,299,10,"[609, 616, 299, 190, 177, 341, 351, 335, 241, 265, 299]"
117,303,6023,b'The Oxley',2,338,b'Gusto 101',31,brunch,115,79,77,80,78,62,51,60,91,121,117,10,"[115, 79, 77, 80, 78, 62, 51, 60, 91, 121, 117]"
118,303,6023,b'The Oxley',3,338,b'Gusto 101',58,cocktail,101,104,110,82,81,81,81,139,136,136,137,10,"[101, 104, 110, 82, 81, 81, 81, 139, 136, 136, 137]"
119,303,6023,b'The Oxley',4,338,b'Gusto 101',104,sausage,3997,4004,4002,385,360,188,117,105,105,108,130,10,"[3997, 4004, 4002, 385, 360, 188, 117, 105, 105, 108, 130]"
120,303,6990,b'Library Bar',0,1543,b'Gusto 101',42,sandwich,275,281,283,308,327,233,4967,622,549,540,520,10,"[275, 281, 283, 308, 327, 233, 4967, 622, 549, 540, 520]"
121,303,6990,b'Library Bar',1,1543,b'Gusto 101',53,tea,2083,2086,1053,1429,1462,1521,2011,1903,1597,1534,1301,10,"[2083, 2086, 1053, 1429, 1462, 1521, 2011, 1903, 1597, 1534, 1301]"
122,303,6990,b'Library Bar',2,1543,b'Gusto 101',71,cone,198,190,186,172,162,155,148,154,159,155,164,10,"[198, 190, 186, 172, 162, 155, 148, 154, 159, 155, 164]"
123,303,6990,b'Library Bar',3,1543,b'Gusto 101',43,cake,652,715,716,444,469,354,363,605,942,899,823,10,"[652, 715, 716, 444, 469, 354, 363, 605, 942, 899, 823]"
124,303,6990,b'Library Bar',4,1543,b'Gusto 101',117,rib,5067,5071,5088,5086,5082,1208,1112,1046,1008,992,996,10,"[5067, 5071, 5088, 5086, 5082, 1208, 1112, 1046, 1008, 992, 996]"
125,304,1483,b'Kanga Aussie Meat Pies',0,503,b'Pai Northern Thai Kitchen',136,store,3950,3948,2969,2996,3955,867,683,558,331,334,331,10,"[3950, 3948, 2969, 2996, 3955, 867, 683, 558, 331, 334, 331]"
126,304,1483,b'Kanga Aussie Meat Pies',1,503,b'Pai Northern Thai Kitchen',191,frozen,380,385,380,196,201,214,158,153,151,161,169,10,"[380, 385, 380, 196, 201, 214, 158, 153, 151, 161, 169]"
127,304,1483,b'Kanga Aussie Meat Pies',2,503,b'Pai Northern Thai Kitchen',55,meat,3996,3985,3991,822,683,643,393,391,387,386,380,10,"[3996, 3985, 3991, 822, 683, 643, 393, 391, 387, 386, 380]"
128,304,1483,b'Kanga Aussie Meat Pies',3,503,b'Pai Northern Thai Kitchen',152,fresh,4116,2971,2921,2975,4083,1083,852,798,495,490,482,10,"[4116, 2971, 2921, 2975, 4083, 1083, 852, 798, 495, 490, 482]"
129,304,1483,b'Kanga Aussie Meat Pies',4,503,b'Pai Northern Thai Kitchen',148,mall,1252,1193,545,502,467,455,473,448,475,471,496,10,"[1252, 1193, 545, 502, 467, 455, 473, 448, 475, 471, 496]"
130,304,1985,b'Tinuno',0,141,b'Pai Northern Thai Kitchen',46,fish,207,125,121,91,143,110,122,124,83,95,96,10,"[207, 125, 121, 91, 143, 110, 122, 124, 83, 95, 96]"
