,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank0,post_rank1,post_rank2,post_rank3,post_rank4,post_rank5,post_rank6,post_rank7,post_rank8,post_rank9,post_rank10,num_existing_keyphrases,post_rank
23,300,1898,b'416 Snack Bar',3,29,b'Khao San Road',119,bun,81,78,66,48,24,28,40,43,40,38,29,10,"[81, 78, 66, 48, 24, 28, 40, 43, 40, 38, 29]"
24,300,1898,b'416 Snack Bar',4,29,b'Khao San Road',5,fried,1638,537,269,82,42,51,29,18,18,27,29,10,"[1638, 537, 269, 82, 42, 51, 29, 18, 18, 27, 29]"
25,300,2803,b'Harlem Underground',0,130,b'Khao San Road',118,waffle,498,498,509,496,516,133,90,116,139,132,130,10,"[498, 498, 509, 496, 516, 133, 90, 116, 139, 132, 130]"
26,300,2803,b'Harlem Underground',1,130,b'Khao San Road',56,chicken,435,815,780,719,493,227,121,194,205,198,130,10,"[435, 815, 780, 719, 493, 227, 121, 194, 205, 198, 130]"
27,300,2803,b'Harlem Underground',2,130,b'Khao San Road',5,fried,2089,1595,1470,1220,610,219,207,224,182,182,130,10,"[2089, 1595, 1470, 1220, 610, 219, 207, 224, 182, 182, 130]"
28,300,2803,b'Harlem Underground',3,130,b'Khao San Road',127,fried chicken,390,380,376,565,246,230,211,168,135,142,130,10,"[390, 380, 376, 565, 246, 230, 211, 168, 135, 142, 130]"
29,300,2803,b'Harlem Underground',4,130,b'Khao San Road',49,cheese,1569,655,427,389,219,73,46,73,122,123,130,10,"[1569, 655, 427, 389, 219, 73, 46, 73, 122, 123, 130]"
30,300,3822,b'On The Rocks',0,6368,b'Khao San Road',133,fried rice,6025,6027,6030,6041,6299,6275,6360,6361,6382,6273,6368,10,"[6025, 6027, 6030, 6041, 6299, 6275, 6360, 6361, 6382, 6273, 6368]"
31,300,3822,b'On The Rocks',1,6368,b'Khao San Road',0,chinese,5940,5927,6293,6268,6356,6369,6355,6359,6357,6365,6368,10,"[5940, 5927, 6293, 6268, 6356, 6369, 6355, 6359, 6357, 6365, 6368]"
32,300,3822,b'On The Rocks',2,6368,b'Khao San Road',41,beer,5938,5939,5936,5918,6370,6257,6273,6277,6265,6268,6368,10,"[5938, 5939, 5936, 5918, 6370, 6257, 6273, 6277, 6265, 6268, 6368]"
33,300,3822,b'On The Rocks',3,6368,b'Khao San Road',120,wing,5974,6011,5940,6328,6364,6358,5643,5693,6321,6365,6368,10,"[5974, 6011, 5940, 6328, 6364, 6358, 5643, 5693, 6321, 6365, 6368]"
34,300,3822,b'On The Rocks',4,6368,b'Khao San Road',5,fried,5936,5931,5888,5893,5926,5985,6013,6285,6275,6278,6368,10,"[5936, 5931, 5888, 5893, 5926, 5985, 6013, 6285, 6275, 6278, 6368]"
35,300,4025,b'Starbucks',0,7230,b'Khao San Road',113,bacon,699,738,811,949,1080,1280,6880,7091,5330,7213,7230,10,"[699, 738, 811, 949, 1080, 1280, 6880, 7091, 5330, 7213, 7230]"
36,300,4025,b'Starbucks',1,7230,b'Khao San Road',42,sandwich,6282,6274,6285,6162,6152,6173,6171,7199,7228,7228,7230,10,"[6282, 6274, 6285, 6162, 6152, 6173, 6171, 7199, 7228, 7228, 7230]"
37,300,4025,b'Starbucks',2,7230,b'Khao San Road',29,breakfast,6845,6797,7102,6875,6929,6858,6151,5609,7232,7230,7230,10,"[6845, 6797, 7102, 6875, 6929, 6858, 6151, 5609, 7232, 7230, 7230]"
38,300,4025,b'Starbucks',3,7230,b'Khao San Road',95,corn,6180,6194,6191,6184,6248,6260,6144,6269,6392,7222,7230,10,"[6180, 6194, 6191, 6184, 6248, 6260, 6144, 6269, 6392, 7222, 7230]"
39,300,4025,b'Starbucks',4,7230,b'Khao San Road',215,sour,6171,6180,6169,6274,6262,6209,6137,7215,7213,7205,7230,10,"[6171, 6180, 6169, 6274, 6262, 6209, 6137, 7215, 7213, 7205, 7230]"
40,300,4906,b'Full Stop',0,1263,b'Khao San Road',105,latte,67,64,72,70,78,153,177,371,475,1183,1263,10,"[67, 64, 72, 70, 78, 153, 177, 371, 475, 1183, 1263]"
41,300,4906,b'Full Stop',1,1263,b'Khao San Road',47,coffee,1233,1169,668,608,570,572,590,647,636,1273,1263,10,"[1233, 1169, 668, 608, 570, 572, 590, 647, 636, 1273, 1263]"
42,300,4906,b'Full Stop',2,1263,b'Khao San Road',216,baked,1385,1315,440,394,379,243,339,255,744,1287,1263,10,"[1385, 1315, 440, 394, 379, 243, 339, 255, 744, 1287, 1263]"
43,300,4906,b'Full Stop',3,1263,b'Khao San Road',68,banana,6693,6702,1225,1146,985,1085,1141,623,1358,1309,1263,10,"[6693, 6702, 1225, 1146, 985, 1085, 1141, 623, 1358, 1309, 1263]"
44,300,4906,b'Full Stop',4,1263,b'Khao San Road',144,chair,6707,6716,6721,1317,1293,1297,1470,1636,1587,1360,1263,10,"[6707, 6716, 6721, 1317, 1293, 1297, 1470, 1636, 1587, 1360, 1263]"
45,300,5041,b'Playa Cabana Cantina',0,180,b'Khao San Road',32,taco,139,128,150,87,70,58,42,51,135,197,180,10,"[139, 128, 150, 87, 70, 58, 42, 51, 135, 197, 180]"
46,300,5041,b'Playa Cabana Cantina',1,180,b'Khao San Road',12,mexican,251,266,272,227,186,159,156,221,171,148,180,10,"[251, 266, 272, 227, 186, 159, 156, 221, 171, 148, 180]"
47,300,5041,b'Playa Cabana Cantina',2,180,b'Khao San Road',46,fish,40,47,47,45,172,123,198,205,160,213,180,10,"[40, 47, 47, 45, 172, 123, 198, 205, 160, 213, 180]"
48,300,5041,b'Playa Cabana Cantina',3,180,b'Khao San Road',182,chip,227,226,235,259,487,501,311,109,157,160,180,10,"[227, 226, 235, 259, 487, 501, 311, 109, 157, 160, 180]"
49,300,5041,b'Playa Cabana Cantina',4,180,b'Khao San Road',58,cocktail,183,192,190,146,109,136,133,145,132,212,180,10,"[183, 192, 190, 146, 109, 136, 133, 145, 132, 212, 180]"
50,300,5098,b'Bar Hop',0,49,b'Khao San Road',41,beer,0,0,0,0,0,2,3,9,19,24,49,10,"[0, 0, 0, 0, 0, 2, 3, 9, 19, 24, 49]"
51,300,5098,b'Bar Hop',1,49,b'Khao San Road',3,bar,14,18,27,42,53,53,47,50,52,61,49,10,"[14, 18, 27, 42, 53, 53, 47, 50, 52, 61, 49]"
52,300,5098,b'Bar Hop',2,49,b'Khao San Road',100,oyster,33,41,40,36,33,33,36,33,36,38,49,10,"[33, 41, 40, 36, 33, 33, 36, 33, 36, 38, 49]"
53,300,5098,b'Bar Hop',3,49,b'Khao San Road',48,burger,264,268,294,520,588,428,276,112,76,60,49,10,"[264, 268, 294, 520, 588, 428, 276, 112, 76, 60, 49]"
54,300,5098,b'Bar Hop',4,49,b'Khao San Road',17,pub,48,51,66,66,60,52,42,53,53,44,49,10,"[48, 51, 66, 66, 60, 52, 42, 53, 53, 44, 49]"
55,302,1833,b'The Goods',0,3973,b'Banh Mi Boys',88,four,4195,4273,3869,3856,3850,3951,3433,3919,3954,3559,3973,10,"[4195, 4273, 3869, 3856, 3850, 3951, 3433, 3919, 3954, 3559, 3973]"
56,302,1833,b'The Goods',1,3973,b'Banh Mi Boys',50,salad,3912,3907,4260,4022,4020,4009,3980,3970,4376,3482,3973,10,"[3912, 3907, 4260, 4022, 4020, 4009, 3980, 3970, 4376, 3482, 3973]"
57,302,1833,b'The Goods',2,3973,b'Banh Mi Boys',234,accept debit,3890,3934,4156,3916,3520,3967,3951,3329,3508,3975,3973,10,"[3890, 3934, 4156, 3916, 3520, 3967, 3951, 3329, 3508, 3975, 3973]"
58,302,1833,b'The Goods',3,3973,b'Banh Mi Boys',74,skewer,3680,3672,4096,3832,3683,3915,4133,4014,3886,3507,3973,10,"[3680, 3672, 4096, 3832, 3683, 3915, 4133, 4014, 3886, 3507, 3973]"
59,302,1833,b'The Goods',4,3973,b'Banh Mi Boys',130,bubble tea,3837,4292,3680,3940,3959,3992,4375,3452,3450,3866,3973,10,"[3837, 4292, 3680, 3940, 3959, 3992, 4375, 3452, 3450, 3866, 3973]"
60,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",0,134,b'Banh Mi Boys',56,chicken,265,252,268,289,358,87,31,44,94,131,134,10,"[265, 252, 268, 289, 358, 87, 31, 44, 94, 131, 134]"
61,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",1,134,b'Banh Mi Boys',111,lamb,24,24,26,38,21,50,69,95,108,115,134,10,"[24, 24, 26, 38, 21, 50, 69, 95, 108, 115, 134]"
62,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",2,134,b'Banh Mi Boys',50,salad,2664,2654,2381,2827,1982,675,301,195,145,145,134,10,"[2664, 2654, 2381, 2827, 1982, 675, 301, 195, 145, 145, 134]"
63,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",3,134,b'Banh Mi Boys',33,curry,250,252,161,96,133,130,114,94,149,159,134,10,"[250, 252, 161, 96, 133, 130, 114, 94, 149, 159, 134]"
64,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",4,134,b'Banh Mi Boys',37,bread,789,366,333,333,327,209,143,178,105,169,134,10,"[789, 366, 333, 333, 327, 209, 143, 178, 105, 169, 134]"
65,302,2810,b'Bolt Fresh Bar',0,117,b'Banh Mi Boys',190,smooth,1372,596,543,452,272,114,131,135,138,146,117,10,"[1372, 596, 543, 452, 272, 114, 131, 135, 138, 146, 117]"
66,302,2810,b'Bolt Fresh Bar',1,117,b'Banh Mi Boys',81,juice,933,813,404,343,211,160,166,127,121,118,117,10,"[933, 813, 404, 343, 211, 160, 166, 127, 121, 118, 117]"
67,302,2810,b'Bolt Fresh Bar',2,117,b'Banh Mi Boys',195,healthy,782,957,865,695,173,157,164,121,96,107,117,10,"[782, 957, 865, 695, 173, 157, 164, 121, 96, 107, 117]"
68,302,2810,b'Bolt Fresh Bar',3,117,b'Banh Mi Boys',50,salad,2396,2383,1233,985,576,140,113,109,118,121,117,10,"[2396, 2383, 1233, 985, 576, 140, 113, 109, 118, 121, 117]"
69,302,2810,b'Bolt Fresh Bar',4,117,b'Banh Mi Boys',213,pot,2315,2314,1868,747,669,311,257,237,169,121,117,10,"[2315, 2314, 1868, 747, 669, 311, 257, 237, 169, 121, 117]"
70,302,4091,"b""The Burger's Priest""",0,68,b'Banh Mi Boys',48,burger,42,47,45,36,58,55,19,21,44,63,68,10,"[42, 47, 45, 36, 58, 55, 19, 21, 44, 63, 68]"
71,302,4091,"b""The Burger's Priest""",1,68,b'Banh Mi Boys',49,cheese,91,94,75,62,15,14,38,51,76,64,68,10,"[91, 94, 75, 62, 15, 14, 38, 51, 76, 64, 68]"
72,302,4091,"b""The Burger's Priest""",2,68,b'Banh Mi Boys',85,patty,47,37,39,55,43,37,46,56,54,68,68,10,"[47, 37, 39, 55, 43, 37, 46, 56, 54, 68, 68]"
73,302,4091,"b""The Burger's Priest""",3,68,b'Banh Mi Boys',217,juicy,6239,6235,687,557,330,143,156,168,54,57,68,10,"[6239, 6235, 687, 557, 330, 143, 156, 168, 54, 57, 68]"
74,302,4091,"b""The Burger's Priest""",4,68,b'Banh Mi Boys',126,milk,38,38,37,19,29,103,92,71,80,66,68,10,"[38, 38, 37, 19, 29, 103, 92, 71, 80, 66, 68]"
75,302,4216,b'Saving Gigi',0,211,b'Banh Mi Boys',47,coffee,134,133,131,151,81,81,102,173,173,194,211,10,"[134, 133, 131, 151, 81, 81, 102, 173, 173, 194, 211]"
76,302,4216,b'Saving Gigi',1,211,b'Banh Mi Boys',3,bar,221,226,234,292,163,145,151,144,197,205,211,10,"[221, 226, 234, 292, 163, 145, 151, 144, 197, 205, 211]"
77,302,4216,b'Saving Gigi',2,211,b'Banh Mi Boys',153,friendly,216,198,128,138,99,78,111,122,175,201,211,10,"[216, 198, 128, 138, 99, 78, 111, 122, 175, 201, 211]"
78,302,4216,b'Saving Gigi',3,211,b'Banh Mi Boys',174,cozy,252,420,419,432,382,240,179,191,191,199,211,10,"[252, 420, 419, 432, 382, 240, 179, 191, 191, 199, 211]"
79,302,4216,b'Saving Gigi',4,211,b'Banh Mi Boys',105,latte,145,139,139,150,89,156,129,141,163,217,211,10,"[145, 139, 139, 150, 89, 156, 129, 141, 163, 217, 211]"
80,302,4499,b'Madras Masala',0,174,b'Banh Mi Boys',19,indian,18,17,19,18,17,18,31,55,90,163,174,10,"[18, 17, 19, 18, 17, 18, 31, 55, 90, 163, 174]"
81,302,4499,b'Madras Masala',1,174,b'Banh Mi Boys',34,potato,1655,1577,280,250,209,111,112,112,164,168,174,10,"[1655, 1577, 280, 250, 209, 111, 112, 112, 164, 168, 174]"
82,302,4499,b'Madras Masala',2,174,b'Banh Mi Boys',213,pot,276,272,176,172,132,234,161,134,133,126,174,10,"[276, 272, 176, 172, 132, 234, 161, 134, 133, 126, 174]"
83,302,4499,b'Madras Masala',3,174,b'Banh Mi Boys',33,curry,117,127,138,211,111,170,180,91,122,170,174,10,"[117, 127, 138, 211, 111, 170, 180, 91, 122, 170, 174]"
84,302,4499,b'Madras Masala',4,174,b'Banh Mi Boys',35,crispy,610,602,551,503,234,209,85,97,151,164,174,10,"[610, 602, 551, 503, 234, 209, 85, 97, 151, 164, 174]"
85,302,5040,b'KINTON RAMEN',0,7024,b'Banh Mi Boys',39,ramen,341,348,371,404,920,1121,1604,2072,7023,7019,7024,10,"[341, 348, 371, 404, 920, 1121, 1604, 2072, 7023, 7019, 7024]"
86,302,5040,b'KINTON RAMEN',1,7024,b'Banh Mi Boys',54,noodle,983,996,1004,1296,1362,1631,7008,7010,7015,7012,7024,10,"[983, 996, 1004, 1296, 1362, 1631, 7008, 7010, 7015, 7012, 7024]"
87,302,5040,b'KINTON RAMEN',2,7024,b'Banh Mi Boys',187,spicy,6725,6728,6728,6734,6749,6749,6753,6737,7001,7020,7024,10,"[6725, 6728, 6728, 6734, 6749, 6749, 6753, 6737, 7001, 7020, 7024]"
88,302,5040,b'KINTON RAMEN',3,7024,b'Banh Mi Boys',9,soup,6739,6726,6738,6739,6972,7024,6995,7013,7015,7014,7024,10,"[6739, 6726, 6738, 6739, 6972, 7024, 6995, 7013, 7015, 7014, 7024]"
89,302,5040,b'KINTON RAMEN',4,7024,b'Banh Mi Boys',206,salt,1542,1485,684,719,740,832,959,6746,7013,7026,7024,10,"[1542, 1485, 684, 719, 740, 832, 959, 6746, 7013, 7026, 7024]"
90,303,38,b'Aoyama Sushi Restaurant',0,70,b'Gusto 101',110,sashimi,10,7,6,6,6,8,11,20,38,48,70,10,"[10, 7, 6, 6, 6, 8, 11, 20, 38, 48, 70]"
91,303,38,b'Aoyama Sushi Restaurant',1,70,b'Gusto 101',44,sushi,28,25,26,30,36,46,58,44,69,71,70,10,"[28, 25, 26, 30, 36, 46, 58, 44, 69, 71, 70]"
92,303,38,b'Aoyama Sushi Restaurant',2,70,b'Gusto 101',28,japanese,77,62,44,40,43,57,51,58,69,70,70,10,"[77, 62, 44, 40, 43, 57, 51, 58, 69, 70, 70]"
93,303,38,b'Aoyama Sushi Restaurant',3,70,b'Gusto 101',46,fish,383,139,141,298,326,354,302,287,83,72,70,10,"[383, 139, 141, 298, 326, 354, 302, 287, 83, 72, 70]"
94,303,38,b'Aoyama Sushi Restaurant',4,70,b'Gusto 101',152,fresh,1167,1240,481,438,261,267,231,101,68,63,70,10,"[1167, 1240, 481, 438, 261, 267, 231, 101, 68, 63, 70]"
95,303,1199,"b""Ed's Real Scoop""",0,132,b'Gusto 101',59,ice cream,177,169,164,118,108,119,82,205,260,292,132,10,"[177, 169, 164, 118, 108, 119, 82, 205, 260, 292, 132]"
96,303,1199,"b""Ed's Real Scoop""",1,132,b'Gusto 101',205,gelato,4,4,6,2,4,7,8,13,27,45,132,10,"[4, 4, 6, 2, 4, 7, 8, 13, 27, 45, 132]"
97,303,1199,"b""Ed's Real Scoop""",2,132,b'Gusto 101',71,cone,301,303,299,77,83,91,53,76,156,118,132,10,"[301, 303, 299, 77, 83, 91, 53, 76, 156, 118, 132]"
98,303,1199,"b""Ed's Real Scoop""",3,132,b'Gusto 101',38,chocolate,81,86,119,75,50,52,69,81,94,158,132,10,"[81, 86, 119, 75, 50, 52, 69, 81, 94, 158, 132]"
99,303,1199,"b""Ed's Real Scoop""",4,132,b'Gusto 101',118,waffle,180,261,188,194,209,325,293,278,205,203,132,10,"[180, 261, 188, 194, 209, 325, 293, 278, 205, 203, 132]"
100,303,3368,b'Bonjour Brioche',0,152,b'Gusto 101',31,brunch,26,33,45,39,62,43,68,82,86,88,152,10,"[26, 33, 45, 39, 62, 43, 68, 82, 86, 88, 152]"
101,303,3368,b'Bonjour Brioche',1,152,b'Gusto 101',67,croissant,8,8,9,10,9,16,23,32,47,72,152,10,"[8, 8, 9, 10, 9, 16, 23, 32, 47, 72, 152]"
102,303,3368,b'Bonjour Brioche',2,152,b'Gusto 101',45,egg,304,294,340,387,389,293,204,188,208,135,152,10,"[304, 294, 340, 387, 389, 293, 204, 188, 208, 135, 152]"
103,303,3368,b'Bonjour Brioche',3,152,b'Gusto 101',22,french,28,24,25,32,32,38,67,64,163,130,152,10,"[28, 24, 25, 32, 32, 38, 67, 64, 163, 130, 152]"
104,303,3368,b'Bonjour Brioche',4,152,b'Gusto 101',152,fresh,44,32,41,30,67,46,70,57,85,84,152,10,"[44, 32, 41, 30, 67, 46, 70, 57, 85, 84, 152]"
105,303,4432,b'Thor Espresso Bar',0,1404,b'Gusto 101',47,coffee,805,748,717,528,474,438,434,440,480,881,1404,10,"[805, 748, 717, 528, 474, 438, 434, 440, 480, 881, 1404]"
106,303,4432,b'Thor Espresso Bar',1,1404,b'Gusto 101',65,espresso,36,34,37,42,17,21,26,72,151,335,1404,10,"[36, 34, 37, 42, 17, 21, 26, 72, 151, 335, 1404]"
107,303,4432,b'Thor Espresso Bar',2,1404,b'Gusto 101',105,latte,231,353,359,366,392,295,293,428,821,1358,1404,10,"[231, 353, 359, 366, 392, 295, 293, 428, 821, 1358, 1404]"
108,303,4432,b'Thor Espresso Bar',3,1404,b'Gusto 101',148,mall,7147,7141,7065,7067,1984,2188,1103,1010,985,944,1404,10,"[7147, 7141, 7065, 7067, 1984, 2188, 1103, 1010, 985, 944, 1404]"
109,303,4432,b'Thor Espresso Bar',4,1404,b'Gusto 101',3,bar,324,240,249,367,272,250,381,684,1190,1264,1404,10,"[324, 240, 249, 367, 272, 250, 381, 684, 1190, 1264, 1404]"
110,303,5659,"b""Mildred's Temple Kitchen""",0,37,b'Gusto 101',107,pancake,0,0,0,0,0,0,2,4,10,20,37,10,"[0, 0, 0, 0, 0, 0, 2, 4, 10, 20, 37]"
111,303,5659,"b""Mildred's Temple Kitchen""",1,37,b'Gusto 101',43,cake,213,206,201,349,473,356,71,72,33,50,37,10,"[213, 206, 201, 349, 473, 356, 71, 72, 33, 50, 37]"
112,303,5659,"b""Mildred's Temple Kitchen""",2,37,b'Gusto 101',31,brunch,2,2,4,5,5,6,8,12,14,36,37,10,"[2, 2, 4, 5, 5, 6, 8, 12, 14, 36, 37]"
113,303,5659,"b""Mildred's Temple Kitchen""",3,37,b'Gusto 101',189,fluffy,41,43,40,22,20,30,37,29,28,27,37,10,"[41, 43, 40, 22, 20, 30, 37, 29, 28, 27, 37]"
114,303,5659,"b""Mildred's Temple Kitchen""",4,37,b'Gusto 101',67,croissant,2,2,3,3,4,4,8,11,15,36,37,10,"[2, 2, 3, 3, 4, 4, 8, 11, 15, 36, 37]"
115,303,6023,b'The Oxley',0,338,b'Gusto 101',17,pub,996,1021,1026,1089,1244,707,733,834,363,386,338,10,"[996, 1021, 1026, 1089, 1244, 707, 733, 834, 363, 386, 338]"
116,303,6023,b'The Oxley',1,338,b'Gusto 101',45,egg,843,855,360,218,198,398,403,390,275,297,338,10,"[843, 855, 360, 218, 198, 398, 403, 390, 275, 297, 338]"
117,303,6023,b'The Oxley',2,338,b'Gusto 101',31,brunch,206,126,125,131,136,98,84,119,208,307,338,10,"[206, 126, 125, 131, 136, 98, 84, 119, 208, 307, 338]"
118,303,6023,b'The Oxley',3,338,b'Gusto 101',58,cocktail,142,144,156,110,110,108,121,268,321,321,338,10,"[142, 144, 156, 110, 110, 108, 121, 268, 321, 321, 338]"
119,303,6023,b'The Oxley',4,338,b'Gusto 101',104,sausage,4303,4330,4321,1619,1509,480,267,242,263,278,338,10,"[4303, 4330, 4321, 1619, 1509, 480, 267, 242, 263, 278, 338]"
120,303,6990,b'Library Bar',0,1543,b'Gusto 101',42,sandwich,571,569,581,641,686,441,5295,1796,1602,1599,1543,10,"[571, 569, 581, 641, 686, 441, 5295, 1796, 1602, 1599, 1543]"
121,303,6990,b'Library Bar',1,1543,b'Gusto 101',53,tea,2609,2618,1136,1684,1719,1779,2473,2325,1922,1850,1543,10,"[2609, 2618, 1136, 1684, 1719, 1779, 2473, 2325, 1922, 1850, 1543]"
122,303,6990,b'Library Bar',2,1543,b'Gusto 101',71,cone,1652,1601,1494,1341,1207,1067,1017,1146,1354,1425,1543,10,"[1652, 1601, 1494, 1341, 1207, 1067, 1017, 1146, 1354, 1425, 1543]"
123,303,6990,b'Library Bar',3,1543,b'Gusto 101',43,cake,1124,1250,1256,661,687,470,485,930,1862,1685,1543,10,"[1124, 1250, 1256, 661, 687, 470, 485, 930, 1862, 1685, 1543]"
124,303,6990,b'Library Bar',4,1543,b'Gusto 101',117,rib,5225,5240,5291,5333,5350,1962,1791,1668,1565,1543,1543,10,"[5225, 5240, 5291, 5333, 5350, 1962, 1791, 1668, 1565, 1543, 1543]"
125,304,1483,b'Kanga Aussie Meat Pies',0,503,b'Pai Northern Thai Kitchen',136,store,4078,3676,4485,3979,3993,1624,1136,888,498,508,503,10,"[4078, 3676, 4485, 3979, 3993, 1624, 1136, 888, 498, 508, 503]"
126,304,1483,b'Kanga Aussie Meat Pies',1,503,b'Pai Northern Thai Kitchen',191,frozen,1619,1622,1546,629,624,621,425,426,460,489,503,10,"[1619, 1622, 1546, 629, 624, 621, 425, 426, 460, 489, 503]"
127,304,1483,b'Kanga Aussie Meat Pies',2,503,b'Pai Northern Thai Kitchen',55,meat,4230,3597,4227,1171,919,860,496,502,502,506,503,10,"[4230, 3597, 4227, 1171, 919, 860, 496, 502, 502, 506, 503]"
128,304,1483,b'Kanga Aussie Meat Pies',3,503,b'Pai Northern Thai Kitchen',152,fresh,3354,3724,4235,4226,3129,1236,929,856,512,511,503,10,"[3354, 3724, 4235, 4226, 3129, 1236, 929, 856, 512, 511, 503]"
