,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank0,post_rank1,post_rank2,post_rank3,post_rank4,post_rank5,post_rank6,post_rank7,post_rank8,num_existing_keyphrases,post_rank
11,303,38,b'Aoyama Sushi Restaurant',1,70,b'Gusto 101',86,sesame,76,75,110,111,99,118,86,44,36,23,"[76, 75, 110, 111, 99, 118, 86, 44, 36]"
12,303,38,b'Aoyama Sushi Restaurant',2,70,b'Gusto 101',0,chinese,379,387,436,301,390,138,149,91,88,23,"[379, 387, 436, 301, 390, 138, 149, 91, 88]"
13,303,38,b'Aoyama Sushi Restaurant',3,70,b'Gusto 101',232,north york,155,154,145,133,106,42,28,7,5,23,"[155, 154, 145, 133, 106, 42, 28, 7, 5]"
14,303,38,b'Aoyama Sushi Restaurant',4,70,b'Gusto 101',61,tempura,82,81,59,56,40,17,14,16,18,23,"[82, 81, 59, 56, 40, 17, 14, 16, 18]"
15,303,1199,"b""Ed's Real Scoop""",0,132,b'Gusto 101',138,nail,2,2,2,2,4,35,32,39,35,14,"[2, 2, 2, 2, 4, 35, 32, 39, 35]"
16,303,1199,"b""Ed's Real Scoop""",1,132,b'Gusto 101',190,smooth,670,621,355,335,73,74,59,64,68,14,"[670, 621, 355, 335, 73, 74, 59, 64, 68]"
17,303,1199,"b""Ed's Real Scoop""",2,132,b'Gusto 101',186,traditional,3540,3544,3531,3539,485,259,162,92,76,14,"[3540, 3544, 3531, 3539, 485, 259, 162, 92, 76]"
18,303,1199,"b""Ed's Real Scoop""",3,132,b'Gusto 101',94,coconut,324,3744,368,369,158,142,90,65,72,14,"[324, 3744, 368, 369, 158, 142, 90, 65, 72]"
19,303,1199,"b""Ed's Real Scoop""",4,132,b'Gusto 101',118,waffle,66,52,54,57,77,69,63,49,45,14,"[66, 52, 54, 57, 77, 69, 63, 49, 45]"
20,303,3368,b'Bonjour Brioche',0,152,b'Gusto 101',67,croissant,4,4,4,3,5,6,7,8,10,16,"[4, 4, 4, 3, 5, 6, 7, 8, 10]"
21,303,3368,b'Bonjour Brioche',1,152,b'Gusto 101',186,traditional,29,44,59,62,207,155,92,61,89,16,"[29, 44, 59, 62, 207, 155, 92, 61, 89]"
22,303,3368,b'Bonjour Brioche',2,152,b'Gusto 101',112,mango,423,411,397,385,179,163,158,95,85,16,"[423, 411, 397, 385, 179, 163, 158, 95, 85]"
23,303,3368,b'Bonjour Brioche',3,152,b'Gusto 101',78,strawberry,263,278,279,171,252,245,173,92,82,16,"[263, 278, 279, 171, 252, 245, 173, 92, 82]"
24,303,3368,b'Bonjour Brioche',4,152,b'Gusto 101',89,crepe,152,140,137,133,94,66,37,15,12,16,"[152, 140, 137, 133, 94, 66, 37, 15, 12]"
25,303,4432,b'Thor Espresso Bar',0,1404,b'Gusto 101',147,market,648,642,531,389,365,397,372,373,348,8,"[648, 642, 531, 389, 365, 397, 372, 373, 348]"
26,303,4432,b'Thor Espresso Bar',1,1404,b'Gusto 101',190,smooth,119,117,124,83,68,101,170,194,292,8,"[119, 117, 124, 83, 68, 101, 170, 194, 292]"
27,303,4432,b'Thor Espresso Bar',2,1404,b'Gusto 101',71,cone,32,34,32,16,18,15,23,39,99,8,"[32, 34, 32, 16, 18, 15, 23, 39, 99]"
28,303,4432,b'Thor Espresso Bar',3,1404,b'Gusto 101',29,breakfast,6070,401,381,354,228,200,163,179,188,8,"[6070, 401, 381, 354, 228, 200, 163, 179, 188]"
29,303,4432,b'Thor Espresso Bar',4,1404,b'Gusto 101',18,bakery,6062,6074,6077,303,295,207,181,174,148,8,"[6062, 6074, 6077, 303, 295, 207, 181, 174, 148]"
30,303,5659,"b""Mildred's Temple Kitchen""",0,37,b'Gusto 101',233,english muffin,6,8,9,9,6,6,3,3,4,33,"[6, 8, 9, 9, 6, 6, 3, 3, 4]"
31,303,5659,"b""Mildred's Temple Kitchen""",1,37,b'Gusto 101',108,duck,36,43,39,39,41,37,58,42,27,33,"[36, 43, 39, 39, 41, 37, 58, 42, 27]"
32,303,5659,"b""Mildred's Temple Kitchen""",2,37,b'Gusto 101',138,nail,13,13,21,27,6,7,9,5,8,33,"[13, 13, 21, 27, 6, 7, 9, 5, 8]"
33,303,5659,"b""Mildred's Temple Kitchen""",3,37,b'Gusto 101',29,breakfast,7,8,6,8,5,8,14,17,15,33,"[7, 8, 6, 8, 5, 8, 14, 17, 15]"
34,303,5659,"b""Mildred's Temple Kitchen""",4,37,b'Gusto 101',82,booth,81,59,35,31,42,54,16,11,11,33,"[81, 59, 35, 31, 42, 54, 16, 11, 11]"
35,303,6023,b'The Oxley',0,338,b'Gusto 101',136,store,4275,4277,4293,4290,1038,524,275,241,228,14,"[4275, 4277, 4293, 4290, 1038, 524, 275, 241, 228]"
36,303,6023,b'The Oxley',1,338,b'Gusto 101',17,pub,325,332,338,347,242,227,225,107,106,14,"[325, 332, 338, 347, 242, 227, 225, 107, 106]"
37,303,6023,b'The Oxley',2,338,b'Gusto 101',108,duck,4573,4574,4578,4579,4575,293,138,122,118,14,"[4573, 4574, 4578, 4579, 4575, 293, 138, 122, 118]"
38,303,6023,b'The Oxley',3,338,b'Gusto 101',29,breakfast,4004,4000,4004,376,174,147,118,87,95,14,"[4004, 4000, 4004, 376, 174, 147, 118, 87, 95]"
39,303,6023,b'The Oxley',4,338,b'Gusto 101',71,cone,141,134,133,88,84,82,53,57,59,14,"[141, 134, 133, 88, 84, 82, 53, 57, 59]"
40,303,6990,b'Library Bar',0,1543,b'Gusto 101',203,greasy,499,506,495,497,510,533,521,523,483,14,"[499, 506, 495, 497, 510, 533, 521, 523, 483]"
41,303,6990,b'Library Bar',1,1543,b'Gusto 101',182,chip,180,198,209,324,339,370,314,573,536,14,"[180, 198, 209, 324, 339, 370, 314, 573, 536]"
42,303,6990,b'Library Bar',2,1543,b'Gusto 101',71,cone,190,186,172,162,155,148,154,159,155,14,"[190, 186, 172, 162, 155, 148, 154, 159, 155]"
43,303,6990,b'Library Bar',3,1543,b'Gusto 101',112,mango,489,486,489,479,321,465,439,430,402,14,"[489, 486, 489, 479, 321, 465, 439, 430, 402]"
44,303,6990,b'Library Bar',4,1543,b'Gusto 101',136,store,1182,741,735,699,678,641,682,1050,854,14,"[1182, 741, 735, 699, 678, 641, 682, 1050, 854]"
45,304,1483,b'Kanga Aussie Meat Pies',0,503,b'Pai Northern Thai Kitchen',19,indian,3082,3083,3083,3081,3082,74,50,41,42,3,"[3082, 3083, 3083, 3081, 3082, 74, 50, 41, 42]"
46,304,1483,b'Kanga Aussie Meat Pies',1,503,b'Pai Northern Thai Kitchen',191,frozen,385,380,196,201,214,158,153,151,161,3,"[385, 380, 196, 201, 214, 158, 153, 151, 161]"
47,304,1985,b'Tinuno',0,141,b'Pai Northern Thai Kitchen',66,octopus,26,18,14,13,12,18,27,37,46,8,"[26, 18, 14, 13, 12, 18, 27, 37, 46]"
48,304,1985,b'Tinuno',1,141,b'Pai Northern Thai Kitchen',19,indian,236,244,169,139,83,48,9,13,15,8,"[236, 244, 169, 139, 83, 48, 9, 13, 15]"
49,304,1985,b'Tinuno',2,141,b'Pai Northern Thai Kitchen',209,smoked,341,135,122,70,33,31,35,44,45,8,"[341, 135, 122, 70, 33, 31, 35, 44, 45]"
50,304,1985,b'Tinuno',3,141,b'Pai Northern Thai Kitchen',31,brunch,128,103,133,64,34,27,35,41,35,8,"[128, 103, 133, 64, 34, 27, 35, 41, 35]"
51,304,1985,b'Tinuno',4,141,b'Pai Northern Thai Kitchen',60,squid,0,0,0,0,1,3,3,18,43,8,"[0, 0, 0, 0, 1, 3, 3, 18, 43]"
52,304,3158,b'Deer Garden Signatures',0,496,b'Pai Northern Thai Kitchen',62,tapioca,1752,1751,1750,124,101,84,73,62,57,3,"[1752, 1751, 1750, 124, 101, 84, 73, 62, 57]"
53,304,3158,b'Deer Garden Signatures',1,496,b'Pai Northern Thai Kitchen',130,bubble tea,147,103,94,79,66,52,62,86,81,3,"[147, 103, 94, 79, 66, 52, 62, 86, 81]"
54,304,4323,b'Eggette Hut',0,57,b'Pai Northern Thai Kitchen',82,booth,33,47,33,37,43,26,30,29,28,17,"[33, 47, 33, 37, 43, 26, 30, 29, 28]"
55,304,4323,b'Eggette Hut',1,57,b'Pai Northern Thai Kitchen',158,bright,652,250,229,122,88,44,41,27,29,17,"[652, 250, 229, 122, 88, 44, 41, 27, 29]"
56,304,4323,b'Eggette Hut',2,57,b'Pai Northern Thai Kitchen',156,soggy,63,45,24,22,23,40,18,23,28,17,"[63, 45, 24, 22, 23, 40, 18, 23, 28]"
57,304,4323,b'Eggette Hut',3,57,b'Pai Northern Thai Kitchen',118,waffle,4,5,5,5,5,5,8,6,10,17,"[4, 5, 5, 5, 5, 5, 8, 6, 10]"
58,304,4323,b'Eggette Hut',4,57,b'Pai Northern Thai Kitchen',102,cheesecake,126,129,94,76,93,89,67,53,22,17,"[126, 129, 94, 76, 93, 89, 67, 53, 22]"
59,304,5081,b'Kekou Gelato',0,83,b'Pai Northern Thai Kitchen',205,gelato,1,1,1,1,1,1,1,1,4,27,"[1, 1, 1, 1, 1, 1, 1, 1, 4]"
60,304,5081,b'Kekou Gelato',1,83,b'Pai Northern Thai Kitchen',69,cookie,2,2,1,1,3,4,5,11,11,27,"[2, 2, 1, 1, 3, 4, 5, 11, 11]"
61,304,5081,b'Kekou Gelato',2,83,b'Pai Northern Thai Kitchen',158,bright,302,295,302,286,295,124,85,61,58,27,"[302, 295, 302, 286, 295, 124, 85, 61, 58]"
62,304,5081,b'Kekou Gelato',3,83,b'Pai Northern Thai Kitchen',216,baked,104,96,161,97,44,43,43,36,37,27,"[104, 96, 161, 97, 44, 43, 43, 36, 37]"
63,304,5081,b'Kekou Gelato',4,83,b'Pai Northern Thai Kitchen',65,espresso,85,79,76,97,104,35,17,16,12,27,"[85, 79, 76, 97, 104, 35, 17, 16, 12]"
64,305,39,b'Jatujak',0,78,b'Seven Lives Tacos Y Mariscos',133,fried rice,110,115,117,87,90,29,19,11,11,30,"[110, 115, 117, 87, 90, 29, 19, 11, 11]"
65,305,39,b'Jatujak',1,78,b'Seven Lives Tacos Y Mariscos',145,markham,124,88,98,98,78,82,51,37,38,30,"[124, 88, 98, 98, 78, 82, 51, 37, 38]"
66,305,39,b'Jatujak',2,78,b'Seven Lives Tacos Y Mariscos',93,vegan,365,280,261,313,163,102,55,27,26,30,"[365, 280, 261, 313, 163, 102, 55, 27, 26]"
67,305,39,b'Jatujak',3,78,b'Seven Lives Tacos Y Mariscos',204,dip,126,143,146,130,106,83,50,58,49,30,"[126, 143, 146, 130, 106, 83, 50, 58, 49]"
68,305,39,b'Jatujak',4,78,b'Seven Lives Tacos Y Mariscos',202,steamed,2559,2563,2564,2563,178,79,41,37,30,30,"[2559, 2563, 2564, 2563, 178, 79, 41, 37, 30]"
69,305,1890,b'Craque de Creme',0,4446,b'Seven Lives Tacos Y Mariscos',86,sesame,3211,3209,3214,3213,3269,3269,3230,3278,3279,16,"[3211, 3209, 3214, 3213, 3269, 3269, 3230, 3278, 3279]"
70,305,1890,b'Craque de Creme',1,4446,b'Seven Lives Tacos Y Mariscos',13,vietnamese,124,124,127,123,119,183,3171,2855,1603,16,"[124, 124, 127, 123, 119, 183, 3171, 2855, 1603]"
71,305,1890,b'Craque de Creme',2,4446,b'Seven Lives Tacos Y Mariscos',164,quiet,3269,3269,3270,3270,3276,3273,3296,3291,3293,16,"[3269, 3269, 3270, 3270, 3276, 3273, 3296, 3291, 3293]"
72,305,1890,b'Craque de Creme',3,4446,b'Seven Lives Tacos Y Mariscos',38,chocolate,631,3304,682,647,315,337,333,666,3334,16,"[631, 3304, 682, 647, 315, 337, 333, 666, 3334]"
73,305,1890,b'Craque de Creme',4,4446,b'Seven Lives Tacos Y Mariscos',200,crust,467,3278,3279,3277,381,391,405,3283,3282,16,"[467, 3278, 3279, 3277, 381, 391, 405, 3283, 3282]"
74,305,1985,b'Tinuno',0,265,b'Seven Lives Tacos Y Mariscos',68,banana,19,28,44,22,30,23,60,56,62,23,"[19, 28, 44, 22, 30, 23, 60, 56, 62]"
75,305,1985,b'Tinuno',1,265,b'Seven Lives Tacos Y Mariscos',74,skewer,1,1,3,3,6,11,10,25,41,23,"[1, 1, 3, 3, 6, 11, 10, 25, 41]"
76,305,1985,b'Tinuno',2,265,b'Seven Lives Tacos Y Mariscos',190,smooth,362,377,400,273,215,226,219,146,176,23,"[362, 377, 400, 273, 215, 226, 219, 146, 176]"
77,305,1985,b'Tinuno',3,265,b'Seven Lives Tacos Y Mariscos',126,milk,116,130,188,299,324,253,218,210,182,23,"[116, 130, 188, 299, 324, 253, 218, 210, 182]"
78,305,1985,b'Tinuno',4,265,b'Seven Lives Tacos Y Mariscos',100,oyster,132,130,108,102,109,66,62,77,71,23,"[132, 130, 108, 102, 109, 66, 62, 77, 71]"
79,305,2589,b'The Haam',0,1384,b'Seven Lives Tacos Y Mariscos',40,pizza,506,647,345,220,201,290,280,308,277,30,"[506, 647, 345, 220, 201, 290, 280, 308, 277]"
80,305,2589,b'The Haam',1,1384,b'Seven Lives Tacos Y Mariscos',195,healthy,49,52,49,56,66,108,124,197,248,30,"[49, 52, 49, 56, 66, 108, 124, 197, 248]"
81,305,2589,b'The Haam',2,1384,b'Seven Lives Tacos Y Mariscos',33,curry,1276,543,1782,642,321,320,276,196,328,30,"[1276, 543, 1782, 642, 321, 320, 276, 196, 328]"
82,305,2589,b'The Haam',3,1384,b'Seven Lives Tacos Y Mariscos',0,chinese,1887,1927,862,839,602,570,536,347,535,30,"[1887, 1927, 862, 839, 602, 570, 536, 347, 535]"
83,305,2589,b'The Haam',4,1384,b'Seven Lives Tacos Y Mariscos',113,bacon,776,1806,806,713,599,742,780,721,444,30,"[776, 1806, 806, 713, 599, 742, 780, 721, 444]"
84,305,2780,b'Gong Cha Tea',0,267,b'Seven Lives Tacos Y Mariscos',94,coconut,1743,363,369,393,150,131,131,125,101,20,"[1743, 363, 369, 393, 150, 131, 131, 125, 101]"
85,305,2780,b'Gong Cha Tea',1,267,b'Seven Lives Tacos Y Mariscos',164,quiet,670,672,439,361,194,213,204,151,147,20,"[670, 672, 439, 361, 194, 213, 204, 151, 147]"
86,305,2780,b'Gong Cha Tea',2,267,b'Seven Lives Tacos Y Mariscos',135,parking,385,367,313,463,210,188,178,198,212,20,"[385, 367, 313, 463, 210, 188, 178, 198, 212]"
87,305,2780,b'Gong Cha Tea',3,267,b'Seven Lives Tacos Y Mariscos',145,markham,258,252,195,152,136,115,147,135,113,20,"[258, 252, 195, 152, 136, 115, 147, 135, 113]"
88,305,2780,b'Gong Cha Tea',4,267,b'Seven Lives Tacos Y Mariscos',130,bubble tea,187,187,179,108,96,83,58,51,48,20,"[187, 187, 179, 108, 96, 83, 58, 51, 48]"
89,305,3598,b'HCafe',0,347,b'Seven Lives Tacos Y Mariscos',17,pub,3858,3855,6255,6254,471,330,264,89,84,27,"[3858, 3855, 6255, 6254, 471, 330, 264, 89, 84]"
90,305,3598,b'HCafe',1,347,b'Seven Lives Tacos Y Mariscos',109,tofu,296,308,327,356,452,285,123,121,116,27,"[296, 308, 327, 356, 452, 285, 123, 121, 116]"
91,305,3598,b'HCafe',2,347,b'Seven Lives Tacos Y Mariscos',43,cake,659,489,503,300,207,209,318,299,323,27,"[659, 489, 503, 300, 207, 209, 318, 299, 323]"
92,305,3598,b'HCafe',3,347,b'Seven Lives Tacos Y Mariscos',59,ice cream,67,106,159,117,122,111,164,177,178,27,"[67, 106, 159, 117, 122, 111, 164, 177, 178]"
93,305,3598,b'HCafe',4,347,b'Seven Lives Tacos Y Mariscos',129,green tea,199,196,214,306,200,160,150,148,137,27,"[199, 196, 214, 306, 200, 160, 150, 148, 137]"
94,305,3850,b'Sherway Gardens',0,1732,b'Seven Lives Tacos Y Mariscos',17,pub,219,221,234,244,261,202,196,302,295,12,"[219, 221, 234, 244, 261, 202, 196, 302, 295]"
95,305,3850,b'Sherway Gardens',1,1732,b'Seven Lives Tacos Y Mariscos',2,thai,6172,6171,6176,6181,6178,6177,6182,252,249,12,"[6172, 6171, 6176, 6181, 6178, 6177, 6182, 252, 249]"
96,305,3850,b'Sherway Gardens',2,1732,b'Seven Lives Tacos Y Mariscos',68,banana,116,122,124,216,242,6200,307,292,289,12,"[116, 122, 124, 216, 242, 6200, 307, 292, 289]"
97,305,3850,b'Sherway Gardens',3,1732,b'Seven Lives Tacos Y Mariscos',64,olive,38,41,45,94,107,175,147,221,251,12,"[38, 41, 45, 94, 107, 175, 147, 221, 251]"
98,305,3850,b'Sherway Gardens',4,1732,b'Seven Lives Tacos Y Mariscos',227,public transit,12,10,10,14,15,15,17,16,23,12,"[12, 10, 10, 14, 15, 15, 17, 16, 23]"
99,305,4238,b'Isaan Der',0,7097,b'Seven Lives Tacos Y Mariscos',109,tofu,5678,5679,384,375,357,396,421,428,446,18,"[5678, 5679, 384, 375, 357, 396, 421, 428, 446]"
100,305,4238,b'Isaan Der',1,7097,b'Seven Lives Tacos Y Mariscos',34,potato,409,398,434,450,478,560,6066,6059,6062,18,"[409, 398, 434, 450, 478, 560, 6066, 6059, 6062]"
101,305,4238,b'Isaan Der',2,7097,b'Seven Lives Tacos Y Mariscos',54,noodle,5755,5755,5751,5759,5786,5788,5782,5773,5772,18,"[5755, 5755, 5751, 5759, 5786, 5788, 5782, 5773, 5772]"
102,305,4238,b'Isaan Der',3,7097,b'Seven Lives Tacos Y Mariscos',43,cake,6085,6119,6121,6162,6171,6172,6175,1007,6173,18,"[6085, 6119, 6121, 6162, 6171, 6172, 6175, 1007, 6173]"
103,305,4238,b'Isaan Der',4,7097,b'Seven Lives Tacos Y Mariscos',128,milk tea,5794,5820,5819,5794,5819,5819,5820,5794,5794,18,"[5794, 5820, 5819, 5794, 5819, 5819, 5820, 5794, 5794]"
104,305,4299,b'Meli Baklava & Chocolate',0,1897,b'Seven Lives Tacos Y Mariscos',38,chocolate,6036,6053,6055,6053,6050,6056,6045,699,708,2,"[6036, 6053, 6055, 6053, 6050, 6056, 6045, 699, 708]"
105,305,4772,b'Sansotei Ramen',0,370,b'Seven Lives Tacos Y Mariscos',75,miso,36,28,47,52,31,53,41,45,69,17,"[36, 28, 47, 52, 31, 53, 41, 45, 69]"
106,305,4772,b'Sansotei Ramen',1,370,b'Seven Lives Tacos Y Mariscos',54,noodle,99,98,105,95,110,90,110,189,188,17,"[99, 98, 105, 95, 110, 90, 110, 189, 188]"
107,305,4772,b'Sansotei Ramen',2,370,b'Seven Lives Tacos Y Mariscos',13,vietnamese,7025,7028,7026,168,160,150,143,127,44,17,"[7025, 7028, 7026, 168, 160, 150, 143, 127, 44]"
108,305,4772,b'Sansotei Ramen',3,370,b'Seven Lives Tacos Y Mariscos',86,sesame,339,321,319,229,222,220,216,176,140,17,"[339, 321, 319, 229, 222, 220, 216, 176, 140]"
109,305,4772,b'Sansotei Ramen',4,370,b'Seven Lives Tacos Y Mariscos',135,parking,461,575,574,536,531,498,253,253,249,17,"[461, 575, 574, 536, 531, 498, 253, 253, 249]"
110,305,5364,b'The Cheesecake Factory',0,119,b'Seven Lives Tacos Y Mariscos',42,sandwich,6839,6847,6844,887,876,354,197,106,81,47,"[6839, 6847, 6844, 887, 876, 354, 197, 106, 81]"
111,305,5364,b'The Cheesecake Factory',1,119,b'Seven Lives Tacos Y Mariscos',145,markham,146,119,118,111,107,110,133,111,87,47,"[146, 119, 118, 111, 107, 110, 133, 111, 87]"
112,305,5364,b'The Cheesecake Factory',2,119,b'Seven Lives Tacos Y Mariscos',193,mayo,114,156,122,116,84,85,84,77,84,47,"[114, 156, 122, 116, 84, 85, 84, 77, 84]"
113,305,5364,b'The Cheesecake Factory',3,119,b'Seven Lives Tacos Y Mariscos',166,spacious,2,2,2,3,3,15,34,50,55,47,"[2, 2, 2, 3, 3, 15, 34, 50, 55]"
114,305,5364,b'The Cheesecake Factory',4,119,b'Seven Lives Tacos Y Mariscos',75,miso,51,50,69,70,46,36,35,27,29,47,"[51, 50, 69, 70, 46, 36, 35, 27, 29]"
115,306,647,b'Miss Things',0,406,b'Seven Lives Tacos Y Mariscos',74,skewer,56,56,54,75,84,53,66,53,49,26,"[56, 56, 54, 75, 84, 53, 66, 53, 49]"
116,306,647,b'Miss Things',1,406,b'Seven Lives Tacos Y Mariscos',68,banana,62,57,60,70,67,46,54,105,111,26,"[62, 57, 60, 70, 67, 46, 54, 105, 111]"
117,306,647,b'Miss Things',2,406,b'Seven Lives Tacos Y Mariscos',133,fried rice,1995,1996,1996,198,78,66,57,56,55,26,"[1995, 1996, 1996, 198, 78, 66, 57, 56, 55]"
118,306,647,b'Miss Things',3,406,b'Seven Lives Tacos Y Mariscos',43,cake,2371,2369,2371,2872,2370,2373,2275,531,270,26,"[2371, 2369, 2371, 2872, 2370, 2373, 2275, 531, 270]"
119,306,647,b'Miss Things',4,406,b'Seven Lives Tacos Y Mariscos',0,chinese,2178,2173,2194,2161,424,291,215,203,133,26,"[2178, 2173, 2194, 2161, 424, 291, 215, 203, 133]"
120,306,1340,b'Kensington Market',0,282,b'Seven Lives Tacos Y Mariscos',21,modern,206,232,158,244,247,231,157,150,155,34,"[206, 232, 158, 244, 247, 231, 157, 150, 155]"
121,306,1340,b'Kensington Market',1,282,b'Seven Lives Tacos Y Mariscos',107,pancake,222,220,218,215,224,229,203,86,79,34,"[222, 220, 218, 215, 224, 229, 203, 86, 79]"
122,306,1340,b'Kensington Market',2,282,b'Seven Lives Tacos Y Mariscos',93,vegan,64,58,49,52,58,50,38,53,104,34,"[64, 58, 49, 52, 58, 50, 38, 53, 104]"
123,306,1340,b'Kensington Market',3,282,b'Seven Lives Tacos Y Mariscos',17,pub,29,30,42,53,49,48,73,45,64,34,"[29, 30, 42, 53, 49, 48, 73, 45, 64]"
124,306,1340,b'Kensington Market',4,282,b'Seven Lives Tacos Y Mariscos',118,waffle,105,102,102,74,72,67,67,58,59,34,"[105, 102, 102, 74, 72, 67, 67, 58, 59]"
125,306,1488,b'Lavelle',0,4140,b'Seven Lives Tacos Y Mariscos',164,quiet,3194,3193,3189,3193,636,587,568,543,3174,20,"[3194, 3193, 3189, 3193, 636, 587, 568, 543, 3174]"
126,306,1488,b'Lavelle',1,4140,b'Seven Lives Tacos Y Mariscos',82,booth,3087,3088,3086,3082,3096,3076,3076,3066,3059,20,"[3087, 3088, 3086, 3082, 3096, 3076, 3076, 3066, 3059]"
127,306,1488,b'Lavelle',2,4140,b'Seven Lives Tacos Y Mariscos',34,potato,3224,3219,3215,3227,3826,3231,3216,3218,3214,20,"[3224, 3219, 3215, 3227, 3826, 3231, 3216, 3218, 3214]"
128,306,1488,b'Lavelle',3,4140,b'Seven Lives Tacos Y Mariscos',61,tempura,201,203,198,3069,3066,3061,3062,3060,3057,20,"[201, 203, 198, 3069, 3066, 3061, 3062, 3060, 3057]"
129,306,1488,b'Lavelle',4,4140,b'Seven Lives Tacos Y Mariscos',44,sushi,3041,3041,3040,3041,3040,3029,3090,159,3077,20,"[3041, 3041, 3040, 3041, 3040, 3029, 3090, 159, 3077]"
130,306,1562,b'Bar Buca',0,135,b'Seven Lives Tacos Y Mariscos',164,quiet,651,654,651,294,227,110,99,154,113,34,"[651, 654, 651, 294, 227, 110, 99, 154, 113]"
131,306,1562,b'Bar Buca',1,135,b'Seven Lives Tacos Y Mariscos',104,sausage,29,33,33,35,41,30,26,31,45,34,"[29, 33, 33, 35, 41, 30, 26, 31, 45]"
132,306,1562,b'Bar Buca',2,135,b'Seven Lives Tacos Y Mariscos',21,modern,115,128,87,89,46,64,56,68,83,34,"[115, 128, 87, 89, 46, 64, 56, 68, 83]"
133,306,1562,b'Bar Buca',3,135,b'Seven Lives Tacos Y Mariscos',38,chocolate,168,96,89,86,87,77,63,57,60,34,"[168, 96, 89, 86, 87, 77, 63, 57, 60]"
134,306,1562,b'Bar Buca',4,135,b'Seven Lives Tacos Y Mariscos',69,cookie,45,45,35,33,40,28,56,47,39,34,"[45, 45, 35, 33, 40, 28, 56, 47, 39]"
135,306,2039,b'Beaumont Kitchen',0,940,b'Seven Lives Tacos Y Mariscos',204,dip,337,338,332,216,214,250,410,412,404,15,"[337, 338, 332, 216, 214, 250, 410, 412, 404]"
136,306,2039,b'Beaumont Kitchen',1,940,b'Seven Lives Tacos Y Mariscos',113,bacon,270,264,260,271,274,191,238,229,219,15,"[270, 264, 260, 271, 274, 191, 238, 229, 219]"
137,306,2039,b'Beaumont Kitchen',2,940,b'Seven Lives Tacos Y Mariscos',58,cocktail,410,412,430,421,305,297,273,328,307,15,"[410, 412, 430, 421, 305, 297, 273, 328, 307]"
138,306,2039,b'Beaumont Kitchen',3,940,b'Seven Lives Tacos Y Mariscos',40,pizza,313,291,293,293,285,149,244,207,202,15,"[313, 291, 293, 293, 285, 149, 244, 207, 202]"
139,306,2039,b'Beaumont Kitchen',4,940,b'Seven Lives Tacos Y Mariscos',125,pasta,695,693,693,330,180,172,155,146,138,15,"[695, 693, 693, 330, 180, 172, 155, 146, 138]"
140,306,3554,b'Brassaii',0,860,b'Seven Lives Tacos Y Mariscos',59,ice cream,187,186,189,202,209,234,552,538,298,34,"[187, 186, 189, 202, 209, 234, 552, 538, 298]"
141,306,3554,b'Brassaii',1,860,b'Seven Lives Tacos Y Mariscos',166,spacious,3903,6267,5680,1564,1537,1502,353,271,268,34,"[3903, 6267, 5680, 1564, 1537, 1502, 353, 271, 268]"
