,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank0,post_rank1,post_rank2,post_rank3,post_rank4,post_rank5,post_rank6,post_rank7,post_rank8,num_existing_keyphrases,post_rank
35,300,4025,b'Starbucks',0,7230,b'Khao San Road',113,bacon,738,811,949,1080,1280,6880,7091,5330,7213,10,"[738, 811, 949, 1080, 1280, 6880, 7091, 5330, 7213]"
36,300,4025,b'Starbucks',1,7230,b'Khao San Road',42,sandwich,6274,6285,6162,6152,6173,6171,7199,7228,7228,10,"[6274, 6285, 6162, 6152, 6173, 6171, 7199, 7228, 7228]"
37,300,4025,b'Starbucks',2,7230,b'Khao San Road',29,breakfast,6797,7102,6875,6929,6858,6151,5609,7232,7230,10,"[6797, 7102, 6875, 6929, 6858, 6151, 5609, 7232, 7230]"
38,300,4025,b'Starbucks',3,7230,b'Khao San Road',95,corn,6194,6191,6184,6248,6260,6144,6269,6392,7222,10,"[6194, 6191, 6184, 6248, 6260, 6144, 6269, 6392, 7222]"
39,300,4025,b'Starbucks',4,7230,b'Khao San Road',215,sour,6180,6169,6274,6262,6209,6137,7215,7213,7205,10,"[6180, 6169, 6274, 6262, 6209, 6137, 7215, 7213, 7205]"
40,300,4906,b'Full Stop',0,1263,b'Khao San Road',105,latte,64,72,70,78,153,177,371,475,1183,10,"[64, 72, 70, 78, 153, 177, 371, 475, 1183]"
41,300,4906,b'Full Stop',1,1263,b'Khao San Road',47,coffee,1169,668,608,570,572,590,647,636,1273,10,"[1169, 668, 608, 570, 572, 590, 647, 636, 1273]"
42,300,4906,b'Full Stop',2,1263,b'Khao San Road',216,baked,1315,440,394,379,243,339,255,744,1287,10,"[1315, 440, 394, 379, 243, 339, 255, 744, 1287]"
43,300,4906,b'Full Stop',3,1263,b'Khao San Road',68,banana,6702,1225,1146,985,1085,1141,623,1358,1309,10,"[6702, 1225, 1146, 985, 1085, 1141, 623, 1358, 1309]"
44,300,4906,b'Full Stop',4,1263,b'Khao San Road',144,chair,6716,6721,1317,1293,1297,1470,1636,1587,1360,10,"[6716, 6721, 1317, 1293, 1297, 1470, 1636, 1587, 1360]"
45,300,5041,b'Playa Cabana Cantina',0,180,b'Khao San Road',32,taco,128,150,87,70,58,42,51,135,197,10,"[128, 150, 87, 70, 58, 42, 51, 135, 197]"
46,300,5041,b'Playa Cabana Cantina',1,180,b'Khao San Road',12,mexican,266,272,227,186,159,156,221,171,148,10,"[266, 272, 227, 186, 159, 156, 221, 171, 148]"
47,300,5041,b'Playa Cabana Cantina',2,180,b'Khao San Road',46,fish,47,47,45,172,123,198,205,160,213,10,"[47, 47, 45, 172, 123, 198, 205, 160, 213]"
48,300,5041,b'Playa Cabana Cantina',3,180,b'Khao San Road',182,chip,226,235,259,487,501,311,109,157,160,10,"[226, 235, 259, 487, 501, 311, 109, 157, 160]"
49,300,5041,b'Playa Cabana Cantina',4,180,b'Khao San Road',58,cocktail,192,190,146,109,136,133,145,132,212,10,"[192, 190, 146, 109, 136, 133, 145, 132, 212]"
50,300,5098,b'Bar Hop',0,49,b'Khao San Road',41,beer,0,0,0,0,2,3,9,19,24,10,"[0, 0, 0, 0, 2, 3, 9, 19, 24]"
51,300,5098,b'Bar Hop',1,49,b'Khao San Road',3,bar,18,27,42,53,53,47,50,52,61,10,"[18, 27, 42, 53, 53, 47, 50, 52, 61]"
52,300,5098,b'Bar Hop',2,49,b'Khao San Road',100,oyster,41,40,36,33,33,36,33,36,38,10,"[41, 40, 36, 33, 33, 36, 33, 36, 38]"
53,300,5098,b'Bar Hop',3,49,b'Khao San Road',48,burger,268,294,520,588,428,276,112,76,60,10,"[268, 294, 520, 588, 428, 276, 112, 76, 60]"
54,300,5098,b'Bar Hop',4,49,b'Khao San Road',17,pub,51,66,66,60,52,42,53,53,44,10,"[51, 66, 66, 60, 52, 42, 53, 53, 44]"
55,302,1833,b'The Goods',0,3973,b'Banh Mi Boys',88,four,4273,3869,3856,3850,3951,3433,3919,3954,3559,10,"[4273, 3869, 3856, 3850, 3951, 3433, 3919, 3954, 3559]"
56,302,1833,b'The Goods',1,3973,b'Banh Mi Boys',50,salad,3907,4260,4022,4020,4009,3980,3970,4376,3482,10,"[3907, 4260, 4022, 4020, 4009, 3980, 3970, 4376, 3482]"
57,302,1833,b'The Goods',2,3973,b'Banh Mi Boys',234,accept debit,3934,4156,3916,3520,3967,3951,3329,3508,3975,10,"[3934, 4156, 3916, 3520, 3967, 3951, 3329, 3508, 3975]"
58,302,1833,b'The Goods',3,3973,b'Banh Mi Boys',74,skewer,3672,4096,3832,3683,3915,4133,4014,3886,3507,10,"[3672, 4096, 3832, 3683, 3915, 4133, 4014, 3886, 3507]"
59,302,1833,b'The Goods',4,3973,b'Banh Mi Boys',130,bubble tea,4292,3680,3940,3959,3992,4375,3452,3450,3866,10,"[4292, 3680, 3940, 3959, 3992, 4375, 3452, 3450, 3866]"
60,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",0,134,b'Banh Mi Boys',56,chicken,252,268,289,358,87,31,44,94,131,10,"[252, 268, 289, 358, 87, 31, 44, 94, 131]"
61,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",1,134,b'Banh Mi Boys',111,lamb,24,26,38,21,50,69,95,108,115,10,"[24, 26, 38, 21, 50, 69, 95, 108, 115]"
62,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",2,134,b'Banh Mi Boys',50,salad,2654,2381,2827,1982,675,301,195,145,145,10,"[2654, 2381, 2827, 1982, 675, 301, 195, 145, 145]"
63,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",3,134,b'Banh Mi Boys',33,curry,252,161,96,133,130,114,94,149,159,10,"[252, 161, 96, 133, 130, 114, 94, 149, 159]"
64,302,2286,"b""Otto's Berlin D\xc3\xb6ner""",4,134,b'Banh Mi Boys',37,bread,366,333,333,327,209,143,178,105,169,10,"[366, 333, 333, 327, 209, 143, 178, 105, 169]"
65,302,2810,b'Bolt Fresh Bar',0,117,b'Banh Mi Boys',190,smooth,596,543,452,272,114,131,135,138,146,10,"[596, 543, 452, 272, 114, 131, 135, 138, 146]"
66,302,2810,b'Bolt Fresh Bar',1,117,b'Banh Mi Boys',81,juice,813,404,343,211,160,166,127,121,118,10,"[813, 404, 343, 211, 160, 166, 127, 121, 118]"
67,302,2810,b'Bolt Fresh Bar',2,117,b'Banh Mi Boys',195,healthy,957,865,695,173,157,164,121,96,107,10,"[957, 865, 695, 173, 157, 164, 121, 96, 107]"
68,302,2810,b'Bolt Fresh Bar',3,117,b'Banh Mi Boys',50,salad,2383,1233,985,576,140,113,109,118,121,10,"[2383, 1233, 985, 576, 140, 113, 109, 118, 121]"
69,302,2810,b'Bolt Fresh Bar',4,117,b'Banh Mi Boys',213,pot,2314,1868,747,669,311,257,237,169,121,10,"[2314, 1868, 747, 669, 311, 257, 237, 169, 121]"
70,302,4091,"b""The Burger's Priest""",0,68,b'Banh Mi Boys',48,burger,47,45,36,58,55,19,21,44,63,10,"[47, 45, 36, 58, 55, 19, 21, 44, 63]"
71,302,4091,"b""The Burger's Priest""",1,68,b'Banh Mi Boys',49,cheese,94,75,62,15,14,38,51,76,64,10,"[94, 75, 62, 15, 14, 38, 51, 76, 64]"
72,302,4091,"b""The Burger's Priest""",2,68,b'Banh Mi Boys',85,patty,37,39,55,43,37,46,56,54,68,10,"[37, 39, 55, 43, 37, 46, 56, 54, 68]"
73,302,4091,"b""The Burger's Priest""",3,68,b'Banh Mi Boys',217,juicy,6235,687,557,330,143,156,168,54,57,10,"[6235, 687, 557, 330, 143, 156, 168, 54, 57]"
74,302,4091,"b""The Burger's Priest""",4,68,b'Banh Mi Boys',126,milk,38,37,19,29,103,92,71,80,66,10,"[38, 37, 19, 29, 103, 92, 71, 80, 66]"
75,302,4216,b'Saving Gigi',0,211,b'Banh Mi Boys',47,coffee,133,131,151,81,81,102,173,173,194,10,"[133, 131, 151, 81, 81, 102, 173, 173, 194]"
76,302,4216,b'Saving Gigi',1,211,b'Banh Mi Boys',3,bar,226,234,292,163,145,151,144,197,205,10,"[226, 234, 292, 163, 145, 151, 144, 197, 205]"
77,302,4216,b'Saving Gigi',2,211,b'Banh Mi Boys',153,friendly,198,128,138,99,78,111,122,175,201,10,"[198, 128, 138, 99, 78, 111, 122, 175, 201]"
78,302,4216,b'Saving Gigi',3,211,b'Banh Mi Boys',174,cozy,420,419,432,382,240,179,191,191,199,10,"[420, 419, 432, 382, 240, 179, 191, 191, 199]"
79,302,4216,b'Saving Gigi',4,211,b'Banh Mi Boys',105,latte,139,139,150,89,156,129,141,163,217,10,"[139, 139, 150, 89, 156, 129, 141, 163, 217]"
80,302,4499,b'Madras Masala',0,174,b'Banh Mi Boys',19,indian,17,19,18,17,18,31,55,90,163,10,"[17, 19, 18, 17, 18, 31, 55, 90, 163]"
81,302,4499,b'Madras Masala',1,174,b'Banh Mi Boys',34,potato,1577,280,250,209,111,112,112,164,168,10,"[1577, 280, 250, 209, 111, 112, 112, 164, 168]"
82,302,4499,b'Madras Masala',2,174,b'Banh Mi Boys',213,pot,272,176,172,132,234,161,134,133,126,10,"[272, 176, 172, 132, 234, 161, 134, 133, 126]"
83,302,4499,b'Madras Masala',3,174,b'Banh Mi Boys',33,curry,127,138,211,111,170,180,91,122,170,10,"[127, 138, 211, 111, 170, 180, 91, 122, 170]"
84,302,4499,b'Madras Masala',4,174,b'Banh Mi Boys',35,crispy,602,551,503,234,209,85,97,151,164,10,"[602, 551, 503, 234, 209, 85, 97, 151, 164]"
85,302,5040,b'KINTON RAMEN',0,7024,b'Banh Mi Boys',39,ramen,348,371,404,920,1121,1604,2072,7023,7019,10,"[348, 371, 404, 920, 1121, 1604, 2072, 7023, 7019]"
86,302,5040,b'KINTON RAMEN',1,7024,b'Banh Mi Boys',54,noodle,996,1004,1296,1362,1631,7008,7010,7015,7012,10,"[996, 1004, 1296, 1362, 1631, 7008, 7010, 7015, 7012]"
87,302,5040,b'KINTON RAMEN',2,7024,b'Banh Mi Boys',187,spicy,6728,6728,6734,6749,6749,6753,6737,7001,7020,10,"[6728, 6728, 6734, 6749, 6749, 6753, 6737, 7001, 7020]"
88,302,5040,b'KINTON RAMEN',3,7024,b'Banh Mi Boys',9,soup,6726,6738,6739,6972,7024,6995,7013,7015,7014,10,"[6726, 6738, 6739, 6972, 7024, 6995, 7013, 7015, 7014]"
89,302,5040,b'KINTON RAMEN',4,7024,b'Banh Mi Boys',206,salt,1485,684,719,740,832,959,6746,7013,7026,10,"[1485, 684, 719, 740, 832, 959, 6746, 7013, 7026]"
90,303,38,b'Aoyama Sushi Restaurant',0,70,b'Gusto 101',110,sashimi,7,6,6,6,8,11,20,38,48,10,"[7, 6, 6, 6, 8, 11, 20, 38, 48]"
91,303,38,b'Aoyama Sushi Restaurant',1,70,b'Gusto 101',44,sushi,25,26,30,36,46,58,44,69,71,10,"[25, 26, 30, 36, 46, 58, 44, 69, 71]"
92,303,38,b'Aoyama Sushi Restaurant',2,70,b'Gusto 101',28,japanese,62,44,40,43,57,51,58,69,70,10,"[62, 44, 40, 43, 57, 51, 58, 69, 70]"
93,303,38,b'Aoyama Sushi Restaurant',3,70,b'Gusto 101',46,fish,139,141,298,326,354,302,287,83,72,10,"[139, 141, 298, 326, 354, 302, 287, 83, 72]"
94,303,38,b'Aoyama Sushi Restaurant',4,70,b'Gusto 101',152,fresh,1240,481,438,261,267,231,101,68,63,10,"[1240, 481, 438, 261, 267, 231, 101, 68, 63]"
95,303,1199,"b""Ed's Real Scoop""",0,132,b'Gusto 101',59,ice cream,169,164,118,108,119,82,205,260,292,10,"[169, 164, 118, 108, 119, 82, 205, 260, 292]"
96,303,1199,"b""Ed's Real Scoop""",1,132,b'Gusto 101',205,gelato,4,6,2,4,7,8,13,27,45,10,"[4, 6, 2, 4, 7, 8, 13, 27, 45]"
97,303,1199,"b""Ed's Real Scoop""",2,132,b'Gusto 101',71,cone,303,299,77,83,91,53,76,156,118,10,"[303, 299, 77, 83, 91, 53, 76, 156, 118]"
98,303,1199,"b""Ed's Real Scoop""",3,132,b'Gusto 101',38,chocolate,86,119,75,50,52,69,81,94,158,10,"[86, 119, 75, 50, 52, 69, 81, 94, 158]"
99,303,1199,"b""Ed's Real Scoop""",4,132,b'Gusto 101',118,waffle,261,188,194,209,325,293,278,205,203,10,"[261, 188, 194, 209, 325, 293, 278, 205, 203]"
100,303,3368,b'Bonjour Brioche',0,152,b'Gusto 101',31,brunch,33,45,39,62,43,68,82,86,88,10,"[33, 45, 39, 62, 43, 68, 82, 86, 88]"
101,303,3368,b'Bonjour Brioche',1,152,b'Gusto 101',67,croissant,8,9,10,9,16,23,32,47,72,10,"[8, 9, 10, 9, 16, 23, 32, 47, 72]"
102,303,3368,b'Bonjour Brioche',2,152,b'Gusto 101',45,egg,294,340,387,389,293,204,188,208,135,10,"[294, 340, 387, 389, 293, 204, 188, 208, 135]"
103,303,3368,b'Bonjour Brioche',3,152,b'Gusto 101',22,french,24,25,32,32,38,67,64,163,130,10,"[24, 25, 32, 32, 38, 67, 64, 163, 130]"
104,303,3368,b'Bonjour Brioche',4,152,b'Gusto 101',152,fresh,32,41,30,67,46,70,57,85,84,10,"[32, 41, 30, 67, 46, 70, 57, 85, 84]"
105,303,4432,b'Thor Espresso Bar',0,1404,b'Gusto 101',47,coffee,748,717,528,474,438,434,440,480,881,10,"[748, 717, 528, 474, 438, 434, 440, 480, 881]"
106,303,4432,b'Thor Espresso Bar',1,1404,b'Gusto 101',65,espresso,34,37,42,17,21,26,72,151,335,10,"[34, 37, 42, 17, 21, 26, 72, 151, 335]"
107,303,4432,b'Thor Espresso Bar',2,1404,b'Gusto 101',105,latte,353,359,366,392,295,293,428,821,1358,10,"[353, 359, 366, 392, 295, 293, 428, 821, 1358]"
108,303,4432,b'Thor Espresso Bar',3,1404,b'Gusto 101',148,mall,7141,7065,7067,1984,2188,1103,1010,985,944,10,"[7141, 7065, 7067, 1984, 2188, 1103, 1010, 985, 944]"
109,303,4432,b'Thor Espresso Bar',4,1404,b'Gusto 101',3,bar,240,249,367,272,250,381,684,1190,1264,10,"[240, 249, 367, 272, 250, 381, 684, 1190, 1264]"
110,303,5659,"b""Mildred's Temple Kitchen""",0,37,b'Gusto 101',107,pancake,0,0,0,0,0,2,4,10,20,10,"[0, 0, 0, 0, 0, 2, 4, 10, 20]"
111,303,5659,"b""Mildred's Temple Kitchen""",1,37,b'Gusto 101',43,cake,206,201,349,473,356,71,72,33,50,10,"[206, 201, 349, 473, 356, 71, 72, 33, 50]"
112,303,5659,"b""Mildred's Temple Kitchen""",2,37,b'Gusto 101',31,brunch,2,4,5,5,6,8,12,14,36,10,"[2, 4, 5, 5, 6, 8, 12, 14, 36]"
113,303,5659,"b""Mildred's Temple Kitchen""",3,37,b'Gusto 101',189,fluffy,43,40,22,20,30,37,29,28,27,10,"[43, 40, 22, 20, 30, 37, 29, 28, 27]"
114,303,5659,"b""Mildred's Temple Kitchen""",4,37,b'Gusto 101',67,croissant,2,3,3,4,4,8,11,15,36,10,"[2, 3, 3, 4, 4, 8, 11, 15, 36]"
115,303,6023,b'The Oxley',0,338,b'Gusto 101',17,pub,1021,1026,1089,1244,707,733,834,363,386,10,"[1021, 1026, 1089, 1244, 707, 733, 834, 363, 386]"
116,303,6023,b'The Oxley',1,338,b'Gusto 101',45,egg,855,360,218,198,398,403,390,275,297,10,"[855, 360, 218, 198, 398, 403, 390, 275, 297]"
117,303,6023,b'The Oxley',2,338,b'Gusto 101',31,brunch,126,125,131,136,98,84,119,208,307,10,"[126, 125, 131, 136, 98, 84, 119, 208, 307]"
118,303,6023,b'The Oxley',3,338,b'Gusto 101',58,cocktail,144,156,110,110,108,121,268,321,321,10,"[144, 156, 110, 110, 108, 121, 268, 321, 321]"
119,303,6023,b'The Oxley',4,338,b'Gusto 101',104,sausage,4330,4321,1619,1509,480,267,242,263,278,10,"[4330, 4321, 1619, 1509, 480, 267, 242, 263, 278]"
120,303,6990,b'Library Bar',0,1543,b'Gusto 101',42,sandwich,569,581,641,686,441,5295,1796,1602,1599,10,"[569, 581, 641, 686, 441, 5295, 1796, 1602, 1599]"
121,303,6990,b'Library Bar',1,1543,b'Gusto 101',53,tea,2618,1136,1684,1719,1779,2473,2325,1922,1850,10,"[2618, 1136, 1684, 1719, 1779, 2473, 2325, 1922, 1850]"
122,303,6990,b'Library Bar',2,1543,b'Gusto 101',71,cone,1601,1494,1341,1207,1067,1017,1146,1354,1425,10,"[1601, 1494, 1341, 1207, 1067, 1017, 1146, 1354, 1425]"
123,303,6990,b'Library Bar',3,1543,b'Gusto 101',43,cake,1250,1256,661,687,470,485,930,1862,1685,10,"[1250, 1256, 661, 687, 470, 485, 930, 1862, 1685]"
124,303,6990,b'Library Bar',4,1543,b'Gusto 101',117,rib,5240,5291,5333,5350,1962,1791,1668,1565,1543,10,"[5240, 5291, 5333, 5350, 1962, 1791, 1668, 1565, 1543]"
125,304,1483,b'Kanga Aussie Meat Pies',0,503,b'Pai Northern Thai Kitchen',136,store,3676,4485,3979,3993,1624,1136,888,498,508,10,"[3676, 4485, 3979, 3993, 1624, 1136, 888, 498, 508]"
126,304,1483,b'Kanga Aussie Meat Pies',1,503,b'Pai Northern Thai Kitchen',191,frozen,1622,1546,629,624,621,425,426,460,489,10,"[1622, 1546, 629, 624, 621, 425, 426, 460, 489]"
127,304,1483,b'Kanga Aussie Meat Pies',2,503,b'Pai Northern Thai Kitchen',55,meat,3597,4227,1171,919,860,496,502,502,506,10,"[3597, 4227, 1171, 919, 860, 496, 502, 502, 506]"
128,304,1483,b'Kanga Aussie Meat Pies',3,503,b'Pai Northern Thai Kitchen',152,fresh,3724,4235,4226,3129,1236,929,856,512,511,10,"[3724, 4235, 4226, 3129, 1236, 929, 856, 512, 511]"
129,304,1483,b'Kanga Aussie Meat Pies',4,503,b'Pai Northern Thai Kitchen',148,mall,1286,556,507,471,458,478,453,480,477,10,"[1286, 556, 507, 471, 458, 478, 453, 480, 477]"
130,304,1985,b'Tinuno',0,141,b'Pai Northern Thai Kitchen',46,fish,161,147,111,185,142,173,177,123,136,10,"[161, 147, 111, 185, 142, 173, 177, 123, 136]"
131,304,1985,b'Tinuno',1,141,b'Pai Northern Thai Kitchen',30,seafood,1,1,1,5,6,17,53,84,96,10,"[1, 1, 1, 5, 6, 17, 53, 84, 96]"
132,304,1985,b'Tinuno',2,141,b'Pai Northern Thai Kitchen',51,pork,1245,3867,1651,651,570,249,224,121,145,10,"[1245, 3867, 1651, 651, 570, 249, 224, 121, 145]"
133,304,1985,b'Tinuno',3,141,b'Pai Northern Thai Kitchen',60,squid,0,1,1,1,2,4,7,42,92,10,"[0, 1, 1, 1, 2, 4, 7, 42, 92]"
134,304,1985,b'Tinuno',4,141,b'Pai Northern Thai Kitchen',112,mango,57,54,51,41,57,63,61,73,103,10,"[57, 54, 51, 41, 57, 63, 61, 73, 103]"
135,304,3158,b'Deer Garden Signatures',0,496,b'Pai Northern Thai Kitchen',9,soup,186,209,203,271,268,384,356,501,495,10,"[186, 209, 203, 271, 268, 384, 356, 501, 495]"
136,304,3158,b'Deer Garden Signatures',1,496,b'Pai Northern Thai Kitchen',54,noodle,594,802,730,634,715,630,568,535,526,10,"[594, 802, 730, 634, 715, 630, 568, 535, 526]"
137,304,3158,b'Deer Garden Signatures',2,496,b'Pai Northern Thai Kitchen',128,milk tea,1630,587,629,381,345,371,580,546,522,10,"[1630, 587, 629, 381, 345, 371, 580, 546, 522]"
138,304,3158,b'Deer Garden Signatures',3,496,b'Pai Northern Thai Kitchen',53,tea,2578,2478,1075,858,714,771,678,551,518,10,"[2578, 2478, 1075, 858, 714, 771, 678, 551, 518]"
139,304,3158,b'Deer Garden Signatures',4,496,b'Pai Northern Thai Kitchen',126,milk,854,732,632,541,501,467,480,476,499,10,"[854, 732, 632, 541, 501, 467, 480, 476, 499]"
140,304,4323,b'Eggette Hut',0,57,b'Pai Northern Thai Kitchen',118,waffle,4,5,5,5,6,9,14,16,37,10,"[4, 5, 5, 5, 6, 9, 14, 16, 37]"
141,304,4323,b'Eggette Hut',1,57,b'Pai Northern Thai Kitchen',45,egg,44,48,47,26,14,26,30,46,52,10,"[44, 48, 47, 26, 14, 26, 30, 46, 52]"
142,304,4323,b'Eggette Hut',2,57,b'Pai Northern Thai Kitchen',35,crispy,247,168,84,123,43,44,45,48,52,10,"[247, 168, 84, 123, 43, 44, 45, 48, 52]"
143,304,4323,b'Eggette Hut',3,57,b'Pai Northern Thai Kitchen',49,cheese,26,34,42,10,18,19,27,34,47,10,"[26, 34, 42, 10, 18, 19, 27, 34, 47]"
144,304,4323,b'Eggette Hut',4,57,b'Pai Northern Thai Kitchen',99,bubble,6,8,7,8,8,12,14,18,49,10,"[6, 8, 7, 8, 8, 12, 14, 18, 49]"
