,user_id,target_item,item_name,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank,num_existing_keyphrases
62,154,5396,b'Step Up Massage & Rehab - Adelaide',4931,b'Ming Cuisine',191,frozen,4888,14
63,154,5396,b'Step Up Massage & Rehab - Adelaide',4931,b'Ming Cuisine',65,espresso,572,14
64,154,5396,b'Step Up Massage & Rehab - Adelaide',4931,b'Ming Cuisine',40,pizza,324,14
65,154,6488,b'WAXON Waxbar',1569,b'Ming Cuisine',129,green tea,5670,15
66,154,6488,b'WAXON Waxbar',1569,b'Ming Cuisine',111,lamb,5680,15
67,154,6488,b'WAXON Waxbar',1569,b'Ming Cuisine',78,strawberry,5688,15
68,154,6488,b'WAXON Waxbar',1569,b'Ming Cuisine',31,brunch,1034,15
69,154,6488,b'WAXON Waxbar',1569,b'Ming Cuisine',209,smoked,1368,15
70,154,6644,b'Tin Tin Congee Chinese Restaurant',478,b'Ming Cuisine',40,pizza,386,42
71,154,6644,b'Tin Tin Congee Chinese Restaurant',478,b'Ming Cuisine',108,duck,239,42
72,154,6644,b'Tin Tin Congee Chinese Restaurant',478,b'Ming Cuisine',110,sashimi,773,42
73,154,6644,b'Tin Tin Congee Chinese Restaurant',478,b'Ming Cuisine',97,toast,5862,42
74,154,6644,b'Tin Tin Congee Chinese Restaurant',478,b'Ming Cuisine',209,smoked,244,42
75,154,6763,"b""But 'N' Ben Scottish Bakery""",2017,b'Ming Cuisine',14,buffet,980,7
76,154,6763,"b""But 'N' Ben Scottish Bakery""",2017,b'Ming Cuisine',137,shopping,2237,7
77,154,6763,"b""But 'N' Ben Scottish Bakery""",2017,b'Ming Cuisine',83,calamari,5866,7
78,154,6763,"b""But 'N' Ben Scottish Bakery""",2017,b'Ming Cuisine',60,squid,753,7
79,154,6763,"b""But 'N' Ben Scottish Bakery""",2017,b'Ming Cuisine',145,markham,1591,7
80,0,78,b'Left Field Brewery',523,b'Sweetgrass Spa',126,milk,1285,22
81,0,78,b'Left Field Brewery',523,b'Sweetgrass Spa',24,birthday,77,22
82,0,78,b'Left Field Brewery',523,b'Sweetgrass Spa',194,gravy,1687,22
83,0,78,b'Left Field Brewery',523,b'Sweetgrass Spa',204,dip,208,22
84,0,78,b'Left Field Brewery',523,b'Sweetgrass Spa',96,poutine,1469,22
85,0,623,b'Chef George Breakfast and Lunch',567,b'Sweetgrass Spa',11,italian,2921,11
86,0,623,b'Chef George Breakfast and Lunch',567,b'Sweetgrass Spa',164,quiet,748,11
87,0,623,b'Chef George Breakfast and Lunch',567,b'Sweetgrass Spa',190,smooth,455,11
88,0,623,b'Chef George Breakfast and Lunch',567,b'Sweetgrass Spa',34,potato,689,11
89,0,623,b'Chef George Breakfast and Lunch',567,b'Sweetgrass Spa',204,dip,164,11
90,0,2053,b'Wraps On The Go',466,b'Sweetgrass Spa',22,french,1675,12
91,0,2053,b'Wraps On The Go',466,b'Sweetgrass Spa',24,birthday,1085,12
92,0,2053,b'Wraps On The Go',466,b'Sweetgrass Spa',63,donut,440,12
93,0,2053,b'Wraps On The Go',466,b'Sweetgrass Spa',194,gravy,3791,12
94,0,2053,b'Wraps On The Go',466,b'Sweetgrass Spa',47,coffee,211,12
95,0,2286,b'Symposium Cafe Restaurant & Lounge',63,b'Sweetgrass Spa',116,wine,1597,19
96,0,2286,b'Symposium Cafe Restaurant & Lounge',63,b'Sweetgrass Spa',40,pizza,136,19
97,0,2286,b'Symposium Cafe Restaurant & Lounge',63,b'Sweetgrass Spa',33,curry,58,19
98,0,2286,b'Symposium Cafe Restaurant & Lounge',63,b'Sweetgrass Spa',230,alcoholic beverage,211,19
99,0,2286,b'Symposium Cafe Restaurant & Lounge',63,b'Sweetgrass Spa',229,uber eats,477,19
100,0,3184,b'Amp Electric',686,b'Sweetgrass Spa',194,gravy,418,19
101,0,3184,b'Amp Electric',686,b'Sweetgrass Spa',134,pork bone soup,208,19
102,0,3184,b'Amp Electric',686,b'Sweetgrass Spa',202,steamed,384,19
103,0,3184,b'Amp Electric',686,b'Sweetgrass Spa',204,dip,389,19
104,0,3184,b'Amp Electric',686,b'Sweetgrass Spa',43,cake,1992,19
105,0,4066,b'Lim Ga Ne',1116,b'Sweetgrass Spa',204,dip,855,4
106,0,4066,b'Lim Ga Ne',1116,b'Sweetgrass Spa',2,thai,6168,4
107,0,4066,b'Lim Ga Ne',1116,b'Sweetgrass Spa',100,oyster,6253,4
108,0,4656,b'The UPS Store',7419,b'Sweetgrass Spa',43,cake,7346,13
109,0,4656,b'The UPS Store',7419,b'Sweetgrass Spa',102,cheesecake,1281,13
110,0,4656,b'The UPS Store',7419,b'Sweetgrass Spa',48,burger,7262,13
111,0,4656,b'The UPS Store',7419,b'Sweetgrass Spa',104,sausage,1738,13
112,0,4656,b'The UPS Store',7419,b'Sweetgrass Spa',210,roasted,791,13
113,0,5603,b'Farside',1567,b'Sweetgrass Spa',126,milk,1995,4
114,0,5603,b'Farside',1567,b'Sweetgrass Spa',190,smooth,5265,4
115,0,5603,b'Farside',1567,b'Sweetgrass Spa',59,ice cream,1480,4
116,0,6524,b'Fit For Life',547,b'Sweetgrass Spa',166,spacious,748,22
117,0,6524,b'Fit For Life',547,b'Sweetgrass Spa',43,cake,1173,22
118,0,6524,b'Fit For Life',547,b'Sweetgrass Spa',34,potato,325,22
119,0,6524,b'Fit For Life',547,b'Sweetgrass Spa',125,pasta,178,22
120,0,6524,b'Fit For Life',547,b'Sweetgrass Spa',109,tofu,530,22
121,1,75,b'Stout Irish Pub',2,b'Ming Cuisine',191,frozen,9,11
122,1,75,b'Stout Irish Pub',2,b'Ming Cuisine',19,indian,2,11
123,1,75,b'Stout Irish Pub',2,b'Ming Cuisine',137,shopping,8,11
124,1,75,b'Stout Irish Pub',2,b'Ming Cuisine',83,calamari,7,11
125,1,75,b'Stout Irish Pub',2,b'Ming Cuisine',115,lobster,26,11
126,1,78,b'Left Field Brewery',1596,b'Ming Cuisine',209,smoked,4050,20
127,1,78,b'Left Field Brewery',1596,b'Ming Cuisine',157,greeted,509,20
128,1,78,b'Left Field Brewery',1596,b'Ming Cuisine',78,strawberry,2189,20
129,1,78,b'Left Field Brewery',1596,b'Ming Cuisine',113,bacon,306,20
130,1,78,b'Left Field Brewery',1596,b'Ming Cuisine',96,poutine,3861,20
131,1,99,b'Booster Juice',1292,b'Ming Cuisine',38,chocolate,1041,11
132,1,99,b'Booster Juice',1292,b'Ming Cuisine',12,mexican,105,11
133,1,99,b'Booster Juice',1292,b'Ming Cuisine',194,gravy,670,11
134,1,99,b'Booster Juice',1292,b'Ming Cuisine',216,baked,333,11
135,1,99,b'Booster Juice',1292,b'Ming Cuisine',111,lamb,135,11
136,1,403,b'Panera Bread',774,b'Ming Cuisine',157,greeted,2670,32
137,1,403,b'Panera Bread',774,b'Ming Cuisine',22,french,280,32
138,1,403,b'Panera Bread',774,b'Ming Cuisine',209,smoked,312,32
139,1,403,b'Panera Bread',774,b'Ming Cuisine',194,gravy,537,32
140,1,403,b'Panera Bread',774,b'Ming Cuisine',115,lobster,68,32
141,1,480,b'Mint Dentistry',286,b'Ming Cuisine',129,green tea,3765,18
142,1,480,b'Mint Dentistry',286,b'Ming Cuisine',64,olive,240,18
143,1,480,b'Mint Dentistry',286,b'Ming Cuisine',97,toast,275,18
144,1,480,b'Mint Dentistry',286,b'Ming Cuisine',158,bright,445,18
145,1,480,b'Mint Dentistry',286,b'Ming Cuisine',49,cheese,465,18
146,1,935,b'Love Me Sweet',303,b'Ming Cuisine',107,pancake,94,31
147,1,935,b'Love Me Sweet',303,b'Ming Cuisine',209,smoked,259,31
148,1,935,b'Love Me Sweet',303,b'Ming Cuisine',29,breakfast,250,31
149,1,935,b'Love Me Sweet',303,b'Ming Cuisine',194,gravy,374,31
150,1,935,b'Love Me Sweet',303,b'Ming Cuisine',200,crust,247,31
151,1,1415,b'BMW Markham',693,b'Ming Cuisine',194,gravy,484,10
152,1,1415,b'BMW Markham',693,b'Ming Cuisine',111,lamb,2508,10
153,1,1415,b'BMW Markham',693,b'Ming Cuisine',85,patty,96,10
154,1,1415,b'BMW Markham',693,b'Ming Cuisine',80,avocado,1227,10
155,1,1415,b'BMW Markham',693,b'Ming Cuisine',209,smoked,783,10
156,1,1457,b'Avant Gout Restaurant',2532,b'Ming Cuisine',113,bacon,1922,2
157,1,1461,b'Regent Park Aquatic Centre',630,b'Ming Cuisine',158,bright,308,2
158,1,1737,b'St. Urbain Bagel Bakery',829,b'Ming Cuisine',124,salmon,455,19
159,1,1737,b'St. Urbain Bagel Bakery',829,b'Ming Cuisine',82,booth,535,19
160,1,1737,b'St. Urbain Bagel Bakery',829,b'Ming Cuisine',123,steak,334,19
161,1,1737,b'St. Urbain Bagel Bakery',829,b'Ming Cuisine',193,mayo,2375,19
162,1,1737,b'St. Urbain Bagel Bakery',829,b'Ming Cuisine',97,toast,4149,19
163,2,75,b'Stout Irish Pub',86,b'Golden Thai Restaurant',19,indian,9,11
164,2,75,b'Stout Irish Pub',86,b'Golden Thai Restaurant',60,squid,177,11
165,2,75,b'Stout Irish Pub',86,b'Golden Thai Restaurant',191,frozen,260,11
166,2,75,b'Stout Irish Pub',86,b'Golden Thai Restaurant',158,bright,8,11
167,2,75,b'Stout Irish Pub',86,b'Golden Thai Restaurant',129,green tea,432,11
168,2,637,b'Edulis',16,b'Golden Thai Restaurant',86,sesame,7,13
169,2,637,b'Edulis',16,b'Golden Thai Restaurant',146,plaza,49,13
170,2,637,b'Edulis',16,b'Golden Thai Restaurant',107,pancake,3,13
171,2,637,b'Edulis',16,b'Golden Thai Restaurant',113,bacon,682,13
172,2,637,b'Edulis',16,b'Golden Thai Restaurant',84,kimchi,7,13
173,2,712,b'Dots Gift Boutique',212,b'Golden Thai Restaurant',146,plaza,497,6
174,2,712,b'Dots Gift Boutique',212,b'Golden Thai Restaurant',80,avocado,566,6
175,2,712,b'Dots Gift Boutique',212,b'Golden Thai Restaurant',130,bubble tea,155,6
176,2,712,b'Dots Gift Boutique',212,b'Golden Thai Restaurant',13,vietnamese,286,6
177,2,712,b'Dots Gift Boutique',212,b'Golden Thai Restaurant',145,markham,1020,6
178,2,1082,b'Kiku Japanese Cuisine',275,b'Golden Thai Restaurant',146,plaza,79,10
179,2,1082,b'Kiku Japanese Cuisine',275,b'Golden Thai Restaurant',121,dumpling,733,10
180,2,1082,b'Kiku Japanese Cuisine',275,b'Golden Thai Restaurant',158,bright,480,10
181,2,1082,b'Kiku Japanese Cuisine',275,b'Golden Thai Restaurant',32,taco,3974,10
182,2,1082,b'Kiku Japanese Cuisine',275,b'Golden Thai Restaurant',108,duck,249,10
183,2,1522,b'WestJet Stage',4,b'Golden Thai Restaurant',125,pasta,8,29
184,2,1522,b'WestJet Stage',4,b'Golden Thai Restaurant',32,taco,32,29
185,2,1522,b'WestJet Stage',4,b'Golden Thai Restaurant',61,tempura,2,29
186,2,1522,b'WestJet Stage',4,b'Golden Thai Restaurant',84,kimchi,4,29
187,2,1522,b'WestJet Stage',4,b'Golden Thai Restaurant',107,pancake,37,29
188,2,3838,b'GoodLife Fitness',853,b'Golden Thai Restaurant',102,cheesecake,348,20
189,2,3838,b'GoodLife Fitness',853,b'Golden Thai Restaurant',42,sandwich,6020,20
190,2,3838,b'GoodLife Fitness',853,b'Golden Thai Restaurant',216,baked,1724,20
191,2,3838,b'GoodLife Fitness',853,b'Golden Thai Restaurant',145,markham,78,20
192,2,3838,b'GoodLife Fitness',853,b'Golden Thai Restaurant',27,bbq,1407,20
