,user_id,target_item,item_name,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank,num_existing_keyphrases
33,303,5659,"b""Mildred's Temple Kitchen""",37,b'Gusto 101',233,english muffin,31,80
34,303,5659,"b""Mildred's Temple Kitchen""",37,b'Gusto 101',115,lobster,121,80
35,303,5659,"b""Mildred's Temple Kitchen""",37,b'Gusto 101',118,waffle,48,80
36,303,5659,"b""Mildred's Temple Kitchen""",37,b'Gusto 101',158,bright,13,80
37,303,6023,b'The Oxley',338,b'Gusto 101',48,burger,4376,34
38,303,6023,b'The Oxley',338,b'Gusto 101',81,juice,170,34
39,303,6023,b'The Oxley',338,b'Gusto 101',30,seafood,4465,34
40,303,6023,b'The Oxley',338,b'Gusto 101',17,pub,707,34
41,303,6023,b'The Oxley',338,b'Gusto 101',121,dumpling,1010,34
42,303,6990,b'Library Bar',1543,b'Gusto 101',22,french,5250,42
43,303,6990,b'Library Bar',1543,b'Gusto 101',200,crust,638,42
44,303,6990,b'Library Bar',1543,b'Gusto 101',70,honey,1261,42
45,303,6990,b'Library Bar',1543,b'Gusto 101',207,stuffed,934,42
46,303,6990,b'Library Bar',1543,b'Gusto 101',143,station,2120,42
47,304,1483,b'Kanga Aussie Meat Pies',503,b'Pai Northern Thai Kitchen',136,store,1624,4
48,304,1483,b'Kanga Aussie Meat Pies',503,b'Pai Northern Thai Kitchen',216,baked,963,4
49,304,1483,b'Kanga Aussie Meat Pies',503,b'Pai Northern Thai Kitchen',191,frozen,621,4
50,304,1985,b'Tinuno',141,b'Pai Northern Thai Kitchen',166,spacious,37,37
51,304,1985,b'Tinuno',141,b'Pai Northern Thai Kitchen',221,dietary restriction,46,37
52,304,1985,b'Tinuno',141,b'Pai Northern Thai Kitchen',81,juice,8,37
53,304,1985,b'Tinuno',141,b'Pai Northern Thai Kitchen',167,pleasant,422,37
54,304,1985,b'Tinuno',141,b'Pai Northern Thai Kitchen',161,cheaper,55,37
55,304,3158,b'Deer Garden Signatures',496,b'Pai Northern Thai Kitchen',30,seafood,563,10
56,304,3158,b'Deer Garden Signatures',496,b'Pai Northern Thai Kitchen',99,bubble,699,10
57,304,3158,b'Deer Garden Signatures',496,b'Pai Northern Thai Kitchen',62,tapioca,843,10
58,304,3158,b'Deer Garden Signatures',496,b'Pai Northern Thai Kitchen',196,rare,618,10
59,304,3158,b'Deer Garden Signatures',496,b'Pai Northern Thai Kitchen',114,tomato,802,10
60,304,4323,b'Eggette Hut',57,b'Pai Northern Thai Kitchen',97,toast,56,37
61,304,4323,b'Eggette Hut',57,b'Pai Northern Thai Kitchen',161,cheaper,697,37
62,304,4323,b'Eggette Hut',57,b'Pai Northern Thai Kitchen',128,milk tea,21,37
63,304,4323,b'Eggette Hut',57,b'Pai Northern Thai Kitchen',103,fruit,175,37
64,304,4323,b'Eggette Hut',57,b'Pai Northern Thai Kitchen',156,soggy,33,37
65,304,5081,b'Kekou Gelato',83,b'Pai Northern Thai Kitchen',23,asian,1,53
66,304,5081,b'Kekou Gelato',83,b'Pai Northern Thai Kitchen',216,baked,86,53
67,304,5081,b'Kekou Gelato',83,b'Pai Northern Thai Kitchen',221,dietary restriction,18,53
68,304,5081,b'Kekou Gelato',83,b'Pai Northern Thai Kitchen',196,rare,631,53
69,304,5081,b'Kekou Gelato',83,b'Pai Northern Thai Kitchen',43,cake,80,53
70,305,39,b'Jatujak',78,b'Seven Lives Tacos Y Mariscos',232,north york,119,31
71,305,39,b'Jatujak',78,b'Seven Lives Tacos Y Mariscos',95,corn,67,31
72,305,39,b'Jatujak',78,b'Seven Lives Tacos Y Mariscos',138,nail,183,31
73,305,39,b'Jatujak',78,b'Seven Lives Tacos Y Mariscos',70,honey,167,31
74,305,39,b'Jatujak',78,b'Seven Lives Tacos Y Mariscos',192,sweetness,57,31
75,305,1890,b'Craque de Creme',4446,b'Seven Lives Tacos Y Mariscos',97,toast,3817,20
76,305,1890,b'Craque de Creme',4446,b'Seven Lives Tacos Y Mariscos',143,station,2539,20
77,305,1890,b'Craque de Creme',4446,b'Seven Lives Tacos Y Mariscos',170,disappointing,4424,20
78,305,1890,b'Craque de Creme',4446,b'Seven Lives Tacos Y Mariscos',118,waffle,312,20
79,305,1890,b'Craque de Creme',4446,b'Seven Lives Tacos Y Mariscos',13,vietnamese,916,20
80,305,1985,b'Tinuno',265,b'Seven Lives Tacos Y Mariscos',166,spacious,63,37
81,305,1985,b'Tinuno',265,b'Seven Lives Tacos Y Mariscos',211,seasoned,65,37
82,305,1985,b'Tinuno',265,b'Seven Lives Tacos Y Mariscos',143,station,9,37
83,305,1985,b'Tinuno',265,b'Seven Lives Tacos Y Mariscos',209,smoked,246,37
84,305,1985,b'Tinuno',265,b'Seven Lives Tacos Y Mariscos',59,ice cream,44,37
85,305,2589,b'The Haam',1384,b'Seven Lives Tacos Y Mariscos',127,fried chicken,1425,47
86,305,2589,b'The Haam',1384,b'Seven Lives Tacos Y Mariscos',115,lobster,1951,47
87,305,2589,b'The Haam',1384,b'Seven Lives Tacos Y Mariscos',136,store,2600,47
88,305,2589,b'The Haam',1384,b'Seven Lives Tacos Y Mariscos',155,refill,370,47
89,305,2589,b'The Haam',1384,b'Seven Lives Tacos Y Mariscos',195,healthy,122,47
90,305,2780,b'Gong Cha Tea',267,b'Seven Lives Tacos Y Mariscos',79,apple,832,24
91,305,2780,b'Gong Cha Tea',267,b'Seven Lives Tacos Y Mariscos',103,fruit,192,24
92,305,2780,b'Gong Cha Tea',267,b'Seven Lives Tacos Y Mariscos',232,north york,427,24
93,305,2780,b'Gong Cha Tea',267,b'Seven Lives Tacos Y Mariscos',62,tapioca,326,24
94,305,2780,b'Gong Cha Tea',267,b'Seven Lives Tacos Y Mariscos',99,bubble,163,24
95,305,3598,b'HCafe',347,b'Seven Lives Tacos Y Mariscos',189,fluffy,482,35
96,305,3598,b'HCafe',347,b'Seven Lives Tacos Y Mariscos',18,bakery,503,35
97,305,3598,b'HCafe',347,b'Seven Lives Tacos Y Mariscos',136,store,2828,35
98,305,3598,b'HCafe',347,b'Seven Lives Tacos Y Mariscos',156,soggy,1744,35
99,305,3598,b'HCafe',347,b'Seven Lives Tacos Y Mariscos',200,crust,535,35
100,305,3850,b'Sherway Gardens',1732,b'Seven Lives Tacos Y Mariscos',49,cheese,5913,17
101,305,3850,b'Sherway Gardens',1732,b'Seven Lives Tacos Y Mariscos',137,shopping,105,17
102,305,3850,b'Sherway Gardens',1732,b'Seven Lives Tacos Y Mariscos',17,pub,809,17
103,305,3850,b'Sherway Gardens',1732,b'Seven Lives Tacos Y Mariscos',158,bright,1004,17
104,305,3850,b'Sherway Gardens',1732,b'Seven Lives Tacos Y Mariscos',135,parking,344,17
105,305,4238,b'Isaan Der',7097,b'Seven Lives Tacos Y Mariscos',27,bbq,7061,12
106,305,4238,b'Isaan Der',7097,b'Seven Lives Tacos Y Mariscos',128,milk tea,6147,12
107,305,4238,b'Isaan Der',7097,b'Seven Lives Tacos Y Mariscos',121,dumpling,655,12
108,305,4238,b'Isaan Der',7097,b'Seven Lives Tacos Y Mariscos',69,cookie,7226,12
109,305,4238,b'Isaan Der',7097,b'Seven Lives Tacos Y Mariscos',70,honey,1036,12
110,305,4299,b'Meli Baklava & Chocolate',1897,b'Seven Lives Tacos Y Mariscos',161,cheaper,7227,4
111,305,4299,b'Meli Baklava & Chocolate',1897,b'Seven Lives Tacos Y Mariscos',70,honey,1575,4
112,305,4299,b'Meli Baklava & Chocolate',1897,b'Seven Lives Tacos Y Mariscos',156,soggy,7219,4
113,305,4772,b'Sansotei Ramen',370,b'Seven Lives Tacos Y Mariscos',95,corn,95,31
114,305,4772,b'Sansotei Ramen',370,b'Seven Lives Tacos Y Mariscos',142,window,1635,31
115,305,4772,b'Sansotei Ramen',370,b'Seven Lives Tacos Y Mariscos',39,ramen,86,31
116,305,4772,b'Sansotei Ramen',370,b'Seven Lives Tacos Y Mariscos',211,seasoned,489,31
117,305,4772,b'Sansotei Ramen',370,b'Seven Lives Tacos Y Mariscos',49,cheese,832,31
118,305,5364,b'The Cheesecake Factory',119,b'Seven Lives Tacos Y Mariscos',59,ice cream,64,74
119,305,5364,b'The Cheesecake Factory',119,b'Seven Lives Tacos Y Mariscos',68,banana,78,74
120,305,5364,b'The Cheesecake Factory',119,b'Seven Lives Tacos Y Mariscos',76,lettuce,105,74
121,305,5364,b'The Cheesecake Factory',119,b'Seven Lives Tacos Y Mariscos',75,miso,153,74
122,305,5364,b'The Cheesecake Factory',119,b'Seven Lives Tacos Y Mariscos',69,cookie,214,74
123,306,647,b'Miss Things',406,b'Seven Lives Tacos Y Mariscos',68,banana,154,34
124,306,647,b'Miss Things',406,b'Seven Lives Tacos Y Mariscos',95,corn,979,34
125,306,647,b'Miss Things',406,b'Seven Lives Tacos Y Mariscos',107,pancake,121,34
126,306,647,b'Miss Things',406,b'Seven Lives Tacos Y Mariscos',59,ice cream,981,34
127,306,647,b'Miss Things',406,b'Seven Lives Tacos Y Mariscos',91,wrap,2907,34
128,306,1340,b'Kensington Market',282,b'Seven Lives Tacos Y Mariscos',42,sandwich,67,47
129,306,1340,b'Kensington Market',282,b'Seven Lives Tacos Y Mariscos',106,matcha,1232,47
130,306,1340,b'Kensington Market',282,b'Seven Lives Tacos Y Mariscos',125,pasta,290,47
131,306,1340,b'Kensington Market',282,b'Seven Lives Tacos Y Mariscos',142,window,25,47
132,306,1340,b'Kensington Market',282,b'Seven Lives Tacos Y Mariscos',28,japanese,172,47
133,306,1488,b'Lavelle',4140,b'Seven Lives Tacos Y Mariscos',124,salmon,265,32
134,306,1488,b'Lavelle',4140,b'Seven Lives Tacos Y Mariscos',115,lobster,3519,32
135,306,1488,b'Lavelle',4140,b'Seven Lives Tacos Y Mariscos',68,banana,1908,32
136,306,1488,b'Lavelle',4140,b'Seven Lives Tacos Y Mariscos',61,tempura,4233,32
137,306,1488,b'Lavelle',4140,b'Seven Lives Tacos Y Mariscos',155,refill,1199,32
138,306,1562,b'Bar Buca',135,b'Seven Lives Tacos Y Mariscos',205,gelato,146,55
139,306,1562,b'Bar Buca',135,b'Seven Lives Tacos Y Mariscos',60,squid,183,55
140,306,1562,b'Bar Buca',135,b'Seven Lives Tacos Y Mariscos',207,stuffed,3682,55
141,306,1562,b'Bar Buca',135,b'Seven Lives Tacos Y Mariscos',155,refill,956,55
142,306,1562,b'Bar Buca',135,b'Seven Lives Tacos Y Mariscos',40,pizza,333,55
143,306,2039,b'Beaumont Kitchen',940,b'Seven Lives Tacos Y Mariscos',136,store,4542,23
144,306,2039,b'Beaumont Kitchen',940,b'Seven Lives Tacos Y Mariscos',64,olive,951,23
145,306,2039,b'Beaumont Kitchen',940,b'Seven Lives Tacos Y Mariscos',113,bacon,630,23
146,306,2039,b'Beaumont Kitchen',940,b'Seven Lives Tacos Y Mariscos',31,brunch,901,23
147,306,2039,b'Beaumont Kitchen',940,b'Seven Lives Tacos Y Mariscos',47,coffee,1343,23
148,306,3554,b'Brassaii',860,b'Seven Lives Tacos Y Mariscos',29,breakfast,6496,58
149,306,3554,b'Brassaii',860,b'Seven Lives Tacos Y Mariscos',141,washroom,703,58
150,306,3554,b'Brassaii',860,b'Seven Lives Tacos Y Mariscos',194,gravy,1223,58
151,306,3554,b'Brassaii',860,b'Seven Lives Tacos Y Mariscos',167,pleasant,1529,58
152,306,3554,b'Brassaii',860,b'Seven Lives Tacos Y Mariscos',85,patty,1935,58
153,306,6454,b'Pai Northern Thai Kitchen',14,b'Seven Lives Tacos Y Mariscos',144,chair,16,55
154,306,6454,b'Pai Northern Thai Kitchen',14,b'Seven Lives Tacos Y Mariscos',160,overpriced,2,55
155,306,6454,b'Pai Northern Thai Kitchen',14,b'Seven Lives Tacos Y Mariscos',13,vietnamese,5,55
156,306,6454,b'Pai Northern Thai Kitchen',14,b'Seven Lives Tacos Y Mariscos',192,sweetness,6,55
157,306,6454,b'Pai Northern Thai Kitchen',14,b'Seven Lives Tacos Y Mariscos',167,pleasant,21,55
158,306,6772,b'Impact Kitchen',1952,b'Seven Lives Tacos Y Mariscos',38,chocolate,5804,20
159,306,6772,b'Impact Kitchen',1952,b'Seven Lives Tacos Y Mariscos',69,cookie,432,20
160,306,6772,b'Impact Kitchen',1952,b'Seven Lives Tacos Y Mariscos',79,apple,900,20
161,306,6772,b'Impact Kitchen',1952,b'Seven Lives Tacos Y Mariscos',216,baked,1026,20
162,306,6772,b'Impact Kitchen',1952,b'Seven Lives Tacos Y Mariscos',113,bacon,598,20
163,306,7286,b'Cactus Club Cafe',60,b'Seven Lives Tacos Y Mariscos',17,pub,192,59
164,306,7286,b'Cactus Club Cafe',60,b'Seven Lives Tacos Y Mariscos',32,taco,56,59
165,306,7286,b'Cactus Club Cafe',60,b'Seven Lives Tacos Y Mariscos',160,overpriced,20,59
166,306,7286,b'Cactus Club Cafe',60,b'Seven Lives Tacos Y Mariscos',79,apple,118,59
167,306,7286,b'Cactus Club Cafe',60,b'Seven Lives Tacos Y Mariscos',31,brunch,50,59
168,307,1392,b'Blue Banana Market',299,"b""Mildred's Temple Kitchen""",160,overpriced,1624,19
169,307,1392,b'Blue Banana Market',299,"b""Mildred's Temple Kitchen""",142,window,2024,19
170,307,1392,b'Blue Banana Market',299,"b""Mildred's Temple Kitchen""",166,spacious,4277,19
171,307,1392,b'Blue Banana Market',299,"b""Mildred's Temple Kitchen""",207,stuffed,1455,19
172,307,1392,b'Blue Banana Market',299,"b""Mildred's Temple Kitchen""",137,shopping,36,19
173,307,2517,b'Art Gallery of Ontario AGO',643,"b""Mildred's Temple Kitchen""",160,overpriced,1741,16
174,307,2517,b'Art Gallery of Ontario AGO',643,"b""Mildred's Temple Kitchen""",142,window,667,16
175,307,2517,b'Art Gallery of Ontario AGO',643,"b""Mildred's Temple Kitchen""",167,pleasant,1739,16
176,307,2517,b'Art Gallery of Ontario AGO',643,"b""Mildred's Temple Kitchen""",143,station,306,16
177,307,2517,b'Art Gallery of Ontario AGO',643,"b""Mildred's Temple Kitchen""",163,dog,1333,16
178,307,2841,b'Whole Foods Market',303,"b""Mildred's Temple Kitchen""",136,store,60,43
179,307,2841,b'Whole Foods Market',303,"b""Mildred's Temple Kitchen""",155,refill,2955,43
180,307,2841,b'Whole Foods Market',303,"b""Mildred's Temple Kitchen""",30,seafood,916,43
181,307,2841,b'Whole Foods Market',303,"b""Mildred's Temple Kitchen""",18,bakery,1603,43
182,307,2841,b'Whole Foods Market',303,"b""Mildred's Temple Kitchen""",118,waffle,1838,43
183,307,5280,b'Nirvana',827,"b""Mildred's Temple Kitchen""",102,cheesecake,846,33
184,307,5280,b'Nirvana',827,"b""Mildred's Temple Kitchen""",32,taco,6862,33
185,307,5280,b'Nirvana',827,"b""Mildred's Temple Kitchen""",103,fruit,6312,33
186,307,5280,b'Nirvana',827,"b""Mildred's Temple Kitchen""",124,salmon,1376,33
187,307,5280,b'Nirvana',827,"b""Mildred's Temple Kitchen""",81,juice,539,33
188,308,213,b'CoCo Fresh Tea & Juice',3104,b'Inspire Restaurant',81,juice,3114,14
189,308,213,b'CoCo Fresh Tea & Juice',3104,b'Inspire Restaurant',103,fruit,773,14
190,308,213,b'CoCo Fresh Tea & Juice',3104,b'Inspire Restaurant',80,avocado,3330,14
191,308,213,b'CoCo Fresh Tea & Juice',3104,b'Inspire Restaurant',62,tapioca,236,14
192,308,213,b'CoCo Fresh Tea & Juice',3104,b'Inspire Restaurant',192,sweetness,1954,14
193,308,467,b'Katsuya',55,b'Inspire Restaurant',196,rare,214,43
194,308,467,b'Katsuya',55,b'Inspire Restaurant',123,steak,38,43
195,308,467,b'Katsuya',55,b'Inspire Restaurant',127,fried chicken,67,43
196,308,467,b'Katsuya',55,b'Inspire Restaurant',91,wrap,119,43
197,308,467,b'Katsuya',55,b'Inspire Restaurant',86,sesame,19,43
198,308,545,b'Aroma Espresso Bar',562,b'Inspire Restaurant',114,tomato,303,26
199,308,545,b'Aroma Espresso Bar',562,b'Inspire Restaurant',42,sandwich,711,26
200,308,545,b'Aroma Espresso Bar',562,b'Inspire Restaurant',47,coffee,770,26
201,308,545,b'Aroma Espresso Bar',562,b'Inspire Restaurant',192,sweetness,493,26
202,308,545,b'Aroma Espresso Bar',562,b'Inspire Restaurant',49,cheese,2878,26
203,308,637,b'Daldongnae',243,b'Inspire Restaurant',60,squid,41,38
204,308,637,b'Daldongnae',243,b'Inspire Restaurant',135,parking,123,38
205,308,637,b'Daldongnae',243,b'Inspire Restaurant',27,bbq,1,38
206,308,637,b'Daldongnae',243,b'Inspire Restaurant',144,chair,175,38
207,308,637,b'Daldongnae',243,b'Inspire Restaurant',193,mayo,135,38
208,308,867,b'Tiny Tom Donuts',1888,b'Inspire Restaurant',145,markham,954,15
209,308,867,b'Tiny Tom Donuts',1888,b'Inspire Restaurant',38,chocolate,1268,15
210,308,867,b'Tiny Tom Donuts',1888,b'Inspire Restaurant',189,fluffy,3209,15
211,308,867,b'Tiny Tom Donuts',1888,b'Inspire Restaurant',79,apple,893,15
212,308,867,b'Tiny Tom Donuts',1888,b'Inspire Restaurant',63,donut,421,15
213,308,870,b'Donburi',35,b'Inspire Restaurant',19,indian,123,56
214,308,870,b'Donburi',35,b'Inspire Restaurant',144,chair,8,56
215,308,870,b'Donburi',35,b'Inspire Restaurant',190,smooth,29,56
216,308,870,b'Donburi',35,b'Inspire Restaurant',106,matcha,45,56
217,308,870,b'Donburi',35,b'Inspire Restaurant',196,rare,102,56
218,308,1244,b'Yunshang Rice Noodle House - Warden',337,b'Inspire Restaurant',84,kimchi,414,23
219,308,1244,b'Yunshang Rice Noodle House - Warden',337,b'Inspire Restaurant',116,wine,388,23
220,308,1244,b'Yunshang Rice Noodle House - Warden',337,b'Inspire Restaurant',86,sesame,166,23
221,308,1244,b'Yunshang Rice Noodle House - Warden',337,b'Inspire Restaurant',207,stuffed,186,23
222,308,1244,b'Yunshang Rice Noodle House - Warden',337,b'Inspire Restaurant',114,tomato,215,23
223,308,1608,b'Scaddabush',20,b'Inspire Restaurant',207,stuffed,7,59
224,308,1608,b'Scaddabush',20,b'Inspire Restaurant',70,honey,17,59
225,308,1608,b'Scaddabush',20,b'Inspire Restaurant',171,fancy,48,59
226,308,1608,b'Scaddabush',20,b'Inspire Restaurant',209,smoked,48,59
227,308,1608,b'Scaddabush',20,b'Inspire Restaurant',65,espresso,28,59
228,308,1784,b'Fugo Desserts',219,b'Inspire Restaurant',142,window,17,33
229,308,1784,b'Fugo Desserts',219,b'Inspire Restaurant',63,donut,28,33
230,308,1784,b'Fugo Desserts',219,b'Inspire Restaurant',136,store,1266,33
231,308,1784,b'Fugo Desserts',219,b'Inspire Restaurant',47,coffee,391,33
232,308,1784,b'Fugo Desserts',219,b'Inspire Restaurant',143,station,151,33
233,308,2055,b'Copacabana Brazilian Steakhouse',4297,b'Inspire Restaurant',171,fancy,472,49
234,308,2055,b'Copacabana Brazilian Steakhouse',4297,b'Inspire Restaurant',211,seasoned,1012,49
235,308,2055,b'Copacabana Brazilian Steakhouse',4297,b'Inspire Restaurant',123,steak,615,49
236,308,2055,b'Copacabana Brazilian Steakhouse',4297,b'Inspire Restaurant',200,crust,2390,49
237,308,2055,b'Copacabana Brazilian Steakhouse',4297,b'Inspire Restaurant',167,pleasant,177,49
238,308,2089,b'Copacabana Brazilian Steakhouse',255,b'Inspire Restaurant',43,cake,200,33
239,308,2089,b'Copacabana Brazilian Steakhouse',255,b'Inspire Restaurant',79,apple,820,33
240,308,2089,b'Copacabana Brazilian Steakhouse',255,b'Inspire Restaurant',95,corn,11,33
241,308,2089,b'Copacabana Brazilian Steakhouse',255,b'Inspire Restaurant',60,squid,20,33
242,308,2089,b'Copacabana Brazilian Steakhouse',255,b'Inspire Restaurant',211,seasoned,987,33
243,309,179,b'Chinese Dumpling House',311,b'Duo Patisserie & Cafe',81,juice,296,25
244,309,179,b'Chinese Dumpling House',311,b'Duo Patisserie & Cafe',145,markham,616,25
245,309,179,b'Chinese Dumpling House',311,b'Duo Patisserie & Cafe',135,parking,812,25
246,309,179,b'Chinese Dumpling House',311,b'Duo Patisserie & Cafe',97,toast,672,25
247,309,179,b'Chinese Dumpling House',311,b'Duo Patisserie & Cafe',23,asian,118,25
248,309,754,b'Alchemy Coffee',26,b'Duo Patisserie & Cafe',124,salmon,79,60
249,309,754,b'Alchemy Coffee',26,b'Duo Patisserie & Cafe',202,steamed,744,60
250,309,754,b'Alchemy Coffee',26,b'Duo Patisserie & Cafe',170,disappointing,198,60
251,309,754,b'Alchemy Coffee',26,b'Duo Patisserie & Cafe',70,honey,63,60
252,309,754,b'Alchemy Coffee',26,b'Duo Patisserie & Cafe',209,smoked,27,60
253,309,2038,b'Sushi Moto',139,b'Duo Patisserie & Cafe',37,bread,181,48
254,309,2038,b'Sushi Moto',139,b'Duo Patisserie & Cafe',72,scallop,314,48
255,309,2038,b'Sushi Moto',139,b'Duo Patisserie & Cafe',176,tax,842,48
256,309,2038,b'Sushi Moto',139,b'Duo Patisserie & Cafe',61,tempura,33,48
257,309,2038,b'Sushi Moto',139,b'Duo Patisserie & Cafe',110,sashimi,77,48
258,309,3114,b'Siamese Thai Cuisine',1285,b'Duo Patisserie & Cafe',99,bubble,1541,6
259,309,3114,b'Siamese Thai Cuisine',1285,b'Duo Patisserie & Cafe',82,booth,1119,6
260,309,3114,b'Siamese Thai Cuisine',1285,b'Duo Patisserie & Cafe',79,apple,6407,6
261,309,3114,b'Siamese Thai Cuisine',1285,b'Duo Patisserie & Cafe',176,tax,890,6
262,309,3114,b'Siamese Thai Cuisine',1285,b'Duo Patisserie & Cafe',191,frozen,1775,6
263,309,3139,b'Chako Barbeque',354,b'Duo Patisserie & Cafe',116,wine,931,38
264,309,3139,b'Chako Barbeque',354,b'Duo Patisserie & Cafe',196,rare,124,38
265,309,3139,b'Chako Barbeque',354,b'Duo Patisserie & Cafe',170,disappointing,1741,38
266,309,3139,b'Chako Barbeque',354,b'Duo Patisserie & Cafe',79,apple,809,38
267,309,3139,b'Chako Barbeque',354,b'Duo Patisserie & Cafe',60,squid,308,38
268,309,3247,b'Dumpling Restaurant',1255,b'Duo Patisserie & Cafe',190,smooth,480,28
269,309,3247,b'Dumpling Restaurant',1255,b'Duo Patisserie & Cafe',163,dog,1860,28
270,309,3247,b'Dumpling Restaurant',1255,b'Duo Patisserie & Cafe',155,refill,6355,28
271,309,3247,b'Dumpling Restaurant',1255,b'Duo Patisserie & Cafe',202,steamed,1439,28
272,309,3247,b'Dumpling Restaurant',1255,b'Duo Patisserie & Cafe',91,wrap,1363,28
273,309,4072,b'The Pho Restaurant',71,b'Duo Patisserie & Cafe',136,store,2467,34
274,309,4072,b'The Pho Restaurant',71,b'Duo Patisserie & Cafe',123,steak,136,34
275,309,4072,b'The Pho Restaurant',71,b'Duo Patisserie & Cafe',135,parking,23,34
276,309,4072,b'The Pho Restaurant',71,b'Duo Patisserie & Cafe',29,breakfast,19,34
277,309,4072,b'The Pho Restaurant',71,b'Duo Patisserie & Cafe',47,coffee,123,34
278,309,4707,b'Dragon Pearl Buffet',549,b'Duo Patisserie & Cafe',37,bread,451,65
279,309,4707,b'Dragon Pearl Buffet',549,b'Duo Patisserie & Cafe',127,fried chicken,671,65
280,309,4707,b'Dragon Pearl Buffet',549,b'Duo Patisserie & Cafe',23,asian,262,65
281,309,4707,b'Dragon Pearl Buffet',549,b'Duo Patisserie & Cafe',161,cheaper,690,65
282,309,4707,b'Dragon Pearl Buffet',549,b'Duo Patisserie & Cafe',194,gravy,943,65
283,309,4828,b'CF Fairview Mall',369,b'Duo Patisserie & Cafe',135,parking,225,32
284,309,4828,b'CF Fairview Mall',369,b'Duo Patisserie & Cafe',140,movie,87,32
285,309,4828,b'CF Fairview Mall',369,b'Duo Patisserie & Cafe',82,booth,283,32
286,309,4828,b'CF Fairview Mall',369,b'Duo Patisserie & Cafe',81,juice,1696,32
287,309,4828,b'CF Fairview Mall',369,b'Duo Patisserie & Cafe',139,theatre,87,32
288,309,5377,"b""The Captain's Boil""",119,b'Duo Patisserie & Cafe',176,tax,132,30
289,309,5377,"b""The Captain's Boil""",119,b'Duo Patisserie & Cafe',202,steamed,357,30
290,309,5377,"b""The Captain's Boil""",119,b'Duo Patisserie & Cafe',211,seasoned,90,30
291,309,5377,"b""The Captain's Boil""",119,b'Duo Patisserie & Cafe',145,markham,344,30
292,309,5377,"b""The Captain's Boil""",119,b'Duo Patisserie & Cafe',49,cheese,237,30
293,309,5471,b'TIFF Bell Lightbox',4836,b'Duo Patisserie & Cafe',135,parking,5016,20
294,309,5471,b'TIFF Bell Lightbox',4836,b'Duo Patisserie & Cafe',103,fruit,4712,20
295,309,5471,b'TIFF Bell Lightbox',4836,b'Duo Patisserie & Cafe',141,washroom,543,20
296,309,5471,b'TIFF Bell Lightbox',4836,b'Duo Patisserie & Cafe',209,smoked,1409,20
