critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
131,2053.0,b'La Cubana',1893,0.3949058356853894,15.0,85.0,,20.0,0.0,pork belly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
58,2053.0,b'La Cubana',330,2.1797697388232473,16.0,85.0,,20.0,0.0,cocktail,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
105,2053.0,b'La Cubana',355,2.06958940668329,17.0,85.0,,20.0,0.0,latte,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
16,2053.0,b'La Cubana',185,3.1125815522906493,18.0,85.0,,20.0,0.0,casual,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
206,2053.0,b'La Cubana',121,3.792216855019304,19.0,85.0,,20.0,0.0,salt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
209,2053.0,b'La Cubana',125,3.8332558240638632,20.0,85.0,fail,20.0,0.0,smoked,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",,,0.0,95.0,,20.0,0.0,smoked,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
33,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",42,0.602756935811543,1.0,95.0,,20.0,0.0,curry,[1]
201,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",29,0.8446647408756154,2.0,95.0,,20.0,0.0,stick,"[1, 1]"
188,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",53,0.7798155265717854,3.0,95.0,,20.0,0.0,flavorful,"[1, 1, 1]"
147,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",60,1.0203477272080788,4.0,95.0,,20.0,0.0,market,"[1, 1, 1, 1]"
45,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",61,1.9056791324355056,5.0,95.0,,20.0,0.0,egg,"[1, 1, 1, 1, 1]"
88,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",51,2.2114690776041463,6.0,95.0,,20.0,0.0,four,"[1, 1, 1, 1, 1, 1]"
53,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",93,1.9365205330938768,7.0,95.0,,20.0,0.0,tea,"[1, 1, 1, 1, 1, 1, 1]"
152,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",49,3.2134728167203757,8.0,95.0,,20.0,0.0,fresh,"[1, 1, 1, 1, 1, 1, 1, 1]"
161,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",44,3.6765027754106034,9.0,95.0,,20.0,0.0,cheaper,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
37,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",45,3.6959593736469394,10.0,95.0,,20.0,0.0,bread,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
136,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",54,3.415340146420493,11.0,95.0,,20.0,0.0,store,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
40,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",53,3.4176953808023187,12.0,95.0,,20.0,0.0,pizza,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
50,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",71,3.0981603594737295,13.0,95.0,,20.0,0.0,salad,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
108,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",115,2.8065058887895407,14.0,95.0,,20.0,0.0,duck,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
126,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",113,2.9017569469419078,15.0,95.0,,20.0,0.0,milk,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
32,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",90,3.19581900620146,16.0,95.0,,20.0,0.0,taco,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
68,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",79,3.2780054074628016,17.0,95.0,,20.0,0.0,banana,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
182,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",64,3.528617476189712,18.0,95.0,,20.0,0.0,chip,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
174,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",68,3.70941387747959,19.0,95.0,,20.0,0.0,cozy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
185,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",60,4.093229144196135,20.0,95.0,fail,20.0,0.0,wait,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,3184.0,b'Yummy Yummy Dumplings',,,0.0,83.0,,20.0,0.0,wait,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
111,3184.0,b'Yummy Yummy Dumplings',400,0.2087399164871085,1.0,83.0,,20.0,0.0,lamb,[1]
180,3184.0,b'Yummy Yummy Dumplings',1181,0.09552305999703403,2.0,83.0,,20.0,0.0,yummy,"[1, 1]"
43,3184.0,b'Yummy Yummy Dumplings',986,0.16562187628555786,3.0,83.0,,20.0,0.0,cake,"[1, 1, 1]"
77,3184.0,b'Yummy Yummy Dumplings',840,0.2239532806121302,4.0,83.0,,20.0,0.0,pop,"[1, 1, 1, 1]"
189,3184.0,b'Yummy Yummy Dumplings',624,0.3158698143214842,5.0,83.0,,20.0,0.0,fluffy,"[1, 1, 1, 1, 1]"
150,3184.0,b'Yummy Yummy Dumplings',551,0.3570583583809879,6.0,83.0,,20.0,0.0,clean,"[1, 1, 1, 1, 1, 1]"
142,3184.0,b'Yummy Yummy Dumplings',5799,-0.2132944077369685,7.0,83.0,,20.0,0.0,window,"[1, 1, 1, 1, 1, 1, 1]"
151,3184.0,b'Yummy Yummy Dumplings',5949,-0.23497349653395205,8.0,83.0,,20.0,0.0,busy,"[1, 1, 1, 1, 1, 1, 1, 1]"
81,3184.0,b'Yummy Yummy Dumplings',5684,-0.1959251169096563,9.0,83.0,,20.0,0.0,juice,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
214,3184.0,b'Yummy Yummy Dumplings',5367,-0.1465698252547022,10.0,83.0,,20.0,0.0,solid,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
60,3184.0,b'Yummy Yummy Dumplings',2515,0.06882360089701167,11.0,83.0,,20.0,0.0,squid,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
20,3184.0,b'Yummy Yummy Dumplings',2165,0.12589587271015673,12.0,83.0,,20.0,0.0,classic,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
186,3184.0,b'Yummy Yummy Dumplings',4757,-0.09580841137819007,13.0,83.0,,20.0,0.0,traditional,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
36,3184.0,b'Yummy Yummy Dumplings',5230,-0.16631531526196175,14.0,83.0,,20.0,0.0,shrimp,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
82,3184.0,b'Yummy Yummy Dumplings',1005,0.3875313626683646,15.0,83.0,,20.0,0.0,booth,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,3184.0,b'Yummy Yummy Dumplings',3393,0.016243765242763414,16.0,83.0,,20.0,0.0,dessert,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
177,3184.0,b'Yummy Yummy Dumplings',1837,0.26280110309479066,17.0,83.0,,20.0,0.0,nicely,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0,3184.0,b'Yummy Yummy Dumplings',1800,0.2829755833876307,18.0,83.0,,20.0,0.0,chinese,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
35,3184.0,b'Yummy Yummy Dumplings',2566,0.13684345969422743,19.0,83.0,,20.0,0.0,crispy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
168,3184.0,b'Yummy Yummy Dumplings',2310,0.18834508912796655,20.0,83.0,fail,20.0,0.0,fair,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,4066.0,b'Lao Thai Restaurant',,,0.0,24.0,,20.0,0.0,fair,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
36,4066.0,b'Lao Thai Restaurant',5230,-0.03682595722548615,1.0,24.0,,20.0,0.0,shrimp,[1]
15,4066.0,b'Lao Thai Restaurant',2040,0.038501154634377824,2.0,24.0,,20.0,0.0,takeout,"[1, 1]"
53,4066.0,b'Lao Thai Restaurant',6386,-0.15430933454449333,3.0,24.0,,20.0,0.0,tea,"[1, 1, 1]"
56,4066.0,b'Lao Thai Restaurant',6420,-0.15341818473014607,4.0,24.0,,20.0,0.0,chicken,"[1, 1, 1, 1]"
8,4066.0,b'Lao Thai Restaurant',6361,-0.1389614294114983,5.0,24.0,,20.0,0.0,lunch,"[1, 1, 1, 1, 1]"
1,4066.0,b'Lao Thai Restaurant',6674,-0.21150514255030828,6.0,24.0,,20.0,0.0,fast,"[1, 1, 1, 1, 1, 1]"
148,4066.0,b'Lao Thai Restaurant',6626,-0.19438095963891755,7.0,24.0,,20.0,0.0,mall,"[1, 1, 1, 1, 1, 1, 1]"
187,4066.0,b'Lao Thai Restaurant',6530,-0.1767941238840074,8.0,24.0,,20.0,0.0,spicy,"[1, 1, 1, 1, 1, 1, 1, 1]"
162,4066.0,b'Lao Thai Restaurant',6546,-0.1947994337485125,9.0,24.0,,20.0,0.0,immediately,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
16,4066.0,b'Lao Thai Restaurant',6488,-0.19060608987239192,10.0,24.0,,20.0,0.0,casual,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
184,4066.0,b'Lao Thai Restaurant',6357,-0.16167139670594086,11.0,24.0,,20.0,0.0,reasonable,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
151,4066.0,b'Lao Thai Restaurant',6326,-0.15134540411878472,12.0,24.0,,20.0,0.0,busy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
54,4066.0,b'Lao Thai Restaurant',5900,-0.10899555191862098,13.0,24.0,,20.0,0.0,noodle,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
168,4066.0,b'Lao Thai Restaurant',5715,-0.08952126441502259,14.0,24.0,,20.0,0.0,fair,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
196,4066.0,b'Lao Thai Restaurant',5979,-0.11678296385173324,15.0,24.0,,20.0,0.0,rare,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
206,4066.0,b'Lao Thai Restaurant',6457,-0.26610424370780983,16.0,24.0,,20.0,0.0,salt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2,4066.0,b'Lao Thai Restaurant',6088,-0.23538161438250793,17.0,24.0,,20.0,0.0,thai,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
100,4066.0,b'Lao Thai Restaurant',5898,-0.2148153983045468,18.0,24.0,,20.0,0.0,oyster,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
201,4066.0,b'Lao Thai Restaurant',5961,-0.22523901964582757,19.0,24.0,,20.0,0.0,stick,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7,4066.0,b'Lao Thai Restaurant',6020,-0.23109206425845538,20.0,24.0,fail,20.0,0.0,dinner,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,4656.0,b'The Hearth',,,0.0,72.0,,20.0,0.0,dinner,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
187,4656.0,b'The Hearth',1624,0.04572904340280379,1.0,72.0,,20.0,0.0,spicy,[1]
119,4656.0,b'The Hearth',6218,-0.10487455503467501,2.0,72.0,,20.0,0.0,bun,"[1, 1]"
151,4656.0,b'The Hearth',6265,-0.10833280692556,3.0,72.0,,20.0,0.0,busy,"[1, 1, 1]"
90,4656.0,b'The Hearth',5148,-0.03616314629184933,4.0,72.0,,20.0,0.0,tuna,"[1, 1, 1, 1]"
87,4656.0,b'The Hearth',5712,-0.07274445703455232,5.0,72.0,,20.0,0.0,tart,"[1, 1, 1, 1, 1]"
160,4656.0,b'The Hearth',6163,-0.11870612064399122,6.0,72.0,,20.0,0.0,overpriced,"[1, 1, 1, 1, 1, 1]"
51,4656.0,b'The Hearth',5137,-0.04935276151248033,7.0,72.0,,20.0,0.0,pork,"[1, 1, 1, 1, 1, 1, 1]"
208,4656.0,b'The Hearth',5981,-0.11617726092794925,8.0,72.0,,20.0,0.0,topped,"[1, 1, 1, 1, 1, 1, 1, 1]"
152,4656.0,b'The Hearth',6056,-0.17509001658339482,9.0,72.0,,20.0,0.0,fresh,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
167,4656.0,b'The Hearth',5916,-0.17430640909418857,10.0,72.0,,20.0,0.0,pleasant,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
209,4656.0,b'The Hearth',1481,0.25256843556680686,11.0,72.0,,20.0,0.0,smoked,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
123,4656.0,b'The Hearth',1249,0.2922056586101454,12.0,72.0,,20.0,0.0,steak,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
50,4656.0,b'The Hearth',2568,0.12005772200838866,13.0,72.0,,20.0,0.0,salad,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
219,4656.0,b'The Hearth',2715,0.11554381116315138,14.0,72.0,,20.0,0.0,deep fried,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
155,4656.0,b'The Hearth',2128,0.19852717282845941,15.0,72.0,,20.0,0.0,refill,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,4656.0,b'The Hearth',1583,0.3129623553062546,16.0,72.0,,20.0,0.0,fry,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
85,4656.0,b'The Hearth',1836,0.2764243200130774,17.0,72.0,,20.0,0.0,patty,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
45,4656.0,b'The Hearth',5959,-0.20560962162543517,18.0,72.0,,20.0,0.0,egg,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
185,4656.0,b'The Hearth',6458,-0.35467138432472317,19.0,72.0,,20.0,0.0,wait,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
213,4656.0,b'The Hearth',6116,-0.23344652999467708,20.0,72.0,fail,20.0,0.0,pot,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,5603.0,b'Grk Ygrt',,,0.0,15.0,,20.0,0.0,pot,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
92,5603.0,b'Grk Ygrt',2766,0.04716111451670561,1.0,15.0,,20.0,0.0,lemon,[1]
119,5603.0,b'Grk Ygrt',4316,-0.03765185627262754,2.0,15.0,,20.0,0.0,bun,"[1, 1]"
103,5603.0,b'Grk Ygrt',3176,0.017888666705019762,3.0,15.0,,20.0,0.0,fruit,"[1, 1, 1]"
153,5603.0,b'Grk Ygrt',1680,0.21861164952254702,4.0,15.0,,20.0,0.0,friendly,"[1, 1, 1, 1]"
59,5603.0,b'Grk Ygrt',1436,0.277337228562644,5.0,15.0,,20.0,0.0,ice cream,"[1, 1, 1, 1, 1]"
148,5603.0,b'Grk Ygrt',1330,0.30615672943367434,6.0,15.0,,20.0,0.0,mall,"[1, 1, 1, 1, 1, 1]"
190,5603.0,b'Grk Ygrt',1288,0.35082046773780207,7.0,15.0,,20.0,0.0,smooth,"[1, 1, 1, 1, 1, 1, 1]"
147,5603.0,b'Grk Ygrt',2053,0.21189389715306825,8.0,15.0,,20.0,0.0,market,"[1, 1, 1, 1, 1, 1, 1, 1]"
126,5603.0,b'Grk Ygrt',2152,0.20474033174254427,9.0,15.0,,20.0,0.0,milk,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
163,5603.0,b'Grk Ygrt',1555,0.3478061319408548,10.0,15.0,,20.0,0.0,dog,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
