critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
153,78.0,b'The Works Gourmet Burger Bistro',6490,-1.4475510016312534,16.0,20.0,,20.0,0.0,friendly,"[1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
182,78.0,b'The Works Gourmet Burger Bistro',896,1.450660169739239,17.0,20.0,,20.0,0.0,chip,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
193,78.0,b'The Works Gourmet Burger Bistro',6674,-1.707603001558816,18.0,20.0,,20.0,0.0,mayo,"[1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
206,78.0,b'The Works Gourmet Burger Bistro',1672,0.8258891831808295,19.0,20.0,,20.0,0.0,salt,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0]"
217,78.0,b'The Works Gourmet Burger Bistro',5975,-1.036593344245991,20.0,20.0,fail,20.0,0.0,juicy,"[1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
,623.0,b'El Rey Mezcal Bar',,,0.0,20.0,,20.0,0.0,juicy,"[1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
58,623.0,b'El Rey Mezcal Bar',7336,-3.672235359916921,1.0,20.0,,20.0,0.0,cocktail,[-1.0]
3,623.0,b'El Rey Mezcal Bar',117,3.957360818906102,2.0,20.0,,20.0,0.0,bar,"[1.0, 1.0]"
4,623.0,b'El Rey Mezcal Bar',7304,-3.393439055124267,3.0,20.0,,20.0,0.0,fry,"[-1.0, -1.0, -1.0]"
12,623.0,b'El Rey Mezcal Bar',159,3.412210599894592,4.0,20.0,,20.0,0.0,mexican,"[1.0, 1.0, 1.0, -1.0]"
16,623.0,b'El Rey Mezcal Bar',7284,-3.3651611699816795,5.0,20.0,,20.0,0.0,casual,"[-1.0, -1.0, -1.0, 1.0, -1.0]"
49,623.0,b'El Rey Mezcal Bar',155,3.6810809492855907,6.0,20.0,,20.0,0.0,cheese,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
52,623.0,b'El Rey Mezcal Bar',7285,-3.6072142178820146,7.0,20.0,,20.0,0.0,beef,"[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
66,623.0,b'El Rey Mezcal Bar',159,3.6777581848239946,8.0,20.0,,20.0,0.0,octopus,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
74,623.0,b'El Rey Mezcal Bar',7310,-4.16013461802274,9.0,20.0,,20.0,0.0,skewer,"[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
122,623.0,b'El Rey Mezcal Bar',137,4.232119111618042,10.0,20.0,,20.0,0.0,bean,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
142,623.0,b'El Rey Mezcal Bar',7209,-3.3533948815367616,11.0,20.0,,20.0,0.0,window,"[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0]"
147,623.0,b'El Rey Mezcal Bar',190,3.844741436661357,12.0,20.0,,20.0,0.0,market,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
149,623.0,b'El Rey Mezcal Bar',7270,-4.567687515756425,13.0,20.0,,20.0,0.0,quick,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0]"
153,623.0,b'El Rey Mezcal Bar',207,3.4183233171096634,14.0,20.0,,20.0,0.0,friendly,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
164,623.0,b'El Rey Mezcal Bar',7215,-3.733814210360928,15.0,20.0,,20.0,0.0,quiet,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
168,623.0,b'El Rey Mezcal Bar',225,3.3303841528029725,16.0,20.0,,20.0,0.0,fair,"[1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
173,623.0,b'El Rey Mezcal Bar',7260,-4.495272114887287,17.0,20.0,,20.0,0.0,dark,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
181,623.0,b'El Rey Mezcal Bar',220,3.6085426709549298,18.0,20.0,,20.0,0.0,music,"[1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
183,623.0,b'El Rey Mezcal Bar',7234,-4.243110248894225,19.0,20.0,,20.0,0.0,attentive,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
213,623.0,b'El Rey Mezcal Bar',234,3.3163634733588205,20.0,20.0,fail,20.0,0.0,pot,"[1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
,2053.0,b'La Cubana',,,0.0,20.0,,20.0,0.0,pot,"[1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
42,2053.0,b'La Cubana',5194,-0.042420315112027096,1.0,20.0,,20.0,0.0,sandwich,[-1.0]
3,2053.0,b'La Cubana',631,0.2715074624237316,2.0,20.0,,20.0,0.0,bar,"[1.0, -1.0]"
4,2053.0,b'La Cubana',420,0.5484897233607451,3.0,20.0,,20.0,0.0,fry,"[-1.0, 1.0, -1.0]"
7,2053.0,b'La Cubana',1726,0.13870955664121426,4.0,20.0,,20.0,0.0,dinner,"[1.0, -1.0, 1.0, -1.0]"
16,2053.0,b'La Cubana',7371,-1.3245288280474754,5.0,20.0,,20.0,0.0,casual,"[-1.0, 1.0, -1.0, -1.0, -1.0]"
27,2053.0,b'La Cubana',45,2.0782217334867727,6.0,20.0,,20.0,0.0,bbq,"[1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
48,2053.0,b'La Cubana',7411,-1.7930132711822706,7.0,20.0,,20.0,0.0,burger,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
51,2053.0,b'La Cubana',43,2.2591517249863386,8.0,20.0,,20.0,0.0,pork,"[1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
55,2053.0,b'La Cubana',7408,-2.0041887793208772,9.0,20.0,,20.0,0.0,meat,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
56,2053.0,b'La Cubana',73,1.815725949654848,10.0,20.0,,20.0,0.0,chicken,"[1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
63,2053.0,b'La Cubana',7404,-2.520540415812109,11.0,20.0,,20.0,0.0,donut,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
98,2053.0,b'La Cubana',32,3.446884954803805,12.0,20.0,,20.0,0.0,belly,"[1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
117,2053.0,b'La Cubana',7412,-2.8839066887471323,13.0,20.0,,20.0,0.0,rib,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
122,2053.0,b'La Cubana',33,3.4609725663541444,14.0,20.0,,20.0,0.0,bean,"[1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
131,2053.0,b'La Cubana',7409,-3.3213952014747377,15.0,20.0,,20.0,0.0,pork belly,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
153,2053.0,b'La Cubana',186,1.6203547860357672,16.0,20.0,,20.0,0.0,friendly,"[1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0]"
180,2053.0,b'La Cubana',7437,-5.708754921825896,17.0,20.0,,20.0,0.0,yummy,"[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
181,2053.0,b'La Cubana',7338,-2.5933374318910314,18.0,20.0,,20.0,0.0,music,"[-1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0]"
188,2053.0,b'La Cubana',6596,-0.6987949150634405,19.0,20.0,,20.0,0.0,flavorful,"[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
211,2053.0,b'La Cubana',7392,-3.39754162804183,20.0,20.0,fail,20.0,0.0,seasoned,"[-1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",,,0.0,20.0,,20.0,0.0,seasoned,"[-1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
56,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1101,0.16473928665787,1.0,20.0,,20.0,0.0,chicken,[1.0]
4,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7209,-0.6581592377354692,2.0,20.0,,20.0,0.0,fry,"[-1.0, -1.0]"
25,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",3131,0.1485915530891968,3.0,20.0,,20.0,0.0,vegetarian,"[1.0, 1.0, -1.0]"
33,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1055,1.0569223185338892,4.0,20.0,,20.0,0.0,curry,"[-1.0, -1.0, 1.0, 1.0]"
35,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6858,-1.7968457099253152,5.0,20.0,,20.0,0.0,crispy,"[1.0, -1.0, -1.0, -1.0, -1.0]"
37,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1115,1.1096738315009593,6.0,20.0,,20.0,0.0,bread,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
41,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7070,-2.326998400110634,7.0,20.0,,20.0,0.0,beer,"[1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
55,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",635,1.7565507472827182,8.0,20.0,,20.0,0.0,meat,"[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
76,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7307,-4.145135975790041,9.0,20.0,,20.0,0.0,lettuce,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
77,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",183,3.8006278468598467,10.0,20.0,,20.0,0.0,pop,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0]"
104,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7341,-4.998268461458397,11.0,20.0,,20.0,0.0,sausage,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
111,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",111,5.03810061804257,12.0,20.0,,20.0,0.0,lamb,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
114,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7206,-3.33977255053918,13.0,20.0,,20.0,0.0,tomato,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
141,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",186,4.036320231668249,14.0,20.0,,20.0,0.0,washroom,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
147,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7207,-3.423786563367367,15.0,20.0,,20.0,0.0,market,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
148,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",313,2.8713279327950008,16.0,20.0,,20.0,0.0,mall,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
149,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7270,-4.115376688863583,17.0,20.0,,20.0,0.0,quick,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
176,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",547,2.0892394763557474,18.0,20.0,,20.0,0.0,tax,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
201,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",7081,-2.8006183067487056,19.0,20.0,,20.0,0.0,stick,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
206,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1209,1.0753330710016353,20.0,20.0,fail,20.0,0.0,salt,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
,3184.0,b'Yummy Yummy Dumplings',,,0.0,20.0,,20.0,0.0,salt,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
121,3184.0,b'Yummy Yummy Dumplings',7421,-4.608646775371083,1.0,20.0,,20.0,0.0,dumpling,[-1.0]
0,3184.0,b'Yummy Yummy Dumplings',42,4.6255874853730905,2.0,20.0,,20.0,0.0,chinese,"[1.0, -1.0]"
5,3184.0,b'Yummy Yummy Dumplings',7412,-4.746987566390695,3.0,20.0,,20.0,0.0,fried,"[-1.0, -1.0, 1.0]"
9,3184.0,b'Yummy Yummy Dumplings',50,4.731554461087489,4.0,20.0,,20.0,0.0,soup,"[1.0, -1.0, -1.0, -1.0]"
23,3184.0,b'Yummy Yummy Dumplings',7413,-4.8326323783121765,5.0,20.0,,20.0,0.0,asian,"[-1.0, -1.0, 1.0, 1.0, -1.0]"
36,3184.0,b'Yummy Yummy Dumplings',53,4.563203410269862,6.0,20.0,,20.0,0.0,shrimp,"[1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
43,3184.0,b'Yummy Yummy Dumplings',7397,-4.7629416496189,7.0,20.0,,20.0,0.0,cake,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
51,3184.0,b'Yummy Yummy Dumplings',56,4.6662393049215325,8.0,20.0,,20.0,0.0,pork,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
52,3184.0,b'Yummy Yummy Dumplings',7395,-4.577052482671581,9.0,20.0,,20.0,0.0,beef,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
53,3184.0,b'Yummy Yummy Dumplings',79,3.723787327896944,10.0,20.0,,20.0,0.0,tea,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
54,3184.0,b'Yummy Yummy Dumplings',7366,-3.7819415934070566,11.0,20.0,,20.0,0.0,noodle,"[-1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
91,3184.0,b'Yummy Yummy Dumplings',108,3.4273099545698686,12.0,20.0,,20.0,0.0,wrap,"[1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0]"
107,3184.0,b'Yummy Yummy Dumplings',7305,-3.280317581302752,13.0,20.0,,20.0,0.0,pancake,"[-1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
119,3184.0,b'Yummy Yummy Dumplings',170,3.1267406005281213,14.0,20.0,,20.0,0.0,bun,"[1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
153,3184.0,b'Yummy Yummy Dumplings',7256,-3.187934869399528,15.0,20.0,,20.0,0.0,friendly,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
180,3184.0,b'Yummy Yummy Dumplings',117,3.538598966047209,16.0,20.0,,20.0,0.0,yummy,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0]"
191,3184.0,b'Yummy Yummy Dumplings',7248,-3.211942821090668,17.0,20.0,,20.0,0.0,frozen,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
202,3184.0,b'Yummy Yummy Dumplings',198,2.6599190535872013,18.0,20.0,,20.0,0.0,steamed,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0]"
207,3184.0,b'Yummy Yummy Dumplings',7089,-2.343724354117728,19.0,20.0,,20.0,0.0,stuffed,"[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
217,3184.0,b'Yummy Yummy Dumplings',188,2.737956465243761,20.0,20.0,fail,20.0,0.0,juicy,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
,4066.0,b'Lao Thai Restaurant',,,0.0,20.0,,20.0,0.0,juicy,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
2,4066.0,b'Lao Thai Restaurant',5109,-0.08429543910761708,1.0,20.0,,20.0,0.0,thai,[-1.0]
7,4066.0,b'Lao Thai Restaurant',2733,0.04444812280621793,2.0,20.0,,20.0,0.0,dinner,"[1.0, -1.0]"
8,4066.0,b'Lao Thai Restaurant',4911,-0.0639856391763414,3.0,20.0,,20.0,0.0,lunch,"[-1.0, -1.0, 1.0]"
15,4066.0,b'Lao Thai Restaurant',2178,0.12252590075947414,4.0,20.0,,20.0,0.0,takeout,"[1.0, 1.0, 1.0, 1.0]"
16,4066.0,b'Lao Thai Restaurant',4422,-0.025958725706014596,5.0,20.0,,20.0,0.0,casual,"[-1.0, -1.0, -1.0, 1.0, -1.0]"
23,4066.0,b'Lao Thai Restaurant',1552,0.24626532793692046,6.0,20.0,,20.0,0.0,asian,"[1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
36,4066.0,b'Lao Thai Restaurant',5298,-0.14358115267443677,7.0,20.0,,20.0,0.0,shrimp,"[-1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
54,4066.0,b'Lao Thai Restaurant',2320,0.14758984676812048,8.0,20.0,,20.0,0.0,noodle,"[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
56,4066.0,b'Lao Thai Restaurant',4362,-0.028185638008119213,9.0,20.0,,20.0,0.0,chicken,"[-1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
100,4066.0,b'Lao Thai Restaurant',2094,0.16637376321738714,10.0,20.0,,20.0,0.0,oyster,"[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
151,4066.0,b'Lao Thai Restaurant',4670,-0.06940383926039279,11.0,20.0,,20.0,0.0,busy,"[-1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0]"
153,4066.0,b'Lao Thai Restaurant',2164,0.13782969598959408,12.0,20.0,,20.0,0.0,friendly,"[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0]"
162,4066.0,b'Lao Thai Restaurant',4683,-0.10155653889834326,13.0,20.0,,20.0,0.0,immediately,"[-1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
168,4066.0,b'Lao Thai Restaurant',2253,0.12252529812420465,14.0,20.0,,20.0,0.0,fair,"[1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
184,4066.0,b'Lao Thai Restaurant',5066,-0.17791707310533783,15.0,20.0,,20.0,0.0,reasonable,"[-1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
187,4066.0,b'Lao Thai Restaurant',2676,0.05147317435870194,16.0,20.0,,20.0,0.0,spicy,"[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
196,4066.0,b'Lao Thai Restaurant',5217,-0.193852097659663,17.0,20.0,,20.0,0.0,rare,"[-1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0]"
201,4066.0,b'Lao Thai Restaurant',2207,0.12433216664651384,18.0,20.0,,20.0,0.0,stick,"[1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0]"
