,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,critiqued_keyphrase,keyphrase_name,post_rank0,post_rank1,post_rank2,post_rank3,post_rank4,post_rank5,post_rank6,post_rank7,post_rank8,post_rank9,post_rank10,num_existing_keyphrases,post_rank
41,303,6990,b'Library Bar',1,1543,b'Gusto 101',0,chinese,1038,996,984,687,659,635,664,451,1925,1700,1543,14,"[1038, 996, 984, 687, 659, 635, 664, 451, 1925, 1700, 1543]"
42,303,6990,b'Library Bar',2,1543,b'Gusto 101',182,chip,373,354,398,401,721,747,912,690,1720,1614,1543,14,"[373, 354, 398, 401, 721, 747, 912, 690, 1720, 1614, 1543]"
43,303,6990,b'Library Bar',3,1543,b'Gusto 101',28,japanese,5176,1702,1592,1567,1446,1404,1336,1351,1418,1441,1543,14,"[5176, 1702, 1592, 1567, 1446, 1404, 1336, 1351, 1418, 1441, 1543]"
44,303,6990,b'Library Bar',4,1543,b'Gusto 101',112,mango,1616,1592,1540,1581,1570,920,1605,1580,1562,1486,1543,14,"[1616, 1592, 1540, 1581, 1570, 920, 1605, 1580, 1562, 1486, 1543]"
45,304,1483,b'Kanga Aussie Meat Pies',0,503,b'Pai Northern Thai Kitchen',216,baked,4213,4212,3059,4143,4181,963,472,495,503,495,503,3,"[4213, 4212, 3059, 4143, 4181, 963, 472, 495, 503, 495, 503]"
46,304,1483,b'Kanga Aussie Meat Pies',1,503,b'Pai Northern Thai Kitchen',19,indian,4247,3428,4248,3429,3553,3238,494,425,471,492,503,3,"[4247, 3428, 4248, 3429, 3553, 3238, 494, 425, 471, 492, 503]"
47,304,1985,b'Tinuno',0,141,b'Pai Northern Thai Kitchen',31,brunch,246,245,187,267,104,63,72,104,144,136,141,8,"[246, 245, 187, 267, 104, 63, 72, 104, 144, 136, 141]"
48,304,1985,b'Tinuno',1,141,b'Pai Northern Thai Kitchen',27,bbq,20,16,17,14,20,59,49,96,98,124,141,8,"[20, 16, 17, 14, 20, 59, 49, 96, 98, 124, 141]"
49,304,1985,b'Tinuno',2,141,b'Pai Northern Thai Kitchen',29,breakfast,3080,3084,3130,2662,1727,285,146,207,205,146,141,8,"[3080, 3084, 3130, 2662, 1727, 285, 146, 207, 205, 146, 141]"
50,304,1985,b'Tinuno',3,141,b'Pai Northern Thai Kitchen',209,smoked,3896,1563,359,304,143,57,73,96,134,143,141,8,"[3896, 1563, 359, 304, 143, 57, 73, 96, 134, 143, 141]"
51,304,1985,b'Tinuno',4,141,b'Pai Northern Thai Kitchen',83,calamari,294,305,318,185,175,215,311,320,193,148,141,8,"[294, 305, 318, 185, 175, 215, 311, 320, 193, 148, 141]"
52,304,3158,b'Deer Garden Signatures',0,496,b'Pai Northern Thai Kitchen',123,steak,2456,2456,6406,1347,698,665,538,475,501,484,496,3,"[2456, 2456, 6406, 1347, 698, 665, 538, 475, 501, 484, 496]"
53,304,3158,b'Deer Garden Signatures',1,496,b'Pai Northern Thai Kitchen',130,bubble tea,849,881,479,388,331,293,263,295,484,477,496,3,"[849, 881, 479, 388, 331, 293, 263, 295, 484, 477, 496]"
54,304,4323,b'Eggette Hut',0,57,b'Pai Northern Thai Kitchen',49,cheese,45,26,34,42,10,18,19,27,34,47,57,17,"[45, 26, 34, 42, 10, 18, 19, 27, 34, 47, 57]"
55,304,4323,b'Eggette Hut',1,57,b'Pai Northern Thai Kitchen',38,chocolate,1149,1147,1224,1307,7234,711,196,166,80,75,57,17,"[1149, 1147, 1224, 1307, 7234, 711, 196, 166, 80, 75, 57]"
56,304,4323,b'Eggette Hut',2,57,b'Pai Northern Thai Kitchen',29,breakfast,5226,7009,6962,1448,621,107,46,57,63,52,57,17,"[5226, 7009, 6962, 1448, 621, 107, 46, 57, 63, 52, 57]"
57,304,4323,b'Eggette Hut',3,57,b'Pai Northern Thai Kitchen',97,toast,93,108,108,77,65,56,77,70,60,52,57,17,"[93, 108, 108, 77, 65, 56, 77, 70, 60, 52, 57]"
58,304,4323,b'Eggette Hut',4,57,b'Pai Northern Thai Kitchen',146,plaza,8,8,4,6,10,9,9,15,25,37,57,17,"[8, 8, 4, 6, 10, 9, 9, 15, 25, 37, 57]"
59,304,5081,b'Kekou Gelato',0,83,b'Pai Northern Thai Kitchen',49,cheese,109,76,89,93,154,115,128,103,98,98,83,27,"[109, 76, 89, 93, 154, 115, 128, 103, 98, 98, 83]"
60,304,5081,b'Kekou Gelato',1,83,b'Pai Northern Thai Kitchen',42,sandwich,1279,1322,1357,1385,311,239,106,82,103,78,83,27,"[1279, 1322, 1357, 1385, 311, 239, 106, 82, 103, 78, 83]"
61,304,5081,b'Kekou Gelato',2,83,b'Pai Northern Thai Kitchen',38,chocolate,1090,1069,257,206,182,124,155,102,123,122,83,27,"[1090, 1069, 257, 206, 182, 124, 155, 102, 123, 122, 83]"
62,304,5081,b'Kekou Gelato',3,83,b'Pai Northern Thai Kitchen',216,baked,1131,201,191,375,199,86,93,92,74,76,83,27,"[1131, 201, 191, 375, 199, 86, 93, 92, 74, 76, 83]"
63,304,5081,b'Kekou Gelato',4,83,b'Pai Northern Thai Kitchen',121,dumpling,16,19,25,19,19,19,32,120,80,83,83,27,"[16, 19, 25, 19, 19, 19, 32, 120, 80, 83, 83]"
64,305,39,b'Jatujak',0,78,b'Seven Lives Tacos Y Mariscos',54,noodle,587,417,379,183,137,137,109,112,64,57,78,30,"[587, 417, 379, 183, 137, 137, 109, 112, 64, 57, 78]"
65,305,39,b'Jatujak',1,78,b'Seven Lives Tacos Y Mariscos',135,parking,539,516,467,345,147,143,80,79,77,75,78,30,"[539, 516, 467, 345, 147, 143, 80, 79, 77, 75, 78]"
66,305,39,b'Jatujak',2,78,b'Seven Lives Tacos Y Mariscos',34,potato,1918,1965,1982,1892,759,234,155,94,74,72,78,30,"[1918, 1965, 1982, 1892, 759, 234, 155, 94, 74, 72, 78]"
67,305,39,b'Jatujak',3,78,b'Seven Lives Tacos Y Mariscos',126,milk,291,300,321,173,138,122,98,87,78,79,78,30,"[291, 300, 321, 173, 138, 122, 98, 87, 78, 79, 78]"
68,305,39,b'Jatujak',4,78,b'Seven Lives Tacos Y Mariscos',33,curry,20,26,28,27,46,45,53,52,50,77,78,30,"[20, 26, 28, 27, 46, 45, 53, 52, 50, 77, 78]"
69,305,1890,b'Craque de Creme',0,4446,b'Seven Lives Tacos Y Mariscos',47,coffee,1841,1740,1694,1699,1630,1608,1615,1855,1883,2041,4446,16,"[1841, 1740, 1694, 1699, 1630, 1608, 1615, 1855, 1883, 2041, 4446]"
70,305,1890,b'Craque de Creme',1,4446,b'Seven Lives Tacos Y Mariscos',135,parking,858,882,883,1422,1439,1533,1686,4495,4105,4502,4446,16,"[858, 882, 883, 1422, 1439, 1533, 1686, 4495, 4105, 4502, 4446]"
71,305,1890,b'Craque de Creme',2,4446,b'Seven Lives Tacos Y Mariscos',59,ice cream,480,499,518,1695,1729,1873,2063,757,1571,4185,4446,16,"[480, 499, 518, 1695, 1729, 1873, 2063, 757, 1571, 4185, 4446]"
72,305,1890,b'Craque de Creme',3,4446,b'Seven Lives Tacos Y Mariscos',126,milk,235,255,277,313,1743,793,1451,4485,3958,4223,4446,16,"[235, 255, 277, 313, 1743, 793, 1451, 4485, 3958, 4223, 4446]"
73,305,1890,b'Craque de Creme',4,4446,b'Seven Lives Tacos Y Mariscos',38,chocolate,1561,1634,4044,1724,1558,541,613,652,1803,3731,4446,16,"[1561, 1634, 4044, 1724, 1558, 541, 613, 652, 1803, 3731, 4446]"
74,305,1985,b'Tinuno',0,265,b'Seven Lives Tacos Y Mariscos',43,cake,3645,4340,954,817,483,269,247,245,248,248,265,23,"[3645, 4340, 954, 817, 483, 269, 247, 245, 248, 248, 265]"
75,305,1985,b'Tinuno',1,265,b'Seven Lives Tacos Y Mariscos',135,parking,1072,1083,1062,1103,1023,373,190,169,220,245,265,23,"[1072, 1083, 1062, 1103, 1023, 373, 190, 169, 220, 245, 265]"
76,305,1985,b'Tinuno',2,265,b'Seven Lives Tacos Y Mariscos',59,ice cream,46,55,54,38,38,44,62,140,418,273,265,23,"[46, 55, 54, 38, 38, 44, 62, 140, 418, 273, 265]"
77,305,1985,b'Tinuno',3,265,b'Seven Lives Tacos Y Mariscos',126,milk,100,177,191,280,486,542,412,348,326,279,265,23,"[100, 177, 191, 280, 486, 542, 412, 348, 326, 279, 265]"
78,305,1985,b'Tinuno',4,265,b'Seven Lives Tacos Y Mariscos',0,chinese,1922,1856,1988,1968,944,856,547,339,325,225,265,23,"[1922, 1856, 1988, 1968, 944, 856, 547, 339, 325, 225, 265]"
79,305,2589,b'The Haam',0,1384,b'Seven Lives Tacos Y Mariscos',43,cake,2727,3209,3074,1830,1720,867,861,488,1232,1329,1384,30,"[2727, 3209, 3074, 1830, 1720, 867, 861, 488, 1232, 1329, 1384]"
80,305,2589,b'The Haam',1,1384,b'Seven Lives Tacos Y Mariscos',54,noodle,1232,1230,1224,1213,459,521,297,253,474,742,1384,30,"[1232, 1230, 1224, 1213, 459, 521, 297, 253, 474, 742, 1384]"
81,305,2589,b'The Haam',2,1384,b'Seven Lives Tacos Y Mariscos',42,sandwich,2393,2605,2704,2353,2643,2973,1821,1399,1360,1376,1384,30,"[2393, 2605, 2704, 2353, 2643, 2973, 1821, 1399, 1360, 1376, 1384]"
82,305,2589,b'The Haam',3,1384,b'Seven Lives Tacos Y Mariscos',48,burger,2736,1323,1317,1288,1296,637,1658,1596,1359,1387,1384,30,"[2736, 1323, 1317, 1288, 1296, 637, 1658, 1596, 1359, 1387, 1384]"
83,305,2589,b'The Haam',4,1384,b'Seven Lives Tacos Y Mariscos',34,potato,1173,1234,1320,2589,1652,1442,1424,1249,1282,1335,1384,30,"[1173, 1234, 1320, 2589, 1652, 1442, 1424, 1249, 1282, 1335, 1384]"
84,305,2780,b'Gong Cha Tea',0,267,b'Seven Lives Tacos Y Mariscos',47,coffee,614,619,657,561,335,452,305,300,297,281,267,20,"[614, 619, 657, 561, 335, 452, 305, 300, 297, 281, 267]"
85,305,2780,b'Gong Cha Tea',1,267,b'Seven Lives Tacos Y Mariscos',135,parking,680,463,428,353,557,239,210,204,248,272,267,20,"[680, 463, 428, 353, 557, 239, 210, 204, 248, 272, 267]"
86,305,2780,b'Gong Cha Tea',2,267,b'Seven Lives Tacos Y Mariscos',126,milk,155,183,203,216,177,266,345,310,308,290,267,20,"[155, 183, 203, 216, 177, 266, 345, 310, 308, 290, 267]"
87,305,2780,b'Gong Cha Tea',3,267,b'Seven Lives Tacos Y Mariscos',146,plaza,107,113,120,124,111,96,131,149,210,231,267,20,"[107, 113, 120, 124, 111, 96, 131, 149, 210, 231, 267]"
88,305,2780,b'Gong Cha Tea',4,267,b'Seven Lives Tacos Y Mariscos',190,smooth,2851,2468,1438,1358,1286,438,385,364,456,295,267,20,"[2851, 2468, 1438, 1358, 1286, 438, 385, 364, 456, 295, 267]"
89,305,3598,b'HCafe',0,347,b'Seven Lives Tacos Y Mariscos',43,cake,904,1101,743,765,409,282,290,447,421,446,347,27,"[904, 1101, 743, 765, 409, 282, 290, 447, 421, 446, 347]"
90,305,3598,b'HCafe',1,347,b'Seven Lives Tacos Y Mariscos',47,coffee,6964,6960,6972,7149,5506,5496,2539,2470,992,476,347,27,"[6964, 6960, 6972, 7149, 5506, 5496, 2539, 2470, 992, 476, 347]"
91,305,3598,b'HCafe',2,347,b'Seven Lives Tacos Y Mariscos',135,parking,33,31,36,47,48,48,58,96,229,320,347,27,"[33, 31, 36, 47, 48, 48, 58, 96, 229, 320, 347]"
92,305,3598,b'HCafe',3,347,b'Seven Lives Tacos Y Mariscos',59,ice cream,79,88,166,281,186,197,183,281,311,312,347,27,"[79, 88, 166, 281, 186, 197, 183, 281, 311, 312, 347]"
93,305,3598,b'HCafe',4,347,b'Seven Lives Tacos Y Mariscos',38,chocolate,6568,6579,6554,6554,6575,1593,1542,807,598,593,347,27,"[6568, 6579, 6554, 6554, 6575, 1593, 1542, 807, 598, 593, 347]"
94,305,3850,b'Sherway Gardens',0,1732,b'Seven Lives Tacos Y Mariscos',135,parking,111,120,122,104,177,344,398,511,1374,1708,1732,12,"[111, 120, 122, 104, 177, 344, 398, 511, 1374, 1708, 1732]"
95,305,3850,b'Sherway Gardens',1,1732,b'Seven Lives Tacos Y Mariscos',48,burger,162,170,204,238,268,312,488,1015,1675,1685,1732,12,"[162, 170, 204, 238, 268, 312, 488, 1015, 1675, 1685, 1732]"
96,305,3850,b'Sherway Gardens',2,1732,b'Seven Lives Tacos Y Mariscos',2,thai,6046,6038,6036,6014,5907,5971,5926,6012,2022,1850,1732,12,"[6046, 6038, 6036, 6014, 5907, 5971, 5926, 6012, 2022, 1850, 1732]"
97,305,3850,b'Sherway Gardens',3,1732,b'Seven Lives Tacos Y Mariscos',164,quiet,843,879,927,1004,1110,5893,5920,1916,1827,1722,1732,12,"[843, 879, 927, 1004, 1110, 5893, 5920, 1916, 1827, 1722, 1732]"
98,305,3850,b'Sherway Gardens',4,1732,b'Seven Lives Tacos Y Mariscos',17,pub,547,561,579,615,677,809,656,817,1829,1748,1732,12,"[547, 561, 579, 615, 677, 809, 656, 817, 1829, 1748, 1732]"
99,305,4238,b'Isaan Der',0,7097,b'Seven Lives Tacos Y Mariscos',43,cake,6127,7189,7222,7251,7268,7241,7115,7114,2037,7127,7097,18,"[6127, 7189, 7222, 7251, 7268, 7241, 7115, 7114, 2037, 7127, 7097]"
100,305,4238,b'Isaan Der',1,7097,b'Seven Lives Tacos Y Mariscos',54,noodle,6151,6147,6150,6111,6138,7237,7123,7114,7128,7115,7097,18,"[6151, 6147, 6150, 6111, 6138, 7237, 7123, 7114, 7128, 7115, 7097]"
101,305,4238,b'Isaan Der',2,7097,b'Seven Lives Tacos Y Mariscos',135,parking,7084,6984,6961,5299,5533,7182,7170,7184,7118,7115,7097,18,"[7084, 6984, 6961, 5299, 5533, 7182, 7170, 7184, 7118, 7115, 7097]"
102,305,4238,b'Isaan Der',3,7097,b'Seven Lives Tacos Y Mariscos',34,potato,857,847,821,871,915,1009,1232,7132,7132,7114,7097,18,"[857, 847, 821, 871, 915, 1009, 1232, 7132, 7132, 7114, 7097]"
103,305,4238,b'Isaan Der',4,7097,b'Seven Lives Tacos Y Mariscos',126,milk,6115,6117,6128,6136,7265,7263,7126,7123,7135,7100,7097,18,"[6115, 6117, 6128, 6136, 7265, 7263, 7126, 7123, 7135, 7100, 7097]"
104,305,4299,b'Meli Baklava & Chocolate',0,1897,b'Seven Lives Tacos Y Mariscos',126,milk,7183,7158,7163,1376,1419,1400,1499,1523,1636,1848,1897,2,"[7183, 7158, 7163, 1376, 1419, 1400, 1499, 1523, 1636, 1848, 1897]"
105,305,4772,b'Sansotei Ramen',0,370,b'Seven Lives Tacos Y Mariscos',43,cake,7258,6800,6807,6802,1890,1767,1730,1028,386,372,370,17,"[7258, 6800, 6807, 6802, 1890, 1767, 1730, 1028, 386, 372, 370]"
106,305,4772,b'Sansotei Ramen',1,370,b'Seven Lives Tacos Y Mariscos',54,noodle,156,129,130,141,133,160,136,188,348,355,370,17,"[156, 129, 130, 141, 133, 160, 136, 188, 348, 355, 370]"
107,305,4772,b'Sansotei Ramen',2,370,b'Seven Lives Tacos Y Mariscos',47,coffee,2052,1923,1760,1787,1636,1563,526,499,474,346,370,17,"[2052, 1923, 1760, 1787, 1636, 1563, 526, 499, 474, 346, 370]"
108,305,4772,b'Sansotei Ramen',3,370,b'Seven Lives Tacos Y Mariscos',135,parking,582,549,708,702,657,654,643,313,317,324,370,17,"[582, 549, 708, 702, 657, 654, 643, 313, 317, 324, 370]"
109,305,4772,b'Sansotei Ramen',4,370,b'Seven Lives Tacos Y Mariscos',0,chinese,6799,6817,6886,6891,2535,2685,1181,1127,626,381,370,17,"[6799, 6817, 6886, 6891, 2535, 2685, 1181, 1127, 626, 381, 370]"
110,305,5364,b'The Cheesecake Factory',0,119,b'Seven Lives Tacos Y Mariscos',43,cake,25,32,28,44,75,67,85,97,101,119,119,47,"[25, 32, 28, 44, 75, 67, 85, 97, 101, 119, 119]"
111,305,5364,b'The Cheesecake Factory',1,119,b'Seven Lives Tacos Y Mariscos',54,noodle,64,79,80,114,131,203,189,160,165,140,119,47,"[64, 79, 80, 114, 131, 203, 189, 160, 165, 140, 119]"
112,305,5364,b'The Cheesecake Factory',2,119,b'Seven Lives Tacos Y Mariscos',47,coffee,1672,1710,1773,944,669,512,372,220,183,149,119,47,"[1672, 1710, 1773, 944, 669, 512, 372, 220, 183, 149, 119]"
113,305,5364,b'The Cheesecake Factory',3,119,b'Seven Lives Tacos Y Mariscos',42,sandwich,4952,4967,4987,4976,2450,2432,804,387,209,151,119,47,"[4952, 4967, 4987, 4976, 2450, 2432, 804, 387, 209, 151, 119]"
114,305,5364,b'The Cheesecake Factory',4,119,b'Seven Lives Tacos Y Mariscos',135,parking,4,5,3,8,11,25,29,37,95,106,119,47,"[4, 5, 3, 8, 11, 25, 29, 37, 95, 106, 119]"
115,306,647,b'Miss Things',0,406,b'Seven Lives Tacos Y Mariscos',43,cake,3463,3998,3591,3719,3426,3101,3374,2808,1028,440,406,26,"[3463, 3998, 3591, 3719, 3426, 3101, 3374, 2808, 1028, 440, 406]"
116,306,647,b'Miss Things',1,406,b'Seven Lives Tacos Y Mariscos',54,noodle,2743,2764,3987,2776,2826,2880,507,380,374,391,406,26,"[2743, 2764, 3987, 2776, 2826, 2880, 507, 380, 374, 391, 406]"
117,306,647,b'Miss Things',2,406,b'Seven Lives Tacos Y Mariscos',59,ice cream,1083,1012,981,931,988,981,291,454,448,424,406,26,"[1083, 1012, 981, 931, 988, 981, 291, 454, 448, 424, 406]"
118,306,647,b'Miss Things',3,406,b'Seven Lives Tacos Y Mariscos',38,chocolate,783,385,351,339,328,352,699,713,411,424,406,26,"[783, 385, 351, 339, 328, 352, 699, 713, 411, 424, 406]"
119,306,647,b'Miss Things',4,406,b'Seven Lives Tacos Y Mariscos',44,sushi,1784,1800,1810,1826,1868,1909,812,399,387,403,406,26,"[1784, 1800, 1810, 1826, 1868, 1909, 812, 399, 387, 403, 406]"
120,306,1340,b'Kensington Market',0,282,b'Seven Lives Tacos Y Mariscos',43,cake,226,282,279,298,221,148,246,442,255,276,282,34,"[226, 282, 279, 298, 221, 148, 246, 442, 255, 276, 282]"
121,306,1340,b'Kensington Market',1,282,b'Seven Lives Tacos Y Mariscos',47,coffee,341,326,309,298,407,427,416,439,293,286,282,34,"[341, 326, 309, 298, 407, 427, 416, 439, 293, 286, 282]"
122,306,1340,b'Kensington Market',2,282,b'Seven Lives Tacos Y Mariscos',42,sandwich,25,31,36,44,58,67,71,138,151,277,282,34,"[25, 31, 36, 44, 58, 67, 71, 138, 151, 277, 282]"
123,306,1340,b'Kensington Market',3,282,b'Seven Lives Tacos Y Mariscos',135,parking,441,452,436,320,478,153,97,141,296,277,282,34,"[441, 452, 436, 320, 478, 153, 97, 141, 296, 277, 282]"
